date,total_return_index,equity_return_percent,unit_nav
2015-11-16,133.9848875048061,0.6427,3.915
2015-11-17,133.9848875048061,0.0,3.915
2015-11-18,132.78706261051315,-0.894,3.88
2015-11-19,134.3613860248234,1.1856,3.926
2015-11-20,134.73786662846493,0.2802,3.937
2015-11-23,133.98495142974505,-0.5588,3.915
2015-11-24,133.95078526713047,-0.0255,3.914
2015-11-25,135.01167548644614,0.792,3.945
2015-11-26,134.56681201571828,-0.3295,3.932
2015-11-27,127.5510367044668,-5.2136,3.727
2015-11-30,127.99593472049197,0.3488,3.74
2015-12-01,128.54350132922625,0.4278,3.756
2015-12-02,131.96584350861556,2.6624,3.856
2015-12-03,133.36903632264267,1.0633,3.897
2015-12-04,131.04188000784887,-1.7449,3.829
2015-12-07,131.5551710518396,0.3917,3.844
2015-12-08,129.4333176979445,-1.6129,3.782
2015-12-09,129.5017879230067,0.0529,3.784
2015-12-10,128.85155944584528,-0.5021,3.765
2015-12-11,128.2355201401347,-0.4781,3.747
2015-12-14,131.38408686613542,2.4553,3.839
2015-12-15,130.80231812949216,-0.4428,3.822
2015-12-16,130.93926815657375,0.1047,3.826
2015-12-17,132.95848261081625,1.5421,3.885
2015-12-18,132.92431228078527,-0.0257,3.884
2015-12-21,135.35416870927804,1.828,3.955
2015-12-22,135.6963440477751,0.2528,3.965
2015-12-23,135.28572691068655,-0.3026,3.953
2015-12-24,134.32749810697817,-0.7083,3.925
2015-12-25,134.73813726869122,0.3057,3.937
2015-12-28,131.38423555579897,-2.4892,3.839
2015-12-29,132.65051681808575,0.9638,3.876
2015-12-30,133.16387431817174,0.387,3.891
2015-12-31,132.06873461577908,-0.8224,3.859
2016-01-04,123.44438210789947,-6.5302,3.607
2016-01-05,123.54708783381324,0.0832,3.61
2016-01-06,125.97701195732867,1.9668,3.681
2016-01-07,117.38689146598234,-6.8188,3.43
2016-01-08,119.67992700387883,1.9534,3.497
2016-01-11,113.65655595770062,-5.0329,3.321
2016-01-12,114.13573199761828,0.4216,3.335
2016-01-13,111.50056621725727,-2.3088,3.258
2016-01-14,113.41703794939949,1.7188,3.314
2016-01-15,109.65238620874507,-3.3193,3.204
2016-01-18,109.96039976160544,0.2809,3.213
2016-01-19,113.38280724378565,3.1124,3.313
2016-01-20,112.15078966027467,-1.0866,3.277
2016-01-21,108.96795024971608,-2.838,3.184
2016-01-22,110.13151002248254,1.0678,3.218
2016-01-25,110.78172645765527,0.5904,3.237
2016-01-26,104.31351379497215,-5.8387,3.048
2016-01-27,103.42371952230104,-0.853,3.022
2016-01-28,100.41202080981164,-2.912,2.934
2016-01-29,103.11571488213663,2.6926,3.013
2016-02-01,101.30190945735984,-1.759,2.96
2016-02-02,103.25268032778023,1.9257,3.017
2016-02-03,102.63667483694469,-0.5966,2.999
2016-02-04,104.31365546710555,1.6339,3.048
2016-02-05,103.93718748452477,-0.3609,3.037
2016-02-15,103.49223238490352,-0.4281,3.024
2016-02-16,106.70928842858825,3.1085,3.118
2016-02-17,108.04400820825303,1.2508,3.157
2016-02-18,107.66758288365547,-0.3484,3.146
2016-02-19,107.63334459229846,-0.0318,3.145
2016-02-22,109.82368315475173,2.035,3.209
2016-02-23,109.00231182843734,-0.7479,3.185
2016-02-24,109.89209769989287,0.8163,3.211
2016-02-25,102.94471928330564,-6.322,3.008
2016-02-26,103.8002928452692,0.8311,3.033
2016-02-29,101.13086071416741,-2.5717,2.955
2016-03-01,102.9789260628581,1.8274,3.009
2016-03-02,107.18839562352954,4.0877,3.132
2016-03-03,107.73602113677016,0.5109,3.148
2016-03-04,108.45472813377357,0.6671,3.169
2016-03-07,109.17345761711609,0.6627,3.19
2016-03-08,109.27608066727616,0.094,3.193
2016-03-09,107.83866310217881,-1.3154,3.151
2016-03-10,105.71682956698034,-1.9676,3.089
2016-03-11,105.95638390277912,0.2266,3.096
2016-03-14,107.8044751508114,1.7442,3.15
2016-03-15,108.14675435941521,0.3175,3.16
2016-03-16,108.66012700235936,0.4747,3.175
2016-03-17,109.7210844824104,0.9764,3.206
2016-03-18,111.43229451599807,1.5596,3.256
2016-03-21,113.65681741142093,1.9963,3.321
2016-03-22,112.97237605696935,-0.6022,3.301
2016-03-23,113.24622109653144,0.2424,3.309
2016-03-24,111.29544169192259,-1.7226,3.252
2016-03-25,111.87729426108797,0.5228,3.269
2016-03-28,111.22706342684252,-0.5812,3.25
2016-03-29,109.85808073018494,-1.2308,3.21
2016-03-30,112.83556429221515,2.7103,3.297
2016-03-31,112.9724338317016,0.1213,3.301
2016-04-01,113.41731927613084,0.3938,3.314
2016-04-05,114.71787567627022,1.1467,3.352
2016-04-06,114.64938910449149,-0.0597,3.35
2016-04-07,113.10930386065085,-1.3433,3.305
2016-04-08,112.1853139574132,-0.8169,3.278
2016-04-11,113.89647655120562,1.5253,3.328
2016-04-12,113.45159691379662,-0.3906,3.315
2016-04-13,115.12852496777944,1.4781,3.364
2016-04-14,115.57338158825495,0.3864,3.377
2016-04-15,115.57338158825495,0.0,3.377
2016-04-18,113.82799237950913,-1.5102,3.326
2016-04-19,114.067600303468,0.2105,3.333
2016-04-20,111.67195256189457,-2.1002,3.263
2016-04-21,110.85060535080184,-0.7355,3.239
2016-04-22,111.22705400657316,0.3396,3.25
2016-04-25,110.81640372318088,-0.3692,3.238
2016-04-26,111.46667438022851,0.5868,3.257
2016-04-27,111.05603115181175,-0.3684,3.245
2016-04-28,110.85068855021206,-0.1849,3.239
2016-04-29,110.54263448673102,-0.2779,3.23
2016-05-03,112.59607446495653,1.8576,3.29
2016-05-04,112.4249284317698,-0.152,3.285
2016-05-05,112.527572391428,0.0913,3.288
2016-05-06,109.37893838834344,-2.7981,3.196
2016-05-09,106.53836735839816,-2.597,3.113
2016-05-10,106.50416854247611,-0.0321,3.112
2016-05-11,106.84636643600308,0.3213,3.122
2016-05-12,107.05172515229307,0.1922,3.128
2016-05-13,106.64107473460888,-0.3836,3.116
2016-05-16,107.39396072223522,0.706,3.138
2016-05-17,107.15436479586391,-0.2231,3.131
2016-05-18,106.02495779091551,-1.054,3.098
2016-05-19,105.9223256317739,-0.0968,3.095
2016-05-20,106.57258278882735,0.6139,3.114
2016-05-23,107.08594292012114,0.4817,3.129
2016-05-24,106.33302165544977,-0.7031,3.107
2016-05-25,106.09345335766005,-0.2253,3.1
2016-05-26,106.40144265275735,0.2903,3.109
2016-05-27,106.33302652513163,-0.0643,3.107
2016-05-30,106.64107330297493,0.2897,3.116
2016-05-31,110.20032576553503,3.3376,3.22
2016-06-01,110.06345696093423,-0.1242,3.216
2016-06-02,110.40564424862578,0.3109,3.226
2016-06-03,110.91903049438189,0.465,3.241
2016-06-06,110.74788243032906,-0.1543,3.236
2016-06-07,110.74788243032906,0.0,3.236
2016-06-08,110.47411366496128,-0.2472,3.228
2016-06-13,107.18861352456533,-2.974,3.132
2016-06-14,107.46237324350706,0.2554,3.14
2016-06-15,109.20777710972811,1.6242,3.191
2016-06-16,108.79704666001842,-0.3761,3.179
2016-06-17,109.13932216881085,0.3146,3.189
2016-06-20,109.4131527281324,0.2509,3.197
2016-06-21,109.0366620695949,-0.3441,3.186
2016-06-22,110.02911376775235,0.9102,3.215
2016-06-23,109.51571792291202,-0.4666,3.2
2016-06-24,108.52317697137666,-0.9063,3.171
2016-06-27,109.99475125110853,1.356,3.214
2016-06-28,110.64504022050507,0.5912,3.233
2016-06-29,111.22681184198449,0.5258,3.25
2016-06-30,111.15840735270166,-0.0615,3.248
2016-07-01,111.26111772109554,0.0924,3.251
2016-07-04,113.34871007289647,1.8763,3.312
2016-07-05,113.93052900170065,0.5133,3.329
2016-07-06,114.40960687615281,0.4205,3.343
2016-07-07,114.64918059295148,0.2094,3.35
2016-07-08,113.75938830236959,-0.7761,3.324
2016-07-11,114.20430127002015,0.3911,3.337
2016-07-12,116.12087785393364,1.6782,3.393
2016-07-13,116.77115476991567,0.56,3.412
2016-07-14,116.5315403603278,-0.2052,3.405
2016-07-15,116.63420464738523,0.0881,3.408
2016-07-18,116.4972760911292,-0.1174,3.404
2016-07-19,116.32614159255132,-0.1469,3.399
2016-07-20,115.88119410095982,-0.3825,3.386
2016-07-21,116.39454779082706,0.443,3.401
2016-07-22,115.57315146706719,-0.7057,3.377
2016-07-25,115.7099900784042,0.1184,3.381
2016-07-26,117.0447048139586,1.1535,3.42
2016-07-27,114.99127251270251,-1.7544,3.36
2016-07-28,115.23079933334647,0.2083,3.367
2016-07-29,114.71744612231642,-0.4455,3.352
2016-08-01,113.7592112948567,-0.8353,3.324
2016-08-02,114.27260661543039,0.4513,3.339
2016-08-03,114.40950519815568,0.1198,3.343
2016-08-04,114.51213052431842,0.0897,3.346
2016-08-05,114.30681027428831,-0.1793,3.34
2016-08-08,115.16239674919136,0.7485,3.365
2016-08-09,115.98373496280658,0.7132,3.389
2016-08-10,115.74411256637342,-0.2066,3.382
2016-08-11,115.23078742714155,-0.4435,3.367
2016-08-12,117.14730588362977,1.6632,3.423
2016-08-15,120.02210077001405,2.454,3.507
2016-08-16,119.5087662450207,-0.4277,3.492
2016-08-17,119.44028772196229,-0.0573,3.49
2016-08-18,119.26912978965672,-0.1433,3.485
2016-08-19,119.44028099090488,0.1435,3.49
2016-08-22,118.37929297486268,-0.8883,3.459
2016-08-23,118.37929297486268,0.0,3.459
2016-08-24,118.10548167021182,-0.2313,3.451
2016-08-25,117.31830863487986,-0.6665,3.428
2016-08-26,117.38670520881399,0.0583,3.43
2016-08-29,117.52357810708747,0.1166,3.434
2016-08-30,117.76309115926972,0.2038,3.441
2016-08-31,118.27642047363298,0.4359,3.456
2016-09-01,117.48929089538096,-0.6655,3.433
2016-09-02,117.6946621758661,0.1748,3.439
2016-09-05,117.86579021466981,0.1454,3.444
2016-09-06,118.58453580339886,0.6098,3.465
2016-09-07,118.75565328856318,0.1443,3.47
2016-09-08,118.89257855680489,0.1153,3.474
2016-09-09,118.13963185680464,-0.6333,3.452
2016-09-12,116.15464976234661,-1.6802,3.394
2016-09-13,116.0862346736366,-0.0589,3.392
2016-09-14,115.53865590468105,-0.4717,3.376
2016-09-19,116.36002020950743,0.7109,3.4
2016-09-20,116.25739067168263,-0.0882,3.397
2016-09-21,116.32586627478824,0.0589,3.399
2016-09-22,117.0103276719491,0.5884,3.419
2016-09-23,116.63390544782844,-0.3217,3.408
2016-09-26,114.71737711350973,-1.6432,3.352
2016-09-27,115.40189570274605,0.5967,3.372
2016-09-28,114.85431370763652,-0.4745,3.356
2016-09-29,115.26503273345503,0.3576,3.368
2016-09-30,115.50455347147515,0.2078,3.375
2016-10-10,117.01038633508277,1.3037,3.419
2016-10-11,117.5921619759408,0.4972,3.436
2016-10-12,117.3526267419958,-0.2037,3.429
2016-10-13,117.42104332338639,0.0583,3.431
2016-10-14,117.55795625990146,0.1166,3.435
2016-10-17,116.73657881951353,-0.6987,3.411
2016-10-18,118.27668450387937,1.3193,3.456
2016-10-19,118.20820230355162,-0.0579,3.454
2016-10-20,118.34508740181913,0.1158,3.458
2016-10-21,118.61881958897953,0.2313,3.466
2016-10-24,119.9193563269531,1.0964,3.504
2016-10-25,119.85088237449042,-0.0571,3.502
2016-10-26,119.26912619144464,-0.4854,3.485
2016-10-27,118.99528427770909,-0.2296,3.477
2016-10-28,118.72147612858608,-0.2301,3.469
2016-10-31,118.48189618975859,-0.2018,3.462
2016-11-01,119.30321269414598,0.6932,3.486
2016-11-02,118.58453014087644,-0.6024,3.465
2016-11-03,119.64550593204686,0.8947,3.496
2016-11-04,119.44019424386747,-0.1716,3.49
2016-11-07,119.67979127352066,0.2006,3.497
2016-11-08,120.22732631859702,0.4575,3.513
2016-11-09,119.61128149854054,-0.5124,3.495
2016-11-10,120.87760613576557,1.0587,3.532
2016-11-11,121.73317783199451,0.7078,3.557
2016-11-14,122.21231961994123,0.3936,3.571
2016-11-15,122.14388072095406,-0.056,3.569
2016-11-16,122.07548014775033,-0.056,3.567
2016-11-17,122.1781456265546,0.0841,3.57
2016-11-18,121.59633329708093,-0.4762,3.553
2016-11-21,122.69142987475445,0.9006,3.585
2016-11-22,123.75234266888145,0.8647,3.616
2016-11-23,123.71806326996217,-0.0277,3.615
2016-11-24,124.02612124750439,0.249,3.624
2016-11-25,124.74485262013368,0.5795,3.645
2016-11-28,125.36084270237191,0.4938,3.663
2016-11-29,125.87419535323812,0.4095,3.678
2016-11-30,124.71061429139279,-0.9244,3.644
2016-12-01,125.5319583971159,0.6586,3.668
2016-12-02,124.5395027340283,-0.7906,3.639
2016-12-05,122.7940816032109,-1.4015,3.588
2016-12-06,122.52025080123575,-0.223,3.58
2016-12-07,123.23895459243579,0.5866,3.601
2016-12-08,122.96511763533141,-0.2222,3.593
2016-12-09,123.85489322654067,0.7236,3.619
2016-12-12,121.21963266335956,-2.1277,3.542
2016-12-13,121.15114357090476,-0.0565,3.54
2016-12-14,120.67199079808184,-0.3955,3.526
2016-12-15,119.43992977203341,-1.021,3.49
2016-12-16,119.61108719139673,0.1433,3.495
2016-12-19,119.47425210764978,-0.1144,3.491
2016-12-20,118.82395375342784,-0.5443,3.472
2016-12-21,120.19292452462108,1.1521,3.512
2016-12-22,120.22717950811061,0.0285,3.513
2016-12-23,119.3716428987309,-0.7116,3.488
2016-12-26,119.91920062470736,0.4587,3.504
2016-12-27,119.57695122612444,-0.2854,3.494
2016-12-28,119.16632397561392,-0.3434,3.482
2016-12-29,118.92679966442294,-0.201,3.475
2016-12-30,119.30320298536085,0.3165,3.486
2016-12-31,119.26896296610406,-0.0287,3.485
2017-01-03,120.53488373902627,1.0614,3.523
2017-01-04,121.32185599495837,0.6529,3.546
2017-01-05,121.62977086547356,0.2538,3.555
2017-01-06,121.35610388102624,-0.225,3.547
2017-01-09,121.93776368692801,0.4793,3.564
2017-01-10,121.62987083361851,-0.2525,3.555
2017-01-11,120.74026995834141,-0.7314,3.529
2017-01-12,120.19283357435029,-0.4534,3.513
2017-01-13,120.227088531919,0.0285,3.514
2017-01-16,120.15867931854433,-0.0569,3.512
2017-01-17,120.19292454215012,0.0285,3.513
2017-01-18,120.60350357238612,0.3416,3.525
2017-01-19,120.1244664561966,-0.3972,3.511
2017-01-20,120.87716636301114,0.6266,3.533
2017-01-23,121.2877860971463,0.3397,3.545
2017-01-24,121.69834525308514,0.3385,3.557
2017-01-25,121.83525589149487,0.1125,3.561
2017-01-26,122.10901971148307,0.2247,3.569
2017-02-03,121.32214918846228,-0.6444,3.546
2017-02-06,121.83534187952947,0.423,3.561
2017-02-07,121.7327565216669,-0.0842,3.558
2017-02-08,122.0407403956667,0.253,3.567
2017-02-09,122.62238656439246,0.4766,3.584
2017-02-10,123.20398454386736,0.4743,3.601
2017-02-13,123.85400876632082,0.5276,3.62
2017-02-14,123.85400876632082,0.0,3.62
2017-02-15,123.54610770052774,-0.2486,3.611
2017-02-16,124.02509596008268,0.3877,3.625
2017-02-17,123.20392579973097,-0.6621,3.601
2017-02-20,124.8803616180879,1.3607,3.65
2017-02-21,125.32518546617155,0.3562,3.663
2017-02-22,125.59889567122966,0.2184,3.671
2017-02-23,125.085698583517,-0.4086,3.656
2017-02-24,125.05142510210511,-0.0274,3.655
2017-02-27,124.059267095345,-0.7934,3.626
2017-02-28,124.33294183855733,0.2206,3.634
2017-03-01,124.46983240752158,0.1101,3.638
2017-03-02,123.7171633309533,-0.6047,3.616
2017-03-03,123.30654606585787,-0.3319,3.604
2017-03-06,123.75131277751741,0.3607,3.617
2017-03-07,124.09348515734723,0.2765,3.627
2017-03-08,123.95661004321869,-0.1103,3.623
2017-03-09,123.03288538517663,-0.7452,3.596
2017-03-10,122.82754349946876,-0.1669,3.59
2017-03-13,123.64864562776272,0.6685,3.614
2017-03-14,123.61439495292383,-0.0277,3.613
2017-03-15,123.68287732772774,0.0554,3.615
2017-03-16,124.50400795030653,0.6639,3.639
2017-03-17,123.51183551095053,-0.7969,3.61
2017-03-20,124.12766552280813,0.4986,3.628
2017-03-21,124.46976136898898,0.2756,3.638
2017-03-22,123.85388498973523,-0.4948,3.62
2017-03-23,124.02492720490606,0.1381,3.625
2017-03-24,124.88032712783829,0.6897,3.65
2017-03-27,124.74345828930618,-0.1096,3.646
2017-03-28,124.36710727564733,-0.3017,3.635
2017-03-29,124.29870536664572,-0.055,3.633
2017-03-30,123.64862313757817,-0.523,3.614
2017-03-31,124.09338723500404,0.3597,3.627
2017-04-05,125.80401457803856,1.3785,3.677
2017-04-06,126.28295046153714,0.3807,3.691
2017-04-07,126.65927365391252,0.298,3.702
2017-04-10,126.35136495965986,-0.2431,3.693
2017-04-11,126.864604204126,0.4062,3.708
2017-04-12,126.5909572528577,-0.2157,3.7
2017-04-13,126.62513681131598,0.027,3.701
2017-04-14,125.53033587844534,-0.8646,3.669
2017-04-17,124.9487538323205,-0.4633,3.652
2017-04-18,123.9907717366881,-0.7667,3.624
2017-04-19,123.13548339324844,-0.6898,3.599
2017-04-20,123.34075024406499,0.1667,3.605
2017-04-21,123.30658485624738,-0.0277,3.604
2017-04-24,121.73269960714224,-1.2764,3.558
2017-04-25,121.80111338432144,0.0562,3.56
2017-04-26,121.97212214751302,0.1404,3.565
2017-04-27,122.2801017559355,0.2525,3.574
2017-04-28,122.14327032207062,-0.1119,3.57
2017-05-02,121.73274679051815,-0.3361,3.558
2017-05-03,121.2879353337456,-0.3654,3.545
2017-05-04,121.15112254268912,-0.1128,3.541
2017-05-05,120.22734523330112,-0.7625,3.514
2017-05-08,119.54301118423317,-0.5692,3.494
2017-05-09,119.57720048543186,0.0286,3.495
2017-05-10,118.68766569102074,-0.7439,3.469
2017-05-11,119.1666891097497,0.4036,3.483
2017-05-12,119.88514507839238,0.6029,3.504
2017-05-15,120.09038844676658,0.1712,3.51
2017-05-16,120.84311500155091,0.6268,3.532
2017-05-17,120.43249009677564,-0.3398,3.52
2017-05-18,119.95353008366077,-0.3977,3.506
2017-05-19,120.05621030541238,0.0856,3.509
2017-05-22,119.71405010604195,-0.285,3.499
2017-05-23,119.67981188771162,-0.0286,3.498
2017-05-24,119.64558346151173,-0.0286,3.497
2017-05-25,121.4931505613244,1.5442,3.551
2017-05-26,121.35634927379235,-0.1126,3.547
2017-05-31,121.76689780338558,0.3383,3.559
2017-06-01,121.56159881368907,-0.1686,3.553
2017-06-02,121.39056164415821,-0.1407,3.548
2017-06-05,120.84309021114305,-0.451,3.532
2017-06-06,121.35631081526977,0.4247,3.547
2017-06-07,122.69062345268367,1.0995,3.586
2017-06-08,123.13537696269964,0.3625,3.599
2017-06-09,123.5801419442889,0.3612,3.612
2017-06-12,123.1353770134314,-0.3599,3.599
2017-06-13,123.47757022615173,0.2779,3.609
2017-06-14,122.62224109719517,-0.6927,3.584
2017-06-15,122.51960628139682,-0.0837,3.581
2017-06-16,122.31426342126919,-0.1676,3.575
2017-06-19,123.13535907161616,0.6713,3.599
2017-06-20,122.93009242804378,-0.1667,3.593
2017-06-21,123.68279338398071,0.6123,3.615
2017-06-22,123.58013666547201,-0.083,3.612
2017-06-23,124.02490157733104,0.3599,3.625
2017-06-26,125.15390025638949,0.9103,3.658
2017-06-27,125.39344482148022,0.1914,3.665
2017-06-28,124.94867427269843,-0.3547,3.652
2017-06-29,125.42772748985993,0.3834,3.666
2017-06-30,125.3934857202552,-0.0273,3.665
2017-07-03,125.32502087705194,-0.0546,3.663
2017-07-04,124.84602864725984,-0.3822,3.649
2017-07-05,125.76976441322091,0.7399,3.676
2017-07-06,125.9408112928229,0.136,3.681
2017-07-07,126.07770895469821,0.1087,3.685
2017-07-10,126.35142366083885,0.2171,3.693
2017-07-11,126.59085960867614,0.1895,3.7
2017-07-12,126.41983535734482,-0.1351,3.695
2017-07-13,127.54889090692127,0.8931,3.728
2017-07-14,128.16469695221988,0.4828,3.746
2017-07-17,126.86459426633657,-1.0144,3.708
2017-07-18,127.10411462031139,0.1888,3.715
2017-07-19,128.67791776754007,1.2382,3.761
2017-07-20,129.36222693422783,0.5318,3.781
2017-07-21,129.05434483412438,-0.238,3.772
2017-07-24,129.43066730366067,0.2916,3.783
2017-07-25,129.0542829231416,-0.2908,3.772
2017-07-26,129.2254089022977,0.1326,3.777
2017-07-27,129.3280138769661,0.0794,3.78
2017-07-28,129.46484291564795,0.1058,3.784
2017-07-31,130.1148858919274,0.5021,3.803
2017-08-01,131.24389275681165,0.8677,3.836
2017-08-02,130.696474480123,-0.4171,3.82
2017-08-03,129.97803595990575,-0.5497,3.799
2017-08-04,129.63593376925928,-0.2632,3.789
2017-08-07,130.0807146580216,0.3431,3.802
2017-08-08,130.11492588597665,0.0263,3.803
2017-08-09,129.90960453292857,-0.1578,3.797
2017-08-10,129.4990901826045,-0.316,3.785
2017-08-11,127.51464612464628,-1.5324,3.727
2017-08-14,128.60948687627248,0.8586,3.759
2017-08-15,129.02000835838155,0.3192,3.771
2017-08-16,128.71203759843007,-0.2387,3.762
2017-08-17,129.6700412942752,0.7443,3.79
2017-08-18,129.6700412942752,0.0,3.79
2017-08-21,130.21750820861962,0.4222,3.806
2017-08-22,130.21750820861962,0.0,3.806
2017-08-23,130.11489681215122,-0.0788,3.803
2017-08-24,129.32796191623132,-0.6048,3.78
2017-08-25,131.44919914758134,1.6402,3.842
2017-08-28,132.61252456003743,0.885,3.876
2017-08-29,132.64673859137392,0.0258,3.877
2017-08-30,132.5440700157042,-0.0774,3.874
2017-08-31,132.3045628811858,-0.1807,3.867
2017-09-01,132.64670248079653,0.2586,3.877
2017-09-04,133.39933987067258,0.5674,3.899
2017-09-05,133.43349010167947,0.0256,3.9
2017-09-06,133.5703928625238,0.1026,3.904
2017-09-07,132.71500806663218,-0.6404,3.879
2017-09-08,132.71500806663218,0.0,3.879
2017-09-11,132.92031818411127,0.1547,3.885
2017-09-12,133.12554715538752,0.1544,3.891
2017-09-13,133.19397368662538,0.0514,3.893
2017-09-14,132.74923900848574,-0.3339,3.88
2017-09-15,132.1334152887254,-0.4639,3.862
2017-09-18,132.37297317064386,0.1813,3.869
2017-09-19,132.1676626892562,-0.1551,3.863
2017-09-20,132.40715049404912,0.1812,3.87
2017-09-21,132.0650104171725,-0.2584,3.86
2017-09-22,131.82557655328617,-0.1813,3.853
2017-09-25,131.24396210953307,-0.4412,3.836
2017-09-26,131.58611511875262,0.2607,3.846
2017-09-27,131.55190272882174,-0.026,3.845
2017-09-28,131.3466817605648,-0.156,3.839
2017-09-29,131.7572714877483,0.3126,3.851
2017-10-09,132.57838280365996,0.6232,3.875
2017-10-10,132.78361414024005,0.1548,3.881
2017-10-11,133.02315578014904,0.1804,3.888
2017-10-12,132.95478187807805,-0.0514,3.886
2017-10-13,133.02325359074527,0.0515,3.888
2017-10-16,132.57842383073782,-0.3344,3.875
2017-10-17,132.20203368548235,-0.2839,3.864
2017-10-18,132.68100165352485,0.3623,3.878
2017-10-19,132.0993281422758,-0.4384,3.861
2017-10-20,132.4414654021643,0.259,3.871
2017-10-23,132.4414654021643,0.0,3.871
2017-10-24,132.85203394491103,0.31,3.883
2017-10-25,133.15998495959533,0.2318,3.892
2017-10-26,133.50207296095655,0.2569,3.902
2017-10-27,133.74157567984852,0.1794,3.909
2017-10-30,132.7151090865057,-0.7675,3.879
2017-10-31,132.8519383639739,0.1031,3.883
2017-11-01,132.88621416407182,0.0258,3.884
2017-11-02,132.37300760497016,-0.3862,3.869
2017-11-03,131.92823429941745,-0.336,3.856
2017-11-06,132.4414351308422,0.389,3.871
2017-11-07,133.46785625310622,0.775,3.901
2017-11-08,133.53632526336406,0.0513,3.903
2017-11-09,134.18638009474614,0.4868,3.922
2017-11-10,134.32325020244278,0.102,3.926
2017-11-13,134.76799448386308,0.3311,3.939
2017-11-14,134.22056689026962,-0.4062,3.923
2017-11-15,133.33095297292093,-0.6628,3.897
2017-11-16,133.29668691800688,-0.0257,3.896
2017-11-17,132.88613312229944,-0.308,3.884
2017-11-20,133.15987855653137,0.206,3.892
2017-11-21,133.84418717243338,0.5139,3.912
2017-11-22,134.73371564038135,0.6646,3.938
2017-11-23,131.68873366690875,-2.26,3.849
2017-11-24,131.85979733194205,0.1299,3.854
2017-11-27,130.8334006695102,-0.7784,3.824
2017-11-28,131.1071041437108,0.2092,3.832
2017-11-29,131.20976100625535,0.0783,3.835
2017-11-30,130.3886503218782,-0.6258,3.811
2017-12-01,130.32019628045921,-0.0525,3.809
2017-12-04,130.32019628045921,0.0,3.809
2017-12-05,130.4570324865537,0.105,3.813
2017-12-06,130.08066394782998,-0.2885,3.802
2017-12-07,129.22538358237298,-0.6575,3.777
2017-12-08,129.70442207931282,0.3707,3.791
2017-12-11,131.00457920623586,1.0024,3.829
2017-12-12,129.3623058013065,-1.2536,3.781
2017-12-13,130.1150650587643,0.5819,3.803
2017-12-14,129.60189124217254,-0.3944,3.788
2017-12-15,128.71230386068626,-0.6864,3.762
2017-12-18,128.84912503969016,0.1063,3.766
2017-12-19,129.9439560551524,0.8497,3.798
2017-12-20,129.7729498089838,-0.1316,3.793
2017-12-21,130.2176817079792,0.3427,3.806
2017-12-22,130.04657567421492,-0.1314,3.801
2017-12-25,129.3964728424195,-0.4999,3.782
2017-12-26,130.08072139081023,0.5288,3.802
2017-12-27,128.7805645805091,-0.9995,3.764
2017-12-28,129.32801076054085,0.4251,3.78
2017-12-29,129.704355271854,0.291,3.791
2017-12-31,129.704355271854,0.0,3.79
2018-01-02,131.24394596893092,1.187,3.836
2018-01-03,132.20189553055815,0.7299,3.864
2018-01-04,132.8519322508819,0.4917,3.883
2018-01-05,133.15988302983945,0.2318,3.892
2018-01-08,133.74152539891378,0.4368,3.909
2018-01-09,133.7757632294159,0.0256,3.91
2018-01-10,134.22056764215372,0.3325,3.923
2018-01-11,134.32324637639996,0.0765,3.926
2018-01-12,134.42586933663154,0.0764,3.929
2018-01-15,133.8784871966928,-0.4072,3.913
2018-01-16,134.59701303747744,0.5367,3.934
2018-01-17,134.9049710033072,0.2288,3.943
2018-01-18,135.6918716991695,0.5833,3.966
2018-01-19,136.20505835793574,0.3782,3.981
2018-01-22,136.75246648747628,0.4019,3.997
2018-01-23,138.46310309076813,1.2509,4.047
2018-01-24,138.97624735082252,0.3706,4.062
2018-01-25,138.46300806935594,-0.3693,4.047
2018-01-26,138.94195161426785,0.3459,4.061
2018-01-29,137.231298305993,-1.2312,4.011
2018-01-30,135.72587096357626,-1.097,3.967
2018-01-31,135.52065344667935,-0.1512,3.961
2018-02-01,134.32319295282448,-0.8836,3.926
2018-02-02,135.04168771192914,0.5349,3.947
2018-02-05,136.2391023568708,0.8867,3.982
2018-02-06,132.23612505142123,-2.9382,3.865
2018-02-07,130.04642705669474,-1.6559,3.801
2018-02-08,128.09625083655254,-1.4996,3.744
2018-02-09,123.03260604098362,-3.953,3.596
2018-02-12,123.75111646026298,0.584,3.617
2018-02-13,124.8117872794439,0.8571,3.648
2018-02-14,125.22229324780601,0.3289,3.66
2018-02-22,127.92521644755989,2.1585,3.739
2018-02-23,128.71208445392884,0.6151,3.762
2018-02-26,130.18326357923726,1.143,3.805
2018-02-27,128.7120625175283,-1.1301,3.762
2018-02-28,127.6172377137542,-0.8506,3.73
2018-03-01,128.26731992266804,0.5094,3.749
2018-03-02,127.54889466378118,-0.5601,3.728
2018-03-05,127.7541208352952,0.1609,3.734
2018-03-06,129.054274523036,1.0177,3.772
2018-03-07,128.4042281422635,-0.5037,3.753
2018-03-08,128.98589929574794,0.453,3.77
2018-03-09,129.5674967156725,0.4509,3.787
2018-03-12,130.28594848496087,0.5545,3.808
2018-03-13,129.67008680647245,-0.4727,3.79
2018-03-14,128.9858177583947,-0.5277,3.77
2018-03-15,129.12267171103633,0.1061,3.774
2018-03-16,128.30158064162586,-0.6359,3.75
2018-03-19,128.6437609571971,0.2667,3.76
2018-03-20,128.8832956400994,0.1862,3.767
