date,us_oneq_spy_z252,china_510300_510210_z252,gold_cny,money511990_cny,sp500,spy_tr,nasdaq,oneq_tr,shanghai_composite,etf510210_cny,csi300,etf510300_cny,gross
2012-08-03,-0.9035212458,,0.2531607864,0.0000000000,0.0000000000,0.1479511089,0.0000000000,0.3186639269,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7197758222
2012-08-20,0.2394995336,,0.1816042220,0.0000000000,0.0000000000,0.0888599892,0.0000000000,0.2333988647,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5038630759
2012-09-05,0.9281832271,,0.2083234935,0.0000000000,0.0000000000,0.1019338823,0.0000000000,0.3544380389,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6646954146
2012-10-09,-1.0275313241,,0.2083234935,0.0000000000,0.0000000000,-0.0121590980,0.0000000000,0.4685310192,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.6768545126
2012-11-12,-1.6068947423,,0.2452218550,0.0000000000,0.0000000000,-0.0143127235,0.0000000000,0.5515174681,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.7967393231
2012-11-13,-1.6050286512,,0.3806189313,0.0000000000,0.0000000000,-0.0395451122,0.0000000000,0.1977255610,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5783444923
2012-12-03,-0.9418623140,,0.3806189313,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1581804488,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5387993801
2012-12-06,-1.5725227503,,0.3806189313,0.0000000000,0.0000000000,-0.0395451122,0.0000000000,0.1977255610,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5783444923
2013-01-03,-1.0196597492,,0.3989866190,0.2650249798,0.0000000000,0.0722093836,0.0000000000,0.2637790176,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2013-02-05,-1.7047126658,,0.2443609047,0.3418652085,0.0000000000,0.1738740202,0.0000000000,0.2398998667,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2013-03-11,-1.5023143363,,0.0454226879,0.4205007253,0.0000000000,0.1897704765,0.0000000000,0.3443061103,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2013-03-28,-1.7063052908,,0.0445912099,0.4089604977,0.0000000000,0.1194677071,0.0000000000,0.4269805853,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2013-04-30,-1.4447999830,,0.0276326102,0.4173068023,0.0000000000,0.2005583924,0.0000000000,0.3545021951,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2013-05-06,-0.9382537594,,0.0276326102,0.4173068023,0.0000000000,0.3393235393,0.0000000000,0.2157370482,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2013-05-08,-1.0624922905,,0.0276326102,0.4173068023,0.0000000000,0.2005583924,0.0000000000,0.3545021951,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2013-05-10,-0.9333389177,,0.0276326102,0.4173068023,0.0000000000,0.3393235393,0.0000000000,0.2157370482,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2013-06-25,-0.2659492619,,0.0481843979,0.2724781683,0.0000000000,0.4165134450,0.0000000000,0.2628239887,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2013-07-22,-0.0774654626,,0.0626439855,0.0541571741,0.0000000000,0.5415043738,0.0000000000,0.3416944666,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2013-07-29,0.3232034022,,0.0193896576,0.2364249005,0.0000000000,0.2647076733,0.0000000000,0.4794777686,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2013-07-31,0.6494386003,,0.0203076534,0.0803147951,0.0000000000,0.2772401550,0.0000000000,0.6221373965,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2013-08-02,0.7677345767,,0.0178123067,0.2481300236,0.0000000000,0.0000000000,0.0000000000,0.7340576696,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2013-08-05,1.0639575745,,0.0178123067,0.2481300236,0.0000000000,0.1835144174,0.0000000000,0.5505432522,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2013-08-23,2.0354959042,,0.0196870264,0.0643481554,0.0000000000,0.2289912045,0.0000000000,0.6869736136,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2013-09-04,2.3382549763,,0.0174598041,0.3441134670,0.0000000000,0.1596066822,0.0000000000,0.4788200466,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2014-03-07,1.5569148110,,0.1140286139,0.2431783105,0.0000000000,0.1606982689,0.0000000000,0.4820948067,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2014-03-25,0.9400881285,,0.1140286139,0.2431783105,0.0000000000,0.0000000000,0.0000000000,0.6427930756,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2014-04-02,0.6555230620,,0.1886270825,0.2683486839,0.0000000000,0.0112209217,0.0000000000,0.5318033119,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2014-05-09,-1.1117038403,,0.1886270825,0.2683486839,0.0000000000,-0.1245351367,0.0000000000,0.6675593703,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.1245351367
2014-05-13,-0.7690111168,,0.1886270825,0.2683486839,0.0000000000,0.0112209217,0.0000000000,0.5318033119,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2014-05-15,-1.0213454455,,0.1886270825,0.2683486839,0.0000000000,-0.1245351367,0.0000000000,0.6675593703,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.1245351367
2014-05-16,-0.9115690213,,0.1886270825,0.2683486839,0.0000000000,0.0112209217,0.0000000000,0.5318033119,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2014-06-06,-0.3542441777,,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2014-06-25,-0.1405955444,,0.0545088985,0.1611086878,0.0000000000,0.4635162050,0.0000000000,0.3208662087,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2014-09-03,1.0279340585,,0.0545088985,0.1611086878,0.0000000000,0.6596118084,0.0000000000,0.1247706053,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2014-09-04,0.6720917802,,0.0545088985,0.1611086878,0.0000000000,0.4635162050,0.0000000000,0.3208662087,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2014-09-11,1.0082572560,,0.0545088985,0.1611086878,0.0000000000,0.6596118084,0.0000000000,0.1247706053,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2014-09-12,0.8348124312,,0.0545088985,0.1611086878,0.0000000000,0.4635162050,0.0000000000,0.3208662087,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2014-09-15,1.0248857536,,0.0545088985,0.1611086878,0.0000000000,0.6596118084,0.0000000000,0.1247706053,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2014-09-16,0.5061635841,,0.0545088985,0.1611086878,0.0000000000,0.4635162050,0.0000000000,0.3208662087,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2014-09-17,0.4300268096,,0.0649773072,0.0000000000,0.0000000000,0.5525342774,0.0000000000,0.3824884154,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2014-09-19,0.5767675010,,0.0525226367,0.0152283125,0.0000000000,0.1870320692,0.0000000000,0.2973466316,0.0000000000,0.4293076515,0.0000000000,0.0185626986,1.0000000000
2014-09-22,0.4537232082,,0.0528031447,0.0209198942,0.0000000000,0.0100745478,0.0000000000,0.2989346730,0.0000000000,0.5916840976,0.0000000000,0.0255836427,1.0000000000
2014-12-01,1.2147568342,,0.0528031447,0.0209198942,0.0000000000,0.0873268529,0.0000000000,0.2216823678,0.0000000000,0.5916840976,0.0000000000,0.0255836427,1.0000000000
2014-12-02,0.8433522142,,0.0528031447,0.0209198942,0.0000000000,0.0100745478,0.0000000000,0.2989346730,0.0000000000,0.5916840976,0.0000000000,0.0255836427,1.0000000000
2014-12-10,1.1167652415,,0.0000000000,0.7496409932,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2399824797,0.0000000000,0.0103765270,1.0000000000
2014-12-31,0.6099657455,,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2015-03-05,2.0905470142,,0.0306297722,0.2242126060,0.0000000000,0.1667217658,0.0000000000,0.3445735562,0.0000000000,0.1118150612,0.0000000000,0.1220472387,1.0000000000
2015-05-05,1.5033632921,,0.0341742814,0.0046033314,0.0000000000,0.2184735694,0.0000000000,0.4818237286,0.0000000000,0.1247544167,0.0000000000,0.1361706725,1.0000000000
2015-05-22,1.6870381265,1.0785495018,0.0341742814,0.0046033314,0.0000000000,0.2184735694,0.0000000000,0.4818237286,0.0000000000,0.1899856890,0.0000000000,0.0709394002,1.0000000000
2015-05-25,1.7120571621,0.6631985785,0.0341742814,0.0046033314,0.0000000000,0.2184735694,0.0000000000,0.4818237286,0.0000000000,0.1247544167,0.0000000000,0.1361706725,1.0000000000
2015-05-28,1.9331262736,-0.1178641723,0.0419757033,0.1984633801,0.0000000000,0.1728856725,0.0000000000,0.4977964245,0.0000000000,0.0455557265,0.0000000000,0.0433230932,1.0000000000
2015-06-08,2.1347491106,-1.0086167345,0.0419757033,0.1984633801,0.0000000000,0.1728856725,0.0000000000,0.4977964245,0.0000000000,0.0233360216,0.0000000000,0.0655427981,1.0000000000
2015-06-24,2.1228879330,-0.6976211646,0.0419757033,0.1984633801,0.0000000000,0.1728856725,0.0000000000,0.4977964245,0.0000000000,0.0455557265,0.0000000000,0.0433230932,1.0000000000
2015-06-25,2.0923822604,-1.1470863023,0.0419757033,0.1984633801,0.0000000000,0.1728856725,0.0000000000,0.4977964245,0.0000000000,0.0233360216,0.0000000000,0.0655427981,1.0000000000
2015-06-26,2.0712348160,-0.8198652398,0.0419757033,0.1984633801,0.0000000000,0.1728856725,0.0000000000,0.4977964245,0.0000000000,0.0455557265,0.0000000000,0.0433230932,1.0000000000
2015-07-09,1.3758313043,-1.5516331704,0.0419757033,0.1984633801,0.0000000000,0.1728856725,0.0000000000,0.4977964245,0.0000000000,0.0233360216,0.0000000000,0.0655427981,1.0000000000
2015-07-10,1.2821105996,-0.6769011434,0.0419757033,0.1984633801,0.0000000000,0.1728856725,0.0000000000,0.4977964245,0.0000000000,0.0455557265,0.0000000000,0.0433230932,1.0000000000
2015-07-22,2.4174345146,-0.2064449236,0.0302722515,0.3014820180,0.0000000000,0.1570557826,0.0000000000,0.4562994743,0.0000000000,0.0281147418,0.0000000000,0.0267757319,1.0000000000
2015-07-27,2.0678118294,-0.7325500516,0.0444932560,0.3765705035,0.0000000000,0.1267096309,0.0000000000,0.3580171560,0.0000000000,0.0482879962,0.0000000000,0.0459214575,1.0000000000
2015-08-04,1.8550368193,1.2447748229,0.0444932560,0.3765705035,0.0000000000,0.1267096309,0.0000000000,0.3580171560,0.0000000000,0.0718403596,0.0000000000,0.0223690941,1.0000000000
2015-08-05,1.6517478721,0.9426455433,0.0444932560,0.3765705035,0.0000000000,0.1267096309,0.0000000000,0.3580171560,0.0000000000,0.0482879962,0.0000000000,0.0459214575,1.0000000000
2015-08-18,1.2056428219,-1.0780563895,0.0444932560,0.3765705035,0.0000000000,0.1267096309,0.0000000000,0.3580171560,0.0000000000,0.0247356327,0.0000000000,0.0694738209,1.0000000000
2015-08-20,1.1818389015,-0.9094057978,0.0476466013,0.3352117466,0.0000000000,0.1831548781,0.0000000000,0.4339867740,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2015-08-21,0.8257563761,-0.9810253523,0.0476466013,0.3352117466,0.0000000000,0.0288694651,0.0000000000,0.5882721870,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2015-08-27,1.1915336208,-0.9825773356,0.0476466013,0.3352117466,0.0000000000,0.1831548781,0.0000000000,0.4339867740,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2015-09-04,1.1518302327,0.9566760893,0.0381999596,0.4670158263,0.0000000000,0.1468417212,0.0000000000,0.3479424929,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2015-09-10,1.5303180676,0.1073812607,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2015-10-19,0.3037180801,-0.5262197938,0.0768879828,0.3796172925,0.0000000000,0.1841281163,0.0000000000,0.3593666084,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2015-10-27,1.0135882333,-0.2015596909,0.0768879828,0.3796172925,0.0000000000,0.3200017975,0.0000000000,0.2234929272,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2015-10-28,0.9580969400,-0.2079341087,0.0768879828,0.3796172925,0.0000000000,0.1841281163,0.0000000000,0.3593666084,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2015-10-29,1.0585765007,-0.4275769117,0.0422229314,0.5016097367,0.0000000000,0.2324758635,0.0000000000,0.2236914684,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2015-10-30,0.9600690884,-0.5395804714,0.0422229314,0.5016097367,0.0000000000,0.1184340305,0.0000000000,0.3377333014,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2015-11-02,1.0396518574,-0.4953562638,0.0422229314,0.5016097367,0.0000000000,0.2324758635,0.0000000000,0.2236914684,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2015-11-10,1.4112099510,0.3861353317,0.0726973419,0.5039976911,0.0000000000,0.1284087160,0.0000000000,0.2948962510,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2015-11-11,0.9557322192,0.3498215952,0.0726973419,0.5039976911,0.0000000000,0.0225824743,0.0000000000,0.4007224928,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2015-11-12,1.1912872260,0.3320325294,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2016-02-09,-4.1715723569,1.5175576575,0.3223684537,0.4046908385,0.0000000000,-0.0682351769,0.0000000000,0.3411758846,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0682351769
2016-03-08,-2.0807783915,1.1753707164,0.3726917045,0.6117606044,0.0000000000,-0.0038869228,0.0000000000,0.0194346139,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0038869228
2016-04-08,-0.4071517916,0.7962162463,0.3726917045,0.6117606044,0.0000000000,0.0000000000,0.0000000000,0.0155476911,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2016-04-11,-1.3803133649,0.8676936438,0.3726917045,0.6117606044,0.0000000000,-0.0038869228,0.0000000000,0.0194346139,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0038869228
2016-04-29,-2.3600778295,1.2160573095,0.1709535149,0.6674306806,0.0000000000,0.1091364862,0.0000000000,0.0524793184,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2016-06-01,-0.9047188830,1.7793866298,0.1709535149,0.6674306806,0.0000000000,0.1495404373,0.0000000000,0.0120753672,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2016-06-06,-1.0593397980,1.7532301860,0.1709535149,0.6674306806,0.0000000000,0.1091364862,0.0000000000,0.0524793184,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2016-06-07,-1.0401739834,1.6726811768,0.2376739958,0.3865403347,0.0000000000,0.1139573119,0.0000000000,0.2618283576,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2016-07-21,-0.8984275755,0.3160471528,0.2376739958,0.3865403347,0.0000000000,0.2079037293,0.0000000000,0.1678819402,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2016-07-25,-0.8734284028,0.2241768237,0.5121847031,0.2908532386,0.0000000000,0.0200207563,0.0000000000,0.1641536501,0.0000000000,0.0061980642,0.0000000000,0.0065895877,1.0000000000
2016-08-15,0.0822815405,1.0230695524,0.5121847031,0.2908532386,0.0000000000,0.0200207563,0.0000000000,0.1641536501,0.0000000000,0.0093949772,0.0000000000,0.0033926747,1.0000000000
2016-08-31,0.1603323219,0.9748427495,0.5121847031,0.2908532386,0.0000000000,0.0200207563,0.0000000000,0.1641536501,0.0000000000,0.0061980642,0.0000000000,0.0065895877,1.0000000000
2016-09-01,0.2796484296,1.0000450045,0.5121847031,0.2908532386,0.0000000000,0.0200207563,0.0000000000,0.1641536501,0.0000000000,0.0093949772,0.0000000000,0.0033926747,1.0000000000
2016-09-02,0.3165461077,0.8810604137,0.5121847031,0.2908532386,0.0000000000,0.0200207563,0.0000000000,0.1641536501,0.0000000000,0.0061980642,0.0000000000,0.0065895877,1.0000000000
2016-09-05,0.3387620103,1.1023249958,0.5121847031,0.2908532386,0.0000000000,0.0200207563,0.0000000000,0.1641536501,0.0000000000,0.0093949772,0.0000000000,0.0033926747,1.0000000000
2016-09-09,0.4621222783,0.8695632407,0.5121847031,0.2908532386,0.0000000000,0.0200207563,0.0000000000,0.1641536501,0.0000000000,0.0061980642,0.0000000000,0.0065895877,1.0000000000
2016-09-16,1.0485859875,0.6612096008,0.5121847031,0.2908532386,0.0000000000,0.0660643579,0.0000000000,0.1181100485,0.0000000000,0.0061980642,0.0000000000,0.0065895877,1.0000000000
2016-09-29,1.0741198398,1.0279611773,0.5121847031,0.2908532386,0.0000000000,0.0660643579,0.0000000000,0.1181100485,0.0000000000,0.0093949772,0.0000000000,0.0033926747,1.0000000000
2016-10-12,1.1714028110,0.8773075285,0.5121847031,0.2908532386,0.0000000000,0.0660643579,0.0000000000,0.1181100485,0.0000000000,0.0061980642,0.0000000000,0.0065895877,1.0000000000
2016-10-14,0.9802674986,0.9031334040,0.2256898801,0.1702823411,0.0000000000,0.0000000000,0.0000000000,0.5741635961,0.0000000000,0.0135939105,0.0000000000,0.0162702722,1.0000000000
2016-10-19,1.1444278537,0.6615935113,0.2256898801,0.1702823411,0.0000000000,0.1435408990,0.0000000000,0.4306226971,0.0000000000,0.0135939105,0.0000000000,0.0162702722,1.0000000000
2016-10-28,0.9204060556,0.7661176177,0.2256898801,0.1702823411,0.0000000000,0.0000000000,0.0000000000,0.5741635961,0.0000000000,0.0135939105,0.0000000000,0.0162702722,1.0000000000
2016-11-17,0.7730223070,0.5140079628,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2016-11-30,1.0144048592,1.7228126000,0.1462466606,0.2083834343,0.0000000000,0.1539126804,0.0000000000,0.4617380411,0.0000000000,0.0211747281,0.0000000000,0.0085444554,1.0000000000
2016-12-01,0.6979060835,2.0318047754,0.1462466606,0.2083834343,0.0000000000,0.0000000000,0.0000000000,0.6156507215,0.0000000000,0.0211747281,0.0000000000,0.0085444554,1.0000000000
2016-12-06,0.4080399350,1.3011441480,0.0850646749,0.4054072242,0.0000000000,0.0000000000,0.0000000000,0.4916872974,0.0000000000,0.0126972654,0.0000000000,0.0051435382,1.0000000000
2016-12-12,0.4949241024,0.9924396105,0.0850646749,0.4054072242,0.0000000000,0.0000000000,0.0000000000,0.4916872974,0.0000000000,0.0082370645,0.0000000000,0.0096037391,1.0000000000
2016-12-20,0.6244283371,-1.1058124023,0.0850646749,0.4054072242,0.0000000000,0.0000000000,0.0000000000,0.4916872974,0.0000000000,0.0037768636,0.0000000000,0.0140639400,1.0000000000
2017-01-06,0.6724852288,-2.2425676926,0.1499202851,0.3329723792,0.0000000000,0.0199172977,0.0000000000,0.4851761254,0.0000000000,0.0040064642,0.0000000000,0.0080074485,1.0000000000
2017-01-10,1.2764214632,-2.8074849158,0.1499202851,0.3329723792,0.0000000000,0.1461906535,0.0000000000,0.3589027696,0.0000000000,0.0040064642,0.0000000000,0.0080074485,1.0000000000
2017-03-07,1.1879307297,-0.9573267849,0.1499202851,0.3329723792,0.0000000000,0.1461906535,0.0000000000,0.3589027696,0.0000000000,0.0070099424,0.0000000000,0.0050039703,1.0000000000
2017-03-08,1.1104298672,-1.0281153300,0.1499202851,0.3329723792,0.0000000000,0.1461906535,0.0000000000,0.3589027696,0.0000000000,0.0040064642,0.0000000000,0.0080074485,1.0000000000
2017-03-10,1.1784385735,-0.9127788944,0.1499202851,0.3329723792,0.0000000000,0.1461906535,0.0000000000,0.3589027696,0.0000000000,0.0070099424,0.0000000000,0.0050039703,1.0000000000
2017-03-21,1.4724853900,-1.2172281284,0.1499202851,0.3329723792,0.0000000000,0.1461906535,0.0000000000,0.3589027696,0.0000000000,0.0040064642,0.0000000000,0.0080074485,1.0000000000
2017-03-22,1.1755647105,-0.9361795211,0.1499202851,0.3329723792,0.0000000000,0.1461906535,0.0000000000,0.3589027696,0.0000000000,0.0070099424,0.0000000000,0.0050039703,1.0000000000
2017-03-31,1.5284556217,-1.1702851479,0.1811818728,0.0000000000,0.0000000000,0.2251452447,0.0000000000,0.5791538119,0.0000000000,0.0048418977,0.0000000000,0.0096771729,1.0000000000
2017-04-03,1.7085575237,-0.8637619768,0.1811818728,0.0000000000,0.0000000000,0.2251452447,0.0000000000,0.5791538119,0.0000000000,0.0084716654,0.0000000000,0.0060474052,1.0000000000
2017-04-10,1.4260957672,-1.2302556294,0.1811818728,0.0000000000,0.0000000000,0.2251452447,0.0000000000,0.5791538119,0.0000000000,0.0048418977,0.0000000000,0.0096771729,1.0000000000
2017-04-18,1.2998997581,-0.8257348525,0.1811818728,0.0000000000,0.0000000000,0.2251452447,0.0000000000,0.5791538119,0.0000000000,0.0084716654,0.0000000000,0.0060474052,1.0000000000
2017-04-26,1.7636610914,1.0368723398,0.1811818728,0.0000000000,0.0000000000,0.2251452447,0.0000000000,0.5791538119,0.0000000000,0.0121014330,0.0000000000,0.0024176376,1.0000000000
2017-04-28,1.8920842652,0.7549513165,0.1811818728,0.0000000000,0.0000000000,0.2251452447,0.0000000000,0.5791538119,0.0000000000,0.0084716654,0.0000000000,0.0060474052,1.0000000000
2017-05-15,2.1603824614,1.2555412437,0.1811818728,0.0000000000,0.0000000000,0.2251452447,0.0000000000,0.5791538119,0.0000000000,0.0121014330,0.0000000000,0.0024176376,1.0000000000
2017-05-26,2.0749473918,3.2609122476,0.3464101435,0.0000000000,0.0000000000,0.1932043757,0.0000000000,0.4320543400,0.0000000000,0.0218578271,0.0000000000,0.0064733137,1.0000000000
2017-07-04,0.8311612022,3.0192869877,0.3464101435,0.0000000000,0.0000000000,0.0368896968,0.0000000000,0.5883690190,0.0000000000,0.0218578271,0.0000000000,0.0064733137,1.0000000000
2017-07-10,1.1129920348,2.6683905797,0.3464101435,0.0000000000,0.0000000000,0.1932043757,0.0000000000,0.4320543400,0.0000000000,0.0218578271,0.0000000000,0.0064733137,1.0000000000
2017-09-15,1.1650698508,1.5704721210,0.2142275103,0.1082012377,0.0000000000,0.1056574004,0.0000000000,0.3169722012,0.0000000000,0.0937731019,0.0000000000,0.1611685485,1.0000000000
2017-09-25,0.9021625155,1.8611035047,0.2142275103,0.1082012377,0.0000000000,0.0000000000,0.0000000000,0.4226296016,0.0000000000,0.0937731019,0.0000000000,0.1611685485,1.0000000000
2017-09-28,1.0556641834,1.7093339802,0.2142275103,0.1082012377,0.0000000000,0.1056574004,0.0000000000,0.3169722012,0.0000000000,0.0937731019,0.0000000000,0.1611685485,1.0000000000
2017-09-29,0.9836690084,1.7742463055,0.2142275103,0.1082012377,0.0000000000,0.0000000000,0.0000000000,0.4226296016,0.0000000000,0.0937731019,0.0000000000,0.1611685485,1.0000000000
2017-10-02,1.0939433292,1.7748224688,0.2142275103,0.1082012377,0.0000000000,0.1056574004,0.0000000000,0.3169722012,0.0000000000,0.0937731019,0.0000000000,0.1611685485,1.0000000000
2017-10-20,0.9186852633,2.3208735483,0.2142275103,0.1082012377,0.0000000000,0.0000000000,0.0000000000,0.4226296016,0.0000000000,0.0937731019,0.0000000000,0.1611685485,1.0000000000
2017-10-30,1.2326632817,2.5025651882,0.2142275103,0.1082012377,0.0000000000,0.1056574004,0.0000000000,0.3169722012,0.0000000000,0.0937731019,0.0000000000,0.1611685485,1.0000000000
2017-11-17,1.5889862294,2.6785542359,0.1568189855,0.4764940189,0.0000000000,0.0916717489,0.0000000000,0.2750152467,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2017-12-01,0.9241862135,2.1495148084,0.1568189855,0.4764940189,0.0000000000,0.0000000000,0.0000000000,0.3666869956,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2017-12-12,0.6686586739,2.1593021366,0.0775129833,0.5335517427,0.0000000000,0.1035989141,0.0000000000,0.2425888724,0.0000000000,0.0106868719,0.0000000000,0.0320606157,1.0000000000
2018-01-23,1.0798822240,1.9854301317,0.0775129833,0.5335517427,0.0000000000,0.1901458607,0.0000000000,0.1560419258,0.0000000000,0.0106868719,0.0000000000,0.0320606157,1.0000000000
2018-01-26,0.9452463341,1.7918840728,0.0775129833,0.5335517427,0.0000000000,0.1035989141,0.0000000000,0.2425888724,0.0000000000,0.0106868719,0.0000000000,0.0320606157,1.0000000000
2018-01-30,1.1148112238,1.6362846919,0.0775129833,0.5335517427,0.0000000000,0.1901458607,0.0000000000,0.1560419258,0.0000000000,0.0106868719,0.0000000000,0.0320606157,1.0000000000
2018-03-09,2.9775470216,1.4485788503,0.0347959973,0.5177380650,0.0000000000,0.1118664844,0.0000000000,0.3355994533,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2018-04-26,0.8935678231,0.8831317719,0.0347959973,0.5177380650,0.0000000000,0.0000000000,0.0000000000,0.4474659378,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2018-04-27,1.2425501096,0.7397926293,0.0347959973,0.5177380650,0.0000000000,0.1118664844,0.0000000000,0.3355994533,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2018-07-30,1.1937287106,0.1659273538,0.1081861148,0.2710427552,0.0000000000,0.3796086897,0.0000000000,0.2411624403,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2018-07-31,0.8776672910,0.1491822449,0.1081861148,0.2710427552,0.0000000000,0.2244159072,0.0000000000,0.3963552228,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2018-08-01,0.8750053328,0.0668751307,0.1194736980,0.0742351685,0.0000000000,0.2478303094,0.0000000000,0.5584608240,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2018-08-02,1.0971091510,-0.0364010522,0.1194736980,0.0742351685,0.0000000000,0.4494030928,0.0000000000,0.3568880407,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2018-08-21,0.9260411825,-0.8109303686,0.1194736980,0.0742351685,0.0000000000,0.2478303094,0.0000000000,0.5584608240,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2018-08-22,1.0301885803,-0.5712593390,0.1194736980,0.0742351685,0.0000000000,0.4494030928,0.0000000000,0.3568880407,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2018-09-07,0.9612232059,-0.9992815167,0.1194736980,0.0742351685,0.0000000000,0.2478303094,0.0000000000,0.5584608240,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
