date,total_return_index,equity_return_percent,unit_nav
2014-08-28,89.8469019779822,-0.6961,2.3538
2014-08-29,90.89658333379097,1.1683,2.3813
2014-09-01,91.54931169871094,0.7181,2.3984
2014-09-02,92.74403021637912,1.305,2.4297
2014-09-03,93.60283993618279,0.926,2.4522
2014-09-04,94.2707898019674,0.7136,2.4697
2014-09-05,95.15636960136708,0.9394,2.4929
2014-09-09,94.98461235423662,-0.1805,2.4884
2014-09-10,94.49601150828641,-0.5144,2.4756
2014-09-11,94.14864416998195,-0.3676,2.4665
2014-09-12,94.74413434435708,0.6325,2.4821
2014-09-15,94.69837292746875,-0.0483,2.4809
2014-09-16,92.82798536377832,-1.9751,2.4319
2014-09-17,93.30892715594807,0.5181,2.4445
2014-09-18,93.59137327844911,0.3027,2.4519
2014-09-19,94.22882412184862,0.6811,2.4686
2014-09-22,92.43480153939274,-1.9039,2.4216
2014-09-23,93.22493422295146,0.8548,2.4423
2014-09-24,94.85860797027448,1.7524,2.4851
2014-09-25,94.65248021515507,-0.2173,2.4797
2014-09-26,94.6639331652611,0.0121,2.48
2014-09-29,95.05707247969643,0.4153,2.4903
2014-09-30,95.1639166291636,0.1124,2.4931
2014-10-08,96.20596151625294,1.095,2.5204
2014-10-09,96.33189511987771,0.1309,2.5237
2014-10-10,95.73261440033696,-0.6221,2.508
2014-10-13,95.26697096389373,-0.4864,2.4958
2014-10-14,94.92724894543649,-0.3566,2.4869
2014-10-15,95.57996870918532,0.6876,2.504
2014-10-16,94.83559191287819,-0.7788,2.4845
2014-10-17,94.7325056244689,-0.1087,2.4818
2014-10-20,95.23250378915483,0.5278,2.4949
2014-10-21,94.4003621710452,-0.8738,2.4731
2014-10-22,93.83547040381367,-0.5984,2.4583
2014-10-23,92.96139299700215,-0.9315,2.4354
2014-10-24,92.75148617161491,-0.2258,2.4299
2014-10-27,91.91171421581711,-0.9054,2.4079
2014-10-28,93.74774261899228,1.9976,2.456
2014-10-29,95.07230447445602,1.4129,2.4907
2014-10-30,95.72507091697764,0.6866,2.5078
2014-10-31,97.2099582170418,1.5512,2.5467
2014-11-03,97.36646624977122,0.161,2.5508
2014-11-04,97.38175278497243,0.0157,2.5512
2014-11-05,97.00001631405534,-0.392,2.5412
2014-11-06,97.09546433010838,0.0984,2.5437
2014-11-07,96.93515971849938,-0.1651,2.5395
2014-11-10,99.34370763202494,2.4847,2.6026
2014-11-11,99.06892293671476,-0.2766,2.5954
2014-11-12,100.43161597170926,1.3755,2.6311
2014-11-13,99.85905532905456,-0.5701,2.6161
2014-11-14,99.9086852795531,0.0497,2.6174
2014-11-17,99.358987693145,-0.5502,2.603
2014-11-18,98.36659012406587,-0.9988,2.577
2014-11-19,98.2024162851488,-0.1669,2.5727
2014-11-20,98.19858639091368,-0.0039,2.5726
2014-11-21,100.01172509003551,1.8464,2.6201
2014-11-24,102.54632223899227,2.5343,2.6865
2014-11-25,103.92813393116269,1.3475,2.7227
2014-11-26,105.30996239991143,1.3296,2.7589
2014-11-27,106.46658171694965,1.0983,2.7892
2014-11-28,108.45910379378236,1.8715,2.8414
2014-12-01,108.80259377549726,0.3167,2.8504
2014-12-02,112.74951666729719,3.6276,2.9538
2014-12-03,114.42519998400655,1.4862,2.9977
2014-12-04,119.61644245688097,4.5368,3.1337
2014-12-05,120.32265793314639,0.5904,3.1522
2014-12-08,125.18176815111858,4.0384,3.2795
2014-12-09,119.61268164961162,-4.4488,3.1336
2014-12-10,124.10162597923988,3.7529,3.2512
2014-12-11,122.75040747557792,-1.0888,3.2158
2014-12-12,123.19316819534231,0.3607,3.2274
2014-12-15,124.02533804650186,0.6755,3.2492
2014-12-16,127.28137524623668,2.6253,3.3345
2014-12-17,129.52203657607143,1.7604,3.3932
2014-12-18,129.06016099364118,-0.3566,3.3811
2014-12-19,130.53351179154458,1.1416,3.4197
2014-12-22,130.98776841257916,0.348,3.4316
2014-12-23,128.2203898293266,-2.1127,3.3591
2014-12-24,124.57508414647884,-2.843,3.2636
2014-12-25,128.63648103982234,3.2602,3.37
2014-12-26,132.83916351187437,3.2671,3.4801
2014-12-29,133.24379160393156,0.3046,3.4907
2014-12-30,133.34305822867648,0.0745,3.4933
2014-12-31,136.24406980349957,2.1756,3.5693
2015-01-05,140.40087637320434,3.051,3.6782
2015-01-06,140.30540377727056,-0.068,3.6757
2015-01-07,140.24437092662745,-0.0435,3.6741
2015-01-08,136.97317097476386,-2.3325,3.5884
2015-01-09,136.45787790555678,-0.3762,3.5749
2015-01-12,135.1905935934479,-0.9287,3.5417
2015-01-13,135.1943789300685,0.0028,3.5418
2015-01-14,134.71335732983533,-0.3558,3.5292
2015-01-15,138.55713355452752,2.8533,3.6299
2015-01-16,139.70992890570122,0.832,3.6601
2015-01-19,128.9686104416442,-7.6883,3.3787
2015-01-20,130.57181923804427,1.2431,3.3857
2015-01-21,136.40289554157687,4.4658,3.5369
2015-01-22,137.1240576503052,0.5287,3.5556
2015-01-23,137.30149618090468,0.1294,3.5602
2015-01-26,138.62041435321845,0.9606,3.5944
2015-01-27,137.3555030722453,-0.9125,3.5616
2015-01-28,135.45422819871928,-1.3842,3.5123
2015-01-29,133.78434847348547,-1.2328,3.469
2015-01-30,132.04889790508741,-1.2972,3.424
2015-02-02,129.02920370779387,-2.2868,3.3457
2015-02-03,132.20319308980189,2.4599,3.428
2015-02-04,130.80712737077357,-1.056,3.3918
2015-02-05,129.4611220301283,-1.029,3.3569
2015-02-06,127.37472658749076,-1.6116,3.3028
2015-02-09,128.65127609735057,1.0022,3.3359
2015-02-10,130.98835517893502,1.8166,3.3965
2015-02-11,132.03730992720793,0.8008,3.4237
2015-02-12,132.37281673173294,0.2541,3.4324
2015-02-13,133.39870606140386,0.775,3.459
2015-02-16,134.5595416015502,0.8702,3.4891
2015-02-17,135.43888820591633,0.6535,3.5119
2015-02-25,133.75741440883988,-1.2415,3.4683
2015-02-26,137.1049612192499,2.5027,3.5551
2015-02-27,137.3479112105304,0.1772,3.5614
2015-03-02,138.4315862299815,0.789,3.5895
2015-03-03,134.8527144311778,-2.5853,3.4967
2015-03-04,135.7242675245465,0.6463,3.5193
2015-03-05,134.39756280949405,-0.9775,3.4849
2015-03-06,133.7072969269045,-0.5136,3.467
2015-03-09,135.98647151032048,1.7046,3.5261
2015-03-10,135.31537827341705,-0.4935,3.5087
2015-03-11,135.45042302093393,0.0998,3.5122
2015-03-12,138.03820335274887,1.9105,3.5793
2015-03-13,138.9908049940862,0.6901,3.604
2015-03-16,142.3421512841036,2.4112,3.6909
2015-03-17,144.2781468837187,1.3601,3.7411
2015-03-18,147.61789742778302,2.3148,3.8277
2015-03-19,147.38643256461626,-0.1568,3.8217
2015-03-20,149.35330450719104,1.3345,3.8727
2015-03-23,152.36919578510472,2.0193,3.9509
2015-03-24,152.43867613838273,0.0456,3.9527
2015-03-25,151.22770329513943,-0.7944,3.9213
2015-03-26,151.59019609993788,0.2397,3.9307
2015-03-27,152.40014251769986,0.5343,3.9517
2015-03-30,156.79277182548753,2.8823,4.0656
2015-03-31,155.33114960653032,-0.9322,4.0277
2015-04-01,158.10784923689664,1.7876,4.0997
2015-04-02,158.16571670971737,0.0366,4.1012
2015-04-03,159.92815729101375,1.1143,4.1469
2015-04-07,163.31415623717908,2.1172,4.2347
2015-04-08,164.71016564469448,0.8548,4.2709
2015-04-09,163.5146992624453,-0.7258,4.2399
2015-04-10,166.6231136954244,1.901,4.3205
2015-04-13,169.56951021490056,1.7683,4.3969
2015-04-14,170.26762788845528,0.4117,4.415
2015-04-15,168.1658442898002,-1.2344,4.3605
2015-04-16,173.20644730654266,2.9974,4.4912
2015-04-17,176.35343524765526,1.8169,4.5728
2015-04-20,173.5458885585126,-1.592,4.5
2015-04-21,177.24050698003475,2.1289,4.5958
2015-04-22,181.81437550316153,2.5806,4.7144
2015-04-23,181.8876466964893,0.0403,4.7163
2015-04-24,180.49147712044703,-0.7676,4.6801
2015-04-27,184.49459759150142,2.2179,4.7839
2015-04-28,182.08805006051787,-1.3044,4.7215
2015-04-29,183.26051501485756,0.6439,4.7519
2015-04-30,182.45068679900692,-0.4419,4.7309
2015-05-04,183.8467994543929,0.7652,4.7671
2015-05-05,176.52693913411625,-3.9815,4.5773
2015-05-06,174.887886504256,-0.9285,4.5348
2015-05-07,171.70999871858714,-1.8171,4.4524
2015-05-08,175.08444361340483,1.9652,4.5399
2015-05-11,180.05946807867974,2.8415,4.6689
2015-05-12,182.17282605551924,1.1737,4.7237
2015-05-13,181.09691334483534,-0.5906,4.6958
2015-05-14,180.46053879134158,-0.3514,4.6793
2015-05-15,177.34055653617807,-1.7289,4.5984
2015-05-18,175.62815612226473,-0.9656,4.554
2015-05-19,181.5557820195473,3.3751,4.7077
2015-05-20,182.6202435695279,0.5863,4.7353
2015-05-21,185.8173761736996,1.7507,4.8182
2015-05-22,190.02874118730034,2.2664,4.9274
2015-05-25,195.61691637939526,2.9407,5.0723
2015-05-26,199.3731524077124,1.9202,5.1697
2015-05-27,198.76386805395444,-0.3056,5.1539
2015-05-28,185.51645501202643,-6.6649,4.8104
2015-05-29,185.71310245433918,0.106,4.8155
2015-06-01,194.6486883789297,4.8115,5.0472
2015-06-02,197.85727735816798,1.6484,5.1304
2015-06-03,197.35590701734236,-0.2534,5.1174
2015-06-04,198.75200270358306,0.7074,5.1536
2015-06-05,200.68029463381325,0.9702,5.2036
2015-06-08,205.25038698350906,2.2773,5.3221
2015-06-09,203.8620733659526,-0.6764,5.2861
2015-06-10,203.46107666764175,-0.1967,5.2757
2015-06-11,203.28752436924424,-0.0853,5.2712
2015-06-12,204.27489187510562,0.4857,5.2968
2015-06-15,200.13669111549973,-2.0258,5.1895
2015-06-16,194.40977969922972,-2.8615,5.041
2015-06-17,197.20578115086403,1.4382,5.1135
2015-06-18,189.39623501150865,-3.9601,4.911
2015-06-19,178.53606549971374,-5.7341,4.6294
2015-06-23,184.34795003992593,3.2553,4.7801
2015-06-24,187.91526722114853,1.9351,4.8726
2015-06-25,181.3590914630699,-3.4889,4.7026
2015-06-26,167.45229497059023,-7.6681,4.342
2015-06-29,161.94512389359744,-3.2888,4.1992
2015-06-30,172.71269323615886,6.6489,4.4784
2015-07-01,164.34389968540077,-4.8455,4.2614
2015-07-02,158.80205904410937,-3.3721,4.1177
2015-07-03,150.66472393457113,-5.1242,3.9067
2015-07-06,155.02646769247696,2.895,4.0198
2015-07-07,152.41163626190794,-1.6867,3.952
2015-07-08,142.22261355452687,-6.6852,3.6878
2015-07-09,151.33566974064675,6.4076,3.9241
2015-07-10,159.47298870260133,5.377,4.1351
2015-07-13,163.50701742482232,2.5296,4.2397
2015-07-14,159.6852043995345,-2.3374,4.1406
2015-07-15,154.1316723609275,-3.4778,3.9966
2015-07-16,155.33883161885828,0.7832,4.0279
2015-07-17,161.42454102519028,3.9177,4.1857
2015-07-20,161.81018425369945,0.2389,4.1957
2015-07-21,162.09950086314504,0.1788,4.2032
2015-07-22,161.82571480618716,-0.1689,4.1961
2015-07-23,165.44316683496467,2.2354,4.2899
2015-07-24,162.58927220706153,-1.725,4.2159
2015-07-27,148.8174730833068,-8.4703,3.8588
2015-07-28,148.53204116993302,-0.1918,3.8514
2015-07-29,153.1600025087058,3.1158,3.9714
2015-07-30,148.71330815587055,-2.9033,3.8561
2015-07-31,148.78275727077934,0.0467,3.8579
2015-08-03,149.23401537358163,0.3033,3.8696
2015-08-04,153.83490006754914,3.083,3.9889
2015-08-05,150.6878995168673,-2.0457,3.9073
2015-08-06,149.3380373129952,-0.8958,3.8723
2015-08-07,152.2535638154568,1.9523,3.9479
2015-08-10,159.09903629816355,4.4961,4.1254
2015-08-11,158.3932729731449,-0.4436,4.1071
2015-08-12,156.43410657974007,-1.2369,4.0563
2015-08-13,158.69019926483307,1.4422,4.1148
2015-08-14,158.62085164775434,-0.0437,4.113
2015-08-17,158.74806557077582,0.0802,4.1163
2015-08-18,149.0410976053196,-6.1147,3.8646
2015-08-19,151.3859611939441,1.5733,3.9254
2015-08-20,146.56522664568413,-3.1844,3.8004
2015-08-21,139.9280203570343,-4.5285,3.6283
2015-08-24,127.7875854548173,-8.6762,3.3135
2015-08-25,118.81715253106005,-7.0198,3.0809
2015-08-26,118.15379636847914,-0.5583,3.0637
2015-08-27,125.13030542885235,5.9046,3.2446
2015-08-28,130.43307751231626,4.2378,3.3821
2015-08-31,131.4280210275802,0.7628,3.4079
2015-09-01,131.25834745243358,-0.1291,3.4035
2015-09-02,131.4318709877657,0.1322,3.408
2015-09-07,126.9737019238607,-3.392,3.2924
2015-09-08,130.2016273741691,2.5422,3.3761
2015-09-09,132.75084503652798,1.9579,3.4422
2015-09-10,131.10407080384985,-1.2405,3.3995
2015-09-11,130.6798180307286,-0.3236,3.3885
2015-09-14,128.0843861648203,-1.9861,3.3212
2015-09-15,123.10561799020758,-3.8871,3.1921
2015-09-16,129.21830434589336,4.9654,3.3506
2015-09-17,126.43765565467409,-2.1519,3.2785
2015-09-18,127.04316558760432,0.4789,3.2942
2015-09-21,129.299198122109,1.7758,3.3527
2015-09-22,130.51784306440987,0.9425,3.3843
2015-09-23,127.6331376970003,-2.2102,3.3095
2015-09-24,128.49312977880268,0.6738,3.3318
2015-09-25,126.44147997562455,-1.5967,3.2786
2015-09-28,126.86569114094277,0.3355,3.2896
2015-09-29,124.38597434190191,-1.9546,3.2253
2015-09-30,125.3346661682076,0.7627,3.2499
2015-10-08,128.9520753031544,2.8862,3.3437
2015-10-09,130.6489556620686,1.3159,3.3877
2015-10-12,134.8448775221116,3.2116,3.4965
2015-10-13,134.74077727666455,-0.0772,3.4938
2015-10-14,133.24448094500718,-1.1105,3.455
2015-10-15,136.37599273617673,2.3502,3.5362
2015-10-16,138.2117499743984,1.3461,3.5838
2015-10-19,138.219489832397,0.0056,3.584
2015-10-20,139.92788272672541,1.236,3.6283
2015-10-21,135.8785097284967,-2.8939,3.5233
2015-10-22,137.87239098025267,1.4674,3.575
2015-10-23,139.70044101225983,1.3259,3.6224
2015-10-26,140.39461250364974,0.4969,3.6404
2015-10-27,140.54890618279126,0.1099,3.6444
2015-10-28,137.89941875233947,-1.8851,3.5757
2015-10-29,138.2272056707138,0.2377,3.5842
2015-10-30,138.2696414228547,0.0307,3.5853
2015-11-02,136.0058908534797,-1.6372,3.5266
2015-11-03,135.6010013164089,-0.2977,3.5161
2015-11-04,141.94116173395892,4.6756,3.6805
2015-11-05,144.9145451899619,2.0948,3.7576
2015-11-06,148.3045311455907,2.3393,3.8455
2015-11-09,150.1132532074423,1.2196,3.8924
2015-11-10,149.83944663359193,-0.1824,3.8853
2015-11-11,149.85877592220768,0.0129,3.8858
2015-11-12,148.37787149854444,-0.9882,3.8474
2015-11-13,146.48427310248002,-1.2762,3.7983
2015-11-16,147.2556592846377,0.5266,3.8183
2015-11-17,147.02432064390152,-0.1571,3.8123
2015-11-18,145.3698559636957,-1.1253,3.7694
2015-11-19,147.67222374244872,1.5838,3.8291
2015-11-20,147.64519972550386,-0.0183,3.8284
2015-11-23,146.81986305903828,-0.559,3.807
2015-11-24,146.84306059740163,0.0158,3.8076
2015-11-25,147.91516178282325,0.7301,3.8354
2015-11-26,147.05133723801157,-0.584,3.813
2015-11-27,139.22629442956526,-5.3213,3.6101
2015-11-30,139.60429381894153,0.2715,3.6199
2015-12-01,140.55681391566816,0.6823,3.6446
2015-12-02,145.57033491122613,3.5669,3.7746
2015-12-03,146.63867559913962,0.7339,3.8023
2015-12-04,143.8657382435599,-1.891,3.7304
2015-12-07,144.23590478806057,0.2573,3.74
2015-12-08,141.72908476284408,-1.738,3.675
2015-12-09,142.23434895002362,0.3565,3.6881
2015-12-10,141.76383772369695,-0.3308,3.6759
2015-12-11,141.16219199639758,-0.4244,3.6603
2015-12-14,145.16145805784754,2.8331,3.764
2015-12-15,144.49429599661366,-0.4596,3.7467
2015-12-16,144.1511220436217,-0.2375,3.7378
2015-12-17,146.87384843678163,1.8888,3.8084
2015-12-18,147.34428537332465,0.3203,3.8206
2015-12-21,151.13913744311463,2.5755,3.919
2015-12-22,151.53633109631514,0.2628,3.9293
2015-12-23,151.1429427807891,-0.2596,3.9191
2015-12-24,149.71993197450797,-0.9415,3.8822
2015-12-25,150.0593470602942,0.2267,3.891
2015-12-28,145.7747025236816,-2.8553,3.7799
2015-12-29,147.082010055914,0.8968,3.8138
2015-12-30,147.22850373792969,0.0996,3.8176
2015-12-31,145.89799974965,-0.9037,3.7831
2016-01-04,135.71665373512045,-6.9784,3.5191
2016-01-05,136.09462461577277,0.2785,3.5289
2016-01-06,138.4625349894626,1.7399,3.5903
2016-01-07,128.90598928702488,-6.9019,3.3425
2016-01-08,131.51298401436568,2.0224,3.4101
2016-01-11,124.91826543096532,-5.0145,3.2391
2016-01-12,125.80918250001895,0.7132,3.2622
2016-01-13,123.4798254860311,-1.8515,3.2018
2016-01-14,126.03672223237035,2.0707,3.2681
2016-01-15,122.02976275915883,-3.1792,3.1642
2016-01-18,122.50030952435816,0.3856,3.1764
2016-01-19,126.09851111601714,2.9373,3.2697
2016-01-20,124.2087988284325,-1.4986,3.1697
2016-01-21,120.54873815335509,-2.9467,3.0763
2016-01-22,121.81052179560626,1.0467,3.1085
2016-01-25,122.41007318388425,0.4922,3.1238
2016-01-26,115.01564789306535,-6.0407,2.9351
2016-01-27,114.61205798460858,-0.3509,2.9248
2016-01-28,111.61036818599167,-2.619,2.8482
2016-01-29,115.23123175068163,3.2442,2.9406
2016-02-01,113.47176607308047,-1.5269,2.8957
2016-02-02,115.84253168164535,2.0893,2.9562
2016-02-03,115.344872165541,-0.4296,2.9435
2016-02-04,116.7594616777792,1.2264,2.9796
2016-02-05,115.93268792963885,-0.7081,2.9585
2016-02-15,115.24300436914542,-0.5949,2.9409
2016-02-16,118.78545908044859,3.0739,3.0313
2016-02-17,119.8121218032809,0.8643,3.0575
2016-02-18,119.42812395290139,-0.3205,3.0477
2016-02-19,119.34583797549783,-0.0689,3.0456
2016-02-22,121.99089978254878,2.2163,3.1131
2016-02-23,120.8310103074163,-0.9508,3.0835
2016-02-24,121.62644084827002,0.6583,3.1038
2016-02-25,114.13790088524203,-6.157,2.9127
2016-02-26,115.31740195299012,1.0334,2.9428
2016-02-29,112.53905978773673,-2.4093,2.8719
2016-03-01,114.62373333124476,1.8524,2.9251
2016-03-02,119.35356706342525,4.1264,3.0458
2016-03-03,119.627841560537,0.2298,3.0528
2016-03-04,121.01504601127297,1.1596,3.0882
2016-03-07,121.43823562717441,0.3497,3.099
2016-03-08,121.54801579218137,0.0904,3.1018
2016-03-09,120.14911967842916,-1.1509,3.0661
2016-03-10,117.84105508940654,-1.921,3.0072
2016-03-11,118.04091351883817,0.1696,3.0123
2016-03-14,119.89439194291097,1.5702,3.0596
2016-03-15,120.25095786454919,0.2974,3.0687
2016-03-16,120.8465608588523,0.4953,3.0839
2016-03-17,122.18674921877698,1.109,3.1181
2016-03-18,124.05596210832583,1.5298,3.1658
2016-03-21,127.09285206073766,2.448,3.2433
2016-03-22,126.16024471231597,-0.7338,3.2195
2016-03-23,126.56774230273676,0.323,3.2299
2016-03-24,124.44773261916592,-1.675,3.1758
2016-03-25,125.06686008894626,0.4975,3.1916
2016-03-28,123.96176931320034,-0.8836,3.1634
2016-03-29,122.61380903368858,-1.0874,3.129
2016-03-30,125.78006542436552,2.5823,3.2098
2016-03-31,125.84270389694686,0.0498,3.2114
2016-04-01,125.99157581565694,0.1183,3.2152
2016-04-05,127.65302672593802,1.3187,3.2576
2016-04-06,127.38265761533249,-0.2118,3.2507
2016-04-07,125.49000608848388,-1.4858,3.2024
2016-04-08,124.55736436323427,-0.7432,3.1786
2016-04-11,126.28547323640977,1.3874,3.2227
2016-04-12,125.83488666790225,-0.3568,3.2112
2016-04-13,127.51201403741206,1.3328,3.254
2016-04-14,128.0762546995276,0.4425,3.2684
2016-04-15,127.92730201531204,-0.1163,3.2646
2016-04-18,126.21090140417259,-1.3417,3.2208
2016-04-19,126.59496117714548,0.3043,3.2306
2016-04-20,124.34562190694996,-1.7768,3.1732
2016-04-21,123.54620390371018,-0.6429,3.1528
2016-04-22,124.11834637398827,0.4631,3.1674
2016-04-25,123.60499289338546,-0.4136,3.1543
2016-04-26,124.27901091963308,0.5453,3.1715
2016-04-27,123.76959125387351,-0.4099,3.1585
2016-04-28,123.57762461783877,-0.1551,3.1536
2016-04-29,123.45614781283943,-0.0983,3.1505
2016-05-03,125.67403750829709,1.7965,3.2071
2016-05-04,125.51342608836148,-0.1278,3.203
2016-05-05,125.68977245201565,0.1405,3.2075
2016-05-06,122.5039137896744,-2.5347,3.1262
2016-05-09,119.9685727898833,-2.0696,3.0615
2016-05-10,120.10569686858211,0.1143,3.065
2016-05-11,120.64256933358467,0.447,3.0787
2016-05-12,120.92077109846791,0.2306,3.0858
2016-05-13,120.32511538003686,-0.4926,3.0706
2016-05-16,121.12058471781428,0.6611,3.0909
2016-05-17,120.79537594784695,-0.2685,3.0826
2016-05-18,120.1057551465607,-0.5709,3.065
2016-05-19,119.90589916999681,-0.1664,3.0599
2016-05-20,120.51717944396546,0.5098,3.0755
2016-05-23,120.89729062793174,0.3154,3.0852
2016-05-24,119.97254725191868,-0.7649,3.0616
2016-05-25,119.80794491708905,-0.1372,3.0574
2016-05-26,120.01557208563035,0.1733,3.0627
2016-05-27,119.95292395700164,-0.0522,3.0611
2016-05-30,120.12529630872784,0.1437,3.0655
2016-05-31,124.17327854373936,3.3698,3.1688
2016-06-01,123.81280351612688,-0.2903,3.1596
2016-06-02,124.07541047238459,0.2121,3.1663
2016-06-03,124.97272384092086,0.7232,3.1892
2016-06-06,124.67491384000795,-0.2383,3.1816
2016-06-07,124.62791139749027,-0.0377,3.1804
2016-06-08,124.21651466196715,-0.3301,3.1699
2016-06-13,120.41548931331096,-3.06,3.0729
2016-06-14,120.79949430873111,0.3189,3.0827
2016-06-15,122.3944100320893,1.3203,3.1234
2016-06-16,121.6498848358641,-0.6083,3.1044
2016-06-17,122.33562523668385,0.5637,3.1219
2016-06-20,122.43361607249844,0.0801,3.1244
2016-06-21,122.17895415106764,-0.208,3.1179
2016-06-22,123.26439197974571,0.8884,3.1456
2016-06-23,122.71968663158722,-0.4419,3.1317
2016-06-24,121.32853626393155,-1.1336,3.0962
2016-06-27,123.02531584358263,1.3985,3.1395
2016-06-28,123.67968749855466,0.5319,3.1562
2016-06-29,124.26753705323529,0.4753,3.1712
2016-06-30,124.40858070779072,0.1135,3.1748
2016-07-01,124.47912037305204,0.0567,3.1766
2016-07-04,126.46979046605789,1.5992,3.2274
2016-07-05,126.66569217148981,0.1549,3.2324
2016-07-06,127.08102897612012,0.3279,3.243
2016-07-07,127.05357947386128,-0.0216,3.2423
2016-07-08,126.57153819333745,-0.3794,3.23
2016-07-11,127.04175145772568,0.3715,3.242
2016-07-12,129.77696036661052,2.153,3.3118
2016-07-13,130.40780617095263,0.4861,3.3279
2016-07-14,130.17268089642639,-0.1803,3.3219
2016-07-15,130.23932930904536,0.0512,3.3236
2016-07-18,129.67890947502855,-0.4303,3.3093
2016-07-19,129.19300260122563,-0.3747,3.2969
2016-07-20,128.78152288794072,-0.3185,3.2864
2016-07-21,129.36928175840129,0.4564,3.3014
2016-07-22,128.30728932444657,-0.8209,3.2743
2016-07-25,128.55813007507587,0.1955,3.2807
2016-07-26,130.09028586931063,1.1918,3.3198
2016-07-27,128.09964431493844,-1.5302,3.269
2016-07-28,128.21326869944582,0.0887,3.2719
2016-07-29,127.62553907572756,-0.4584,3.2569
2016-08-01,126.55182541548346,-0.8413,3.2295
2016-08-02,127.02601510531527,0.3747,3.2416
2016-08-03,127.19838940781318,0.1357,3.246
2016-08-04,127.49234488573462,0.2311,3.2535
2016-08-05,127.68830061982399,0.1537,3.2585
2016-08-08,128.816809820702,0.8838,3.2873
2016-08-09,129.7102832136184,0.6936,3.3101
2016-08-10,129.17730365989362,-0.4109,3.2965
2016-08-11,128.83640475553517,-0.2639,3.2878
2016-08-12,131.25414872717755,1.8766,3.3495
2016-08-15,135.12968997664493,2.9527,3.4484
2016-08-16,134.52620078120924,-0.4466,3.433
2016-08-17,134.32239358702572,-0.1515,3.4278
2016-08-18,133.98927405092988,-0.248,3.4193
2016-08-19,134.0676577762497,0.0585,3.4213
2016-08-22,132.95476214904903,-0.8301,3.3929
2016-08-23,133.16243748752586,0.1562,3.3982
2016-08-24,132.723534093567,-0.3296,3.387
2016-08-25,131.90064818218687,-0.62,3.366
2016-08-26,131.83403835485487,-0.0505,3.3643
2016-08-29,131.8497266054191,0.0119,3.3647
2016-08-30,132.01823055602082,0.1278,3.369
2016-08-31,132.63739605732857,0.469,3.3848
2016-09-01,131.6068034899631,-0.777,3.3585
2016-09-02,132.13967943729398,0.4049,3.3721
2016-09-05,132.42959389397942,0.2194,3.3795
2016-09-06,133.35832263595788,0.7013,3.4032
2016-09-07,133.27990794224792,-0.0588,3.4012
2016-09-08,133.21726638551507,-0.047,3.3996
2016-09-09,132.36694057417634,-0.6383,3.3779
2016-09-12,130.18037108283153,-1.6519,3.3221
2016-09-13,130.0902862660422,-0.0692,3.3198
2016-09-14,129.2359833561331,-0.6567,3.298
2016-09-19,130.2078379509712,0.752,3.3228
2016-09-20,129.97268259563174,-0.1806,3.3168
2016-09-21,130.3488235390635,0.2894,3.3264
2016-09-22,131.3088426244287,0.7365,3.3509
2016-09-23,130.68184290089707,-0.4775,3.3349
2016-09-26,128.53839931363655,-1.6402,3.2802
2016-09-27,129.3534613036843,0.6341,3.301
2016-09-28,128.96941087707367,-0.2969,3.2912
2016-09-29,129.50231248281773,0.4132,3.3048
2016-09-30,129.87061705951888,0.2844,3.3142
2016-10-10,131.44594764445083,1.213,3.3544
2016-10-11,131.93965862380338,0.3756,3.367
2016-10-12,131.68884133275952,-0.1901,3.3606
2016-10-13,131.79076849595108,0.0774,3.3632
2016-10-14,131.9043721383946,0.0862,3.3661
2016-10-17,130.7837125927068,-0.8496,3.3375
2016-10-18,132.50011803677347,1.3124,3.3813
2016-10-19,132.29633285523292,-0.1538,3.3761
2016-10-20,132.39423214154579,0.074,3.3786
2016-10-21,132.76255289536357,0.2782,3.388
2016-10-24,134.32994759484623,1.1806,3.428
2016-10-25,134.3338431633265,0.0029,3.4281
2016-10-26,133.82055354859943,-0.3821,3.415
2016-10-27,133.4561601812866,-0.2723,3.4057
2016-10-28,133.23675825394858,-0.1644,3.4001
2016-10-31,133.07607472349432,-0.1206,3.396
2016-11-01,133.97739897759652,0.6773,3.419
2016-11-02,132.9585008583719,-0.7605,3.393
2016-11-03,134.21243247996722,0.9431,3.425
2016-11-04,133.77744998629964,-0.3241,3.4139
2016-11-07,133.86360266409082,0.0644,3.4161
2016-11-08,134.44349979083165,0.4332,3.4309
2016-11-09,133.73027702444128,-0.5305,3.4127
2016-11-10,135.211473572764,1.1076,3.4505
2016-11-11,136.25381882253643,0.7709,3.4771
2016-11-14,136.75932049036805,0.371,3.49
2016-11-15,136.74359316851167,-0.0115,3.4896
2016-11-16,136.7278676552973,-0.0115,3.4892
2016-11-17,137.00610886597585,0.2035,3.4963
2016-11-18,136.24983514503566,-0.552,3.477
2016-11-21,137.17851402138422,0.6816,3.5007
2016-11-22,138.26002942592882,0.7884,3.5283
2016-11-23,138.549960707635,0.2097,3.5357
2016-11-24,139.10637734983686,0.4016,3.5499
2016-11-25,140.39951023368093,0.9296,3.5829
2016-11-28,140.95198230645047,0.3935,3.597
2016-11-29,142.09623049881424,0.8118,3.6262
2016-11-30,141.06176994078288,-0.728,3.5998
2016-12-01,142.15118999003553,0.7723,3.6276
2016-12-02,140.69740977000745,-1.0227,3.5905
2016-12-05,138.30316194795125,-1.7017,3.5294
2016-12-06,137.90346580992167,-0.289,3.5192
