date,per_hundred_income,total_return_index
2016-10-11,0.6489000000,113.512611691734
2016-10-12,0.6426000000,113.530117497627
2016-10-13,0.6419000000,113.534000948889
2016-10-15,1.2828000000,113.553113064874
2016-10-16,0.7619000000,113.561764676559
2016-10-17,0.6310000000,113.567786773936
2016-10-18,0.6517000000,113.559288483049
2016-10-19,0.6239000000,113.570922635149
2016-10-20,0.8496000000,113.573751591778
2016-10-22,1.2537000000,113.592540477987
2016-10-23,0.7006000000,113.600498771372
2016-10-24,0.6361000000,113.596361018228
2016-10-25,0.6354000000,113.603578931007
2016-10-26,0.6349000000,113.601697628816
2016-10-27,0.6879000000,113.595874696006
2016-10-29,1.2771000000,113.639932473048
2016-10-30,0.6345000000,113.647142926763
2016-10-31,0.6334000000,113.657749434953
2016-11-01,0.6322000000,113.666079654965
2016-11-02,0.6336000000,113.686915656042
2016-11-03,0.6301000000,113.695223990361
2016-11-05,1.2505000000,113.718532699727
2016-11-06,0.6263000000,113.725654891430
2016-11-07,0.6239000000,113.724794509101
2016-11-08,0.6227000000,113.727321063502
2016-11-09,0.6227000000,113.729856168485
2016-11-10,0.6456000000,113.736061820790
2016-11-12,1.2465000000,113.741135231122
2016-11-13,0.7686000000,113.749877374776
2016-11-14,0.6253000000,113.750167870325
2016-11-15,0.6277000000,113.767550717435
2016-11-16,0.6283000000,113.767866910617
2016-11-17,0.6322000000,113.777333839345
2016-11-19,1.2529000000,113.800696920611
2016-11-20,0.7051000000,113.808721007750
2016-11-21,0.6353000000,113.806842135821
2016-11-22,0.6382000000,113.816380547767
2016-11-23,0.6386000000,113.825932951158
2016-11-24,0.7257000000,113.823944550058
2016-11-26,1.2805000000,113.848769767565
2016-11-27,0.7363000000,113.857152452483
2016-11-28,0.6452000000,113.855385126214
2016-11-29,0.2317000000,113.846633326333
2016-11-30,0.6419000000,113.847112018637
2016-12-01,0.6502000000,113.853376096674
2016-12-03,1.2996000000,113.908034180746
2016-12-04,0.6677000000,113.915639820188
2016-12-05,0.6471000000,113.917318507251
2016-12-06,0.6437000000,113.920096836696
2016-12-07,0.5019000000,113.926953175591
2016-12-08,0.6473000000,113.938882719039
2016-12-10,1.2952000000,113.953640083129
2016-12-11,0.6425000000,113.960961604504
2016-12-12,0.6472000000,113.954659774947
2016-12-13,0.4924000000,113.962549129219
2016-12-14,0.3671000000,113.961036918253
2016-12-15,0.7072000000,113.850546148983
2016-12-17,1.4507000000,113.894425468561
2016-12-18,0.5208000000,113.900357090239
2016-12-19,0.7174000000,113.949577915416
2016-12-20,0.5453000000,113.979731975111
2016-12-21,0.7944000000,114.010458126390
2016-12-22,0.8680000000,114.026053202848
2016-12-24,1.7280000000,114.058305504706
2016-12-25,0.8514000000,114.068016428837
2016-12-26,0.8896000000,114.057623106941
2016-12-27,0.8860000000,114.041493233318
2016-12-28,0.9180000000,114.063374896455
2016-12-29,0.9359000000,114.112844554519
2016-12-30,0.9286000000,114.156536104966
2017-01-01,1.8562000000,114.177725841197
2017-01-02,0.9293000000,114.188336377261
2017-01-03,0.9135000000,114.143971936716
2017-01-04,0.9062000000,114.164585859296
2017-01-05,0.8914000000,114.191889721075
2017-01-07,1.7954000000,114.224956280616
2017-01-08,0.8803000000,114.235011503518
2017-01-09,0.8761000000,114.237028153012
2017-01-10,0.8722000000,114.245850167053
2017-01-11,0.8551000000,114.257903004070
2017-01-12,0.8408000000,114.269793674935
2017-01-14,1.6849000000,114.290189118066
2017-01-15,0.8425000000,114.299818066499
2017-01-16,0.8483000000,114.294655256803
2017-01-17,0.8627000000,114.304515456712
2017-01-18,0.8871000000,114.290645076542
2017-01-19,0.8819000000,114.276720639610
2017-01-21,1.8026000000,114.339630870137
2017-01-22,0.8939000000,114.349851689740
2017-01-23,0.9001000000,114.365859471712
2017-01-24,1.0352000000,114.387995690028
2017-01-25,0.8912000000,114.435934671161
2017-02-01,5.8845000000,114.522729925496
2017-02-02,0.8666000000,114.532654465271
2017-02-04,1.7924000000,114.495945719525
2017-02-05,0.8688000000,114.505893127289
2017-02-06,0.8724000000,114.517027048148
2017-02-07,0.8609000000,114.547496010634
2017-02-08,0.8734000000,114.542611723360
2017-02-09,0.8781000000,114.553814435834
2017-02-11,1.7648000000,114.579764271711
2017-02-12,0.9293000000,114.590412169205
2017-02-13,0.8763000000,114.577533554108
2017-02-14,0.8811000000,114.584193274404
2017-02-15,0.8864000000,114.593204680387
2017-02-16,0.9123000000,114.607095342644
2017-02-18,1.7735000000,114.620547043752
2017-02-19,0.8888000000,114.630734517972
2017-02-20,0.9670000000,114.628060277074
2017-02-21,0.9077000000,114.639611027276
2017-02-22,0.9132000000,114.660394508926
2017-02-23,0.9705000000,114.691024808860
2017-02-25,1.8346000000,114.713212411594
2017-02-26,0.9128000000,114.723683433622
2017-02-27,0.9122000000,114.722673809904
2017-02-28,0.9080000000,114.727357125393
2017-03-01,0.9109000000,114.741248055688
2017-03-02,0.9173000000,114.755214001296
2017-03-04,1.7982000000,114.793064788674
2017-03-05,0.9217000000,114.803645265455
2017-03-06,0.9211000000,114.806188533601
2017-03-07,0.9221000000,114.815627378504
2017-03-08,0.9241000000,114.825089950855
2017-03-09,0.9244000000,114.828809746392
2017-03-11,1.8540000000,114.877665139334
2017-03-12,0.9186000000,114.888217801654
2017-03-13,0.9350000000,114.870240537104
2017-03-14,0.9200000000,114.884253130314
2017-03-15,0.9231000000,114.886820114615
2017-03-16,0.9274000000,114.848067670521
2017-03-18,1.8488000000,114.901479168168
2017-03-19,0.9677000000,114.912598184308
2017-03-20,0.9308000000,114.920987839542
2017-03-21,0.9318000000,114.931696177189
2017-03-22,0.9430000000,114.956331430812
2017-03-23,0.9535000000,114.971897868492
2017-03-25,1.9082000000,114.996135534293
2017-03-26,0.9635000000,115.007215411951
2017-03-27,0.9634000000,115.011388917983
2017-03-28,0.9633000000,115.010971001619
2017-03-29,0.9662000000,115.007127087897
2017-03-30,0.9633000000,115.019355642640
2017-04-03,3.8584000000,115.109775529984
2017-04-04,0.9668000000,115.120904343082
2017-04-05,0.9679000000,115.107867055868
2017-04-06,0.9632000000,115.140835023630
2017-04-08,1.9210000000,115.184829773721
2017-04-09,0.9609000000,115.195897884013
2017-04-10,0.9487000000,115.189550689920
2017-04-11,0.9437000000,115.215396097582
2017-04-12,0.9364000000,115.210057142708
2017-04-13,0.9485000000,115.227893587126
2017-04-15,1.8875000000,115.254249568393
2017-04-16,0.9478000000,115.265173366167
2017-04-17,0.9451000000,115.265700003805
2017-04-18,0.9505000000,115.269735175121
2017-04-19,0.9560000000,115.279602845085
2017-04-20,0.9625000000,115.286089596417
2017-04-22,1.9052000000,115.319587170843
2017-04-23,1.0204000000,115.331354381518
2017-04-24,0.9717000000,115.328720209483
2017-04-25,0.9795000000,115.335405499116
2017-04-26,0.9887000000,115.349114517865
2017-04-27,0.9922000000,115.360559457008
2017-04-30,2.9771000000,115.426061811766
2017-05-01,0.9900000000,115.437488991885
2017-05-02,0.9914000000,115.426997646309
2017-05-03,0.9890000000,115.440720784154
2017-05-04,0.9917000000,115.456793121414
2017-05-06,1.9709000000,115.491088957847
2017-05-07,0.9947000000,115.502576856466
2017-05-08,0.9839000000,115.508169784710
2017-05-09,0.9843000000,115.526474392023
2017-05-10,0.9803000000,115.526245630942
2017-05-11,0.9874000000,115.541116536936
2017-05-13,1.9693000000,115.577736971149
2017-05-14,0.9860000000,115.589132936014
2017-05-15,0.9911000000,115.584409169988
2017-05-16,0.9863000000,115.577317490514
2017-05-17,0.9869000000,115.591034412931
2017-05-18,0.9878000000,115.615170853824
2017-05-20,1.9754000000,115.633378089639
2017-05-21,0.9871000000,115.644792260390
2017-05-22,0.9887000000,115.660858361151
2017-05-23,0.9974000000,115.665449644055
2017-05-24,1.0035000000,115.678212772397
2017-05-25,0.9890000000,115.701224321788
2017-05-29,3.9308000000,115.773325211855
2017-05-30,0.9926000000,115.784816872115
2017-05-31,0.9941000000,115.741917457904
2017-06-01,0.9965000000,115.775452077633
2017-06-03,1.9919000000,115.799670634783
2017-06-04,1.0204000000,115.811486833174
2017-06-05,1.0329000000,115.813022823587
2017-06-06,1.0645000000,115.825351119866
2017-06-07,0.9998000000,115.842719945628
2017-06-08,1.0013000000,115.855485952982
2017-06-10,2.0027000000,115.881004469622
2017-06-11,1.0047000000,115.892647034141
2017-06-12,1.0024000000,115.896147159310
2017-06-13,1.0484000000,115.904822442024
2017-06-14,1.0485000000,115.913499428921
2017-06-15,1.0586000000,115.925770031971
2017-06-17,2.1185000000,115.956123469782
2017-06-18,1.0682000000,115.968509902891
2017-06-19,1.0776000000,115.970565368549
2017-06-20,1.1399000000,115.967545894564
2017-06-21,1.0889000000,115.992936068387
2017-06-22,1.0919000000,116.017205652016
2017-06-24,2.1571000000,116.052678745084
2017-06-25,1.0721000000,116.065120752771
2017-06-26,1.0880000000,116.049889799005
2017-06-27,1.0972000000,116.063782967205
2017-06-28,1.0760000000,116.075111131126
2017-06-29,1.0907000000,116.077318754167
2017-07-01,2.1783000000,116.137441950455
2017-07-02,1.0930000000,116.150135772861
2017-07-03,1.1012000000,116.158282493230
2017-07-04,1.1013000000,116.181533416933
2017-07-05,1.1002000000,116.191993331762
2017-07-06,1.0724000000,116.207937700922
2017-07-08,2.1399000000,116.246752645685
2017-07-09,1.0763000000,116.259264283672
2017-07-10,1.0632000000,116.262321617441
2017-07-11,1.0594000000,116.272314581021
2017-07-12,1.0433000000,116.287931435432
2017-07-13,1.0541000000,116.294378460772
2017-07-15,2.1042000000,116.331644635462
2017-07-16,1.0482000000,116.343838518453
2017-07-17,1.0491000000,116.338595293412
2017-07-18,1.0542000000,116.338060163625
2017-07-19,1.0610000000,116.337602729273
2017-07-20,1.0642000000,116.362785641762
2017-07-22,2.1278000000,116.407329999903
2017-07-23,1.0666000000,116.419746005721
2017-07-24,1.0653000000,116.412359298530
2017-07-25,1.0767000000,116.427220729083
2017-07-26,1.0753000000,116.449050396461
2017-07-27,1.0656000000,116.453311871893
2017-07-29,2.1190000000,116.470994531910
2017-07-30,1.0608000000,116.483349775010
2017-07-31,1.0613000000,116.494547754177
2017-08-01,1.0531000000,116.502157709537
2017-08-02,1.0637000000,116.529699322547
2017-08-03,1.0801000000,116.552777526020
2017-08-05,2.1003000000,116.599401296799
2017-08-06,1.0647000000,116.611815635055
2017-08-07,1.0442000000,116.603008641065
2017-08-08,1.0438000000,116.615179663106
2017-08-09,1.0361000000,116.624931154381
2017-08-10,1.1117000000,116.640227614606
2017-08-12,2.0633000000,116.677127504581
2017-08-13,1.1397000000,116.690425196802
2017-08-14,1.0305000000,116.680275931489
2017-08-15,1.0371000000,116.686545603957
2017-08-16,1.0394000000,116.694008527469
2017-08-17,1.0368000000,116.702598987954
2017-08-19,2.0736000000,116.747817424378
2017-08-20,1.0477000000,116.760049093210
2017-08-21,1.0326000000,116.753416326674
2017-08-22,1.0357000000,116.767851577955
2017-08-23,1.0337000000,116.775244096501
2017-08-24,1.0356000000,116.801354294946
2017-08-26,2.0673000000,116.826668217177
2017-08-27,1.0357000000,116.838767955204
2017-08-28,1.0325000000,116.822794969396
2017-08-29,1.0423000000,116.840811116664
2017-08-30,1.0417000000,116.845965128642
2017-08-31,1.0952000000,116.883311945985
2017-09-02,2.0847000000,116.921708744492
2017-09-03,1.0385000000,116.933851063944
2017-09-04,1.0342000000,116.940100978886
2017-09-05,1.0303000000,116.949802800983
2017-09-06,1.0940000000,116.966112807688
2017-09-07,1.0353000000,116.977053263266
2017-09-09,2.0686000000,117.008266863964
2017-09-10,1.0480000000,117.020529330331
2017-09-11,1.0485000000,117.012907943010
2017-09-12,1.0311000000,117.027312451257
2017-09-13,1.0336000000,117.035899070622
2017-09-14,1.0261000000,117.053757597128
2017-09-16,2.0494000000,117.083597265903
2017-09-17,1.0221000000,117.095564380381
2017-09-18,1.0601000000,117.085731565040
2017-09-19,1.0296000000,117.089584287366
2017-09-20,1.0406000000,117.107630667045
2017-09-21,1.0488000000,117.124595887651
2017-09-23,2.0956000000,117.151482494798
2017-09-24,1.0322000000,117.163574870821
2017-09-25,1.0294000000,117.169779540020
2017-09-26,1.0208000000,117.175883484120
2017-09-27,1.0313000000,117.178587128860
2017-09-28,1.0289000000,117.147267946251
2017-10-07,9.2898000000,117.401588191506
2017-10-08,1.0421000000,117.413822611012
2017-10-09,1.0490000000,117.325214105265
2017-10-10,1.0504000000,117.375093376572
2017-10-11,1.0447000000,117.394403528682
2017-10-12,1.0287000000,117.409999763329
2017-10-14,2.0432000000,117.446906768361
2017-10-15,1.0401000000,117.459122421133
2017-10-16,1.0330000000,117.454814155045
2017-10-17,1.0296000000,117.465733408049
2017-10-18,1.0155000000,117.478836067147
2017-10-19,1.0120000000,117.491899058037
2017-10-21,2.0107000000,117.536670756563
2017-10-22,1.0189000000,117.548646567946
2017-10-23,1.0337000000,117.537296408528
2017-10-24,1.0387000000,117.545980812006
2017-10-25,1.0409000000,117.549983226020
2017-10-26,1.0350000000,117.563324624992
2017-10-28,2.0685000000,117.592343473699
2017-10-29,1.0325000000,117.604484883163
2017-10-30,1.0230000000,117.596524023365
2017-10-31,1.0348000000,117.622808869187
2017-11-01,1.0110000000,117.642939415710
2017-11-02,0.9863000000,117.666300706605
2017-11-04,1.9413000000,117.717386301390
2017-11-05,1.0000000000,117.729158040020
2017-11-06,0.9783000000,117.703016638464
2017-11-07,0.9922000000,117.714695131774
2017-11-08,0.9869000000,117.728665416069
2017-11-09,0.9945000000,117.734481412354
2017-11-11,1.9889000000,117.762614053198
2017-11-12,1.0292000000,117.774734181435
2017-11-13,1.0019000000,117.771222738956
2017-11-14,1.0136000000,117.774910504415
2017-11-15,1.0207000000,117.792827477128
2017-11-16,1.0715000000,117.818401106860
2017-11-18,2.0308000000,117.858824532437
2017-11-19,1.0276000000,117.870935705245
2017-11-20,1.0321000000,117.853643474791
2017-11-21,1.0395000000,117.861173086695
2017-11-22,1.0393000000,117.868709627234
2017-11-23,1.0456000000,117.895182766132
2017-11-25,2.1003000000,117.928194235648
2017-11-26,1.0487000000,117.940561365378
2017-11-27,1.0628000000,117.940129152552
2017-11-28,1.0621000000,117.949109761534
2017-11-29,1.0635000000,117.947504894355
2017-11-30,1.0762000000,117.983791202434
2017-12-02,2.1502000000,118.025681287602
2017-12-03,1.0748000000,118.038366687826
2017-12-04,1.0703000000,118.038014668794
2017-12-05,1.0709000000,118.058923125013
2017-12-06,1.0788000000,118.068119471681
2017-12-07,1.0809000000,118.084421687295
2017-12-09,2.1592000000,118.118180801930
2017-12-10,1.0797000000,118.130934021911
2017-12-11,1.0809000000,118.117720860410
2017-12-12,1.0727000000,118.131572062334
2017-12-13,1.0772000000,118.133660610480
2017-12-14,1.0771000000,118.155841549146
2017-12-16,2.1555000000,118.193122270190
2017-12-17,1.0758000000,118.205837486284
2017-12-18,1.0799000000,118.192601008787
2017-12-19,0.9940000000,118.193705978259
2017-12-20,1.0755000000,118.214698786882
2017-12-21,1.0958000000,118.247753252580
2017-12-23,2.1947000000,118.272522976004
2017-12-24,1.1212000000,118.285783691280
2017-12-25,1.1159000000,118.285968046186
2017-12-26,1.0981000000,118.278845411740
2017-12-27,1.1343000000,118.250842318258
2017-12-28,1.1301000000,118.175452721961
2017-12-30,1.1291000000,118.373428672036
2017-12-31,3.3871000000,118.413522936062
2018-01-01,1.1295000000,118.426897743477
2018-01-02,1.1412000000,118.420282794381
2018-01-03,1.1487000000,118.435069444208
2018-01-04,1.1081000000,118.463592231639
2018-01-06,2.1860000000,118.520293100115
2018-01-07,1.0957000000,118.533279368630
2018-01-08,1.0904000000,118.526061063440
2018-01-09,1.0728000000,118.532845058249
2018-01-10,1.0564000000,118.539443803225
2018-01-11,1.0551000000,118.557874589659
2018-01-13,2.0928000000,118.615884077840
2018-01-14,1.0629000000,118.628491760159
2018-01-15,1.0611000000,118.617365630003
2018-01-16,1.0724000000,118.613482001980
2018-01-17,1.0914000000,118.628798465536
2018-01-18,1.1024000000,118.628825181409
2018-01-20,2.1971000000,118.676244107615
2018-01-21,1.1078000000,118.689391061937
2018-01-22,1.1069000000,118.693039607428
2018-01-23,1.1120000000,118.694366419859
2018-01-24,1.1155000000,118.699301891524
2018-01-25,1.1192000000,118.726825256348
2018-01-27,2.2432000000,118.760587983889
2018-01-28,1.1210000000,118.773901045802
2018-01-29,1.1204000000,118.784834319465
2018-01-30,1.1283000000,118.791104483381
2018-01-31,1.1507000000,118.800024385150
2018-02-01,1.1568000000,118.825651086824
2018-02-03,2.2704000000,118.882341261675
2018-02-04,1.1471000000,118.895978255041
2018-02-05,1.1412000000,118.895281278084
2018-02-06,1.1265000000,118.924129984767
2018-02-07,1.1267000000,118.923260566039
2018-02-08,1.1258000000,118.920001884095
2018-02-10,2.2488000000,118.976480141067
2018-02-11,1.1293000000,118.989916154969
2018-02-12,1.1202000000,118.988968778496
2018-02-13,1.1171000000,119.065310322969
2018-02-20,7.8198000000,119.197715099646
2018-02-21,1.1153000000,119.211009220810
2018-02-22,1.0985000000,119.122875493680
2018-02-24,2.1912000000,119.154930445736
2018-02-25,1.0994000000,119.168030338790
2018-02-26,1.0959000000,119.159646277034
2018-02-27,1.0929000000,119.172669234775
2018-02-28,1.0947000000,119.191670423913
2018-03-01,1.0817000000,119.198607385675
2018-03-03,2.1556000000,119.248140072985
2018-03-04,1.0904000000,119.261142890180
2018-03-05,1.0839000000,119.259759915270
2018-03-06,1.0986000000,119.262135169359
2018-03-07,1.1042000000,119.282455966037
2018-03-08,1.0942000000,119.289547307143
2018-03-10,2.1751000000,119.322648186623
2018-03-11,1.0997000000,119.335770098244
2018-03-12,1.0893000000,119.332063428537
2018-03-13,1.0938000000,119.353474393371
2018-03-14,1.0979000000,119.367771102092
2018-03-15,1.1177000000,119.379919813772
2018-03-17,2.2338000000,119.418519806205
2018-03-18,1.1220000000,119.431918564127
2018-03-19,1.1138000000,119.433285317163
2018-03-20,1.1123000000,119.448957261819
2018-03-21,1.1177000000,119.452748369948
2018-03-22,1.1207000000,119.475696212637
2018-03-24,2.2496000000,119.514524841165
2018-03-25,1.1279000000,119.528004884422
2018-03-26,1.1190000000,119.510304979461
2018-03-27,1.1295000000,119.514237515247
2018-03-28,1.1402000000,119.527864528609
2018-03-29,1.1275000000,119.515044370589
2018-03-31,2.2547000000,119.588621287632
2018-04-01,1.1305000000,119.602140781268
2018-04-02,1.1171000000,119.620292414733
2018-04-03,1.0978000000,119.664527388944
2018-04-07,4.3898000000,119.743380927718
2018-04-08,1.0987000000,119.756537132981
2018-04-09,1.0444000000,119.743912010174
2018-04-10,1.0379000000,119.757536705594
2018-04-11,1.0213000000,119.754202647635
2018-04-12,1.0127000000,119.765133437568
2018-04-14,2.0139000000,119.809610380865
2018-04-15,1.0123000000,119.821738707724
2018-04-16,0.9931000000,119.804887145330
2018-04-17,1.0024000000,119.812107110287
2018-04-18,1.0096000000,119.807430038258
2018-04-19,1.0500000000,119.797237783902
2018-04-21,2.0142000000,119.835750171811
2018-04-22,1.0339000000,119.848139990021
2018-04-23,1.0384000000,119.815040628804
2018-04-24,1.0457000000,119.826371507028
2018-04-25,1.0557000000,119.876187390881
2018-04-26,1.0499000000,119.910354131911
2018-04-30,4.3422000000,120.003213473663
2018-05-01,1.0596000000,120.015929014162
2018-05-02,1.0540000000,120.006974664269
2018-05-03,1.0272000000,120.022899770306
2018-05-05,2.0368000000,120.065357960831
2018-05-06,1.0224000000,120.077633443029
2018-05-07,1.0216000000,120.059886772421
2018-05-08,1.0122000000,120.073239174958
2018-05-09,0.9951000000,120.085187662988
2018-05-10,0.9781000000,120.095733017612
2018-05-12,1.9518000000,120.137188643709
2018-05-13,0.9874000000,120.149050989716
2018-05-14,0.9836000000,120.132034957188
2018-05-15,0.9907000000,120.142735670498
2018-05-16,0.9962000000,120.154704289826
2018-05-17,1.0172000000,120.178945686031
2018-05-19,2.0315000000,120.223790512313
2018-05-20,1.0170000000,120.236017271808
2018-05-21,1.0176000000,120.215793711007
2018-05-22,1.0103000000,120.235148826401
2018-05-23,1.0033000000,120.253229890056
2018-05-24,0.9943000000,120.273599681751
2018-05-26,1.9789000000,120.298602721235
2018-05-27,0.9964000000,120.310589274010
2018-05-28,1.0221000000,120.302437269708
2018-05-29,1.0483000000,120.305428849892
2018-05-30,1.0635000000,120.303783031090
2018-05-31,1.0669000000,120.320226406879
2018-06-02,2.1328000000,120.383198996373
2018-06-03,1.0687000000,120.396064348849
2018-06-04,1.0596000000,120.395576753685
2018-06-05,1.0255000000,120.404313247047
2018-06-06,1.0117000000,120.426131573657
2018-06-07,1.0160000000,120.440774072015
2018-06-09,2.0279000000,120.472421331230
2018-06-10,1.0194000000,120.484702289861
2018-06-11,1.0177000000,120.483719016777
2018-06-12,1.0139000000,120.487496176852
2018-06-13,1.0135000000,120.496094579136
2018-06-14,1.0123000000,120.510701312923
2018-06-17,3.0377000000,120.572619327605
2018-06-18,1.0034000000,120.584717584228
2018-06-19,1.0055000000,120.570321748766
2018-06-20,1.0016000000,120.583603257885
2018-06-21,1.0188000000,120.594683006909
2018-06-23,2.0482000000,120.627822097317
2018-06-24,1.0245000000,120.640180417691
2018-06-25,1.0452000000,120.629870232113
2018-06-26,1.0474000000,120.638887211210
2018-06-27,1.0487000000,120.638262770762
2018-06-28,1.0419000000,120.653244437951
2018-06-29,1.0440000000,120.702048330244
2018-06-30,1.0417000000,120.714621862619
2018-07-01,1.0552000000,120.727359669518
2018-07-02,1.0352000000,120.749520073853
2018-07-03,0.9993000000,120.771241034779
2018-07-04,0.9595000000,120.834763597031
2018-07-05,0.9065000000,120.805857541539
2018-07-07,1.7860000000,120.838307919383
2018-07-08,0.8835000000,120.848983983887
2018-07-09,0.8582000000,120.840026686841
2018-07-10,0.8409000000,120.863471287554
2018-07-11,0.8350000000,120.851816268962
2018-07-12,0.8376000000,120.859523292602
2018-07-14,1.6734000000,120.900292540326
2018-07-15,0.8422000000,120.910474762964
2018-07-16,0.8424000000,120.912203086374
2018-07-17,0.8415000000,120.923586117786
2018-07-18,0.8447000000,120.915665735122
2018-07-19,0.8436000000,120.928283127730
2018-07-21,1.6862000000,120.961978731629
2018-07-22,0.8494000000,120.972253242103
2018-07-23,0.8419000000,120.969130968990
2018-07-24,0.8407000000,120.956311702253
2018-07-25,0.8447000000,120.975001709934
2018-07-26,0.8457000000,120.997333673609
2018-07-28,1.6908000000,121.028676432437
2018-07-29,0.8499000000,121.038962659647
2018-07-30,0.8520000000,121.034760003042
2018-07-31,0.8422000000,121.048582650203
2018-08-01,0.8231000000,121.068224554731
2018-08-02,0.8111000000,121.074414705660
2018-08-04,1.6163000000,121.109724411532
2018-08-05,0.7997000000,121.119409556193
2018-08-06,0.7896000000,121.112019909348
2018-08-07,0.7810000000,121.120268378109
2018-08-08,0.7678000000,121.134409884026
2018-08-09,0.7610000000,121.132733127214
2018-08-11,1.5218000000,121.164485348498
2018-08-12,0.7588000000,121.173679309645
2018-08-13,0.7563000000,121.179210876863
2018-08-14,0.7578000000,121.181127690578
2018-08-15,0.7581000000,121.192736664446
2018-08-16,0.7612000000,121.199539438603
2018-08-18,1.5214000000,121.224035700293
2018-08-19,0.7657000000,121.233317824707
2018-08-20,0.6551000000,121.229134922044
2018-08-21,0.7692000000,121.232401576770
2018-08-22,0.7807000000,121.241866190361
2018-08-23,0.7864000000,121.256248042529
2018-08-25,1.5712000000,121.289853536721
2018-08-26,0.7869000000,121.299397835296
2018-08-27,0.7333000000,121.287675682004
2018-08-28,0.7890000000,121.306953080062
2018-08-29,0.7892000000,121.320163866618
2018-08-30,0.7935000000,121.335853172345
2018-09-01,1.5757000000,121.370746435592
2018-09-02,0.7918000000,121.380356571294
2018-09-03,0.7957000000,121.369386354228
2018-09-04,0.7938000000,121.377807666113
2018-09-05,0.7891000000,121.388598674637
2018-09-06,0.7930000000,121.403077518185
2018-09-08,1.5848000000,121.405320976944
2018-09-09,0.7996000000,121.415028546410
2018-09-10,0.8187000000,121.429823077003
2018-09-11,0.8181000000,121.426406882657
2018-09-12,0.8153000000,121.465446493845
2018-09-13,0.8155000000,121.464427191102
2018-09-15,1.6228000000,121.492636891622
2018-09-16,0.8216000000,121.502618726670
2018-09-17,0.8039000000,121.509957797973
2018-09-18,0.8010000000,121.501466085120
2018-09-19,0.8000000000,121.506328376330
2018-09-20,0.7990000000,121.513598353458
2018-09-23,2.3837000000,121.521901944143
2018-09-24,0.7960000000,121.531575087538
2018-09-25,0.7907000000,121.538754517512
2018-09-26,0.7904000000,121.536200346149
2018-09-27,0.7821000000,121.568813556673
2018-10-06,7.0344000000,121.755320406129
2018-10-07,0.7866000000,121.764897679632
2018-10-08,0.7804000000,121.711116913905
2018-10-09,0.7706000000,121.742399846505
2018-10-10,0.7574000000,121.769876774302
2018-10-11,0.7493000000,121.731536994599
2018-10-13,1.4935000000,121.777711700832
2018-10-14,0.7440000000,121.786771962583
2018-10-15,0.7384000000,121.773851003550
2018-10-16,0.7355000000,121.779156467635
2018-10-17,0.7320000000,121.784419431977
2018-10-18,0.7327000000,121.799428472121
2018-10-20,1.4605000000,121.823304063226
2018-10-21,0.7332000000,121.832236147881
2018-10-22,0.7339000000,121.809502903834
2018-10-23,0.7367000000,121.839194828285
2018-10-24,0.7380000000,121.853057421172
2018-10-25,0.7404000000,121.860861616306
2018-10-27,1.4773000000,121.895925210991
2018-10-28,0.7410000000,121.904957699048
2018-10-29,0.7390000000,121.895684695280
2018-10-30,0.7355000000,121.904650122889
2018-10-31,0.7364000000,121.911190491884
2018-11-01,0.7370000000,121.904326396944
2018-11-03,1.4601000000,121.905055771441
2018-11-04,0.7355000000,121.914021888293
2018-11-05,0.7367000000,121.948607226388
2018-11-06,0.7351000000,121.964894261460
2018-11-07,0.7338000000,121.962864002531
2018-11-08,0.7319000000,121.975447644780
2018-11-10,1.4552000000,122.005399193829
2018-11-11,0.7298000000,122.014303147861
2018-11-12,0.7298000000,121.998800825845
2018-11-13,0.7327000000,122.001642154042
2018-11-14,0.7356000000,122.026480633153
2018-11-15,0.7361000000,122.024476533403
2018-11-17,1.4701000000,122.053403435809
2018-11-18,0.7326000000,122.062345068144
2018-11-19,0.7352000000,122.065218878588
2018-11-20,0.7352000000,122.083954172125
2018-11-21,0.7542000000,122.100492404757
2018-11-22,0.7289000000,122.106951683058
2018-11-24,1.4552000000,122.140587068044
2018-11-25,0.7270000000,122.149466688724
2018-11-26,0.7275000000,122.138813049914
2018-11-27,0.7341000000,122.146558502169
2018-11-28,0.7334000000,122.144529102894
2018-11-29,0.7370000000,122.158414904762
2018-12-01,1.4748000000,122.191093560284
2018-12-02,0.7377000000,122.200107597256
2018-12-03,0.7393000000,122.185918544433
2018-12-04,0.7342000000,122.202227083835
2018-12-05,0.7324000000,122.207512743737
2018-12-06,0.7243000000,122.218807364968
2018-12-08,1.4471000000,122.248711071723
2018-12-09,0.7230000000,122.257549653534
2018-12-10,0.7198000000,122.260240158991
2018-12-11,0.7237000000,122.266644118523
2018-12-12,0.7209000000,122.265672230981
2018-12-13,0.7250000000,122.272092124777
2018-12-15,1.4529000000,122.293524120916
2018-12-16,0.7283000000,122.302430758278
2018-12-17,0.7283000000,122.300335190187
2018-12-18,0.7380000000,122.321587250628
2018-12-19,0.7484000000,122.316069145354
2018-12-20,0.7526000000,122.338725596752
2018-12-22,1.5115000000,122.351102105515
2018-12-23,0.7551000000,122.360340837235
2018-12-24,0.7833000000,122.350345008229
2018-12-25,0.7677000000,122.349942266366
2018-12-26,0.8027000000,122.343850041232
2018-12-27,0.7826000000,122.354648144849
2018-12-29,1.5589000000,122.460658246162
2018-12-30,0.7795000000,122.470204054473
2018-12-31,0.7795000000,122.479750606878
2019-01-01,0.7871000000,122.489390988048
