date,z_score,gold_transfer_positive_toward_gold,gold_cny,money511990_cny,spy_tr,oneq_tr,etf510210_cny,etf510300_cny,gross
2014-01-29,-1.0207426685,0.1639716332,0.1814314374,0.3441134670,0.0000000000,0.4744550956,0.0000000000,0.0000000000,1.0000000000
2014-01-30,-0.9150738490,0.0000000000,0.0174598041,0.3441134670,0.0000000000,0.6384267288,0.0000000000,0.0000000000,1.0000000000
2014-01-31,-1.0613940501,0.1639716332,0.1814314374,0.3441134670,0.0000000000,0.4744550956,0.0000000000,0.0000000000,1.0000000000
2014-02-04,-0.7783197542,0.0000000000,0.0174598041,0.3441134670,0.0000000000,0.6384267288,0.0000000000,0.0000000000,1.0000000000
2014-03-07,-0.2588351233,0.0000000000,0.1140286139,0.2431783105,0.0000000000,0.6427930756,0.0000000000,0.0000000000,1.0000000000
2014-04-02,-0.6891295449,0.0000000000,0.1886270825,0.2683486839,0.0112209217,0.5318033119,0.0000000000,0.0000000000,1.0000000000
2014-06-02,-1.0014170661,0.1829128290,0.3715399115,0.2683486839,0.0074412551,0.3526701494,0.0000000000,0.0000000000,1.0000000000
2014-06-03,-0.9994607607,0.0000000000,0.1886270825,0.2683486839,0.0112209217,0.5318033119,0.0000000000,0.0000000000,1.0000000000
2014-06-06,-0.9288986411,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2014-06-25,-0.0305513130,0.0000000000,0.0545088985,0.1611086878,0.4635162050,0.3208662087,0.0000000000,0.0000000000,1.0000000000
2014-07-25,-1.1418965921,0.2097228281,0.2642317266,0.1611086878,0.3395843987,0.2350751870,0.0000000000,0.0000000000,1.0000000000
2014-08-08,-0.8493453787,0.0000000000,0.0545088985,0.1611086878,0.4635162050,0.3208662087,0.0000000000,0.0000000000,1.0000000000
2014-08-12,-1.2142757092,0.2097228281,0.2642317266,0.1611086878,0.3395843987,0.2350751870,0.0000000000,0.0000000000,1.0000000000
2014-09-17,-2.6070203516,0.2500000000,0.3149773072,0.0000000000,0.4048014251,0.2802212677,0.0000000000,0.0000000000,1.0000000000
2014-09-19,-2.8610942196,0.2461929219,0.2987155586,0.0152283125,0.1376397190,0.2188218683,0.3159339720,0.0136605697,1.0000000000
2014-09-22,-3.0173781988,0.2447700264,0.2975731712,0.0209198942,0.0074123339,0.2199407534,0.4353307191,0.0188231282,1.0000000000
2014-12-10,-2.3878668743,0.0625897517,0.0625897517,0.7496409932,0.0000000000,0.0000000000,0.1799868598,0.0077823953,1.0000000000
2014-12-31,-2.4663264601,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2015-03-05,-1.6991376125,0.1939468485,0.2245766207,0.2242126060,0.0287737257,0.3494435555,0.0827122538,0.0902812383,1.0000000000
2015-05-05,-1.9736486619,0.2488491671,0.2830234485,0.0046033314,0.0321636910,0.4868348756,0.0924569660,0.1009176874,1.0000000000
2015-05-28,-1.9620449493,0.2003841550,0.2423598582,0.1984633801,0.0038393099,0.4899062672,0.0335374070,0.0318937776,1.0000000000
2015-07-06,-0.8691241343,0.0000000000,0.0419757033,0.1984633801,0.0052151483,0.6654669487,0.0455557265,0.0433230932,1.0000000000
2015-07-13,-1.0321588115,0.2003841550,0.2423598582,0.1984633801,0.0038393099,0.4899062672,0.0335374070,0.0318937776,1.0000000000
2015-07-22,-1.4072658853,0.1746294955,0.2049017470,0.3014820180,0.0027456306,0.4503243986,0.0207676493,0.0197785565,1.0000000000
2015-07-27,-1.4306624910,0.1558573741,0.2003506301,0.3765705035,0.0040397404,0.3501921165,0.0352882222,0.0335587873,1.0000000000
2015-08-13,-0.9085928295,0.0000000000,0.0444932560,0.3765705035,0.0055279342,0.4791988527,0.0482879962,0.0459214575,1.0000000000
2015-08-17,-1.0020332833,0.1558573741,0.2003506301,0.3765705035,0.0040397404,0.3501921165,0.0352882222,0.0335587873,1.0000000000
2015-08-19,-0.7933098969,0.0000000000,0.0444932560,0.3765705035,0.0055279342,0.4791988527,0.0482879962,0.0459214575,1.0000000000
2015-08-20,-0.7456777732,0.0000000000,0.0476466013,0.3352117466,0.0288694651,0.5882721870,0.0000000000,0.0000000000,1.0000000000
2015-09-04,-0.0186547556,0.0000000000,0.0381999596,0.4670158263,0.0231456677,0.4716385464,0.0000000000,0.0000000000,1.0000000000
2015-09-10,-0.1741929587,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2015-10-19,0.2592628121,0.0000000000,0.0768879828,0.3796172925,0.1841281163,0.3593666084,0.0000000000,0.0000000000,1.0000000000
2015-10-29,0.1320526455,0.0000000000,0.0422229314,0.5016097367,0.1184340305,0.3377333014,0.0000000000,0.0000000000,1.0000000000
2015-11-10,-0.9773330348,0.0000000000,0.0726973419,0.5039976911,0.0225824743,0.4007224928,0.0000000000,0.0000000000,1.0000000000
2015-11-12,-0.9607554992,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2016-02-09,3.0072091295,-0.1488272904,0.1735411634,0.4046908385,0.0000000000,0.4217679981,0.0000000000,0.0000000000,1.0000000000
2016-03-08,2.0642764938,-0.0970598489,0.2756318556,0.6117606044,0.0000000000,0.1126075400,0.0000000000,0.0000000000,1.0000000000
2016-04-15,0.9601792379,0.0000000000,0.3726917045,0.6117606044,0.0000000000,0.0155476911,0.0000000000,0.0000000000,1.0000000000
2016-04-18,1.0199511860,-0.0970598489,0.2756318556,0.6117606044,0.0000000000,0.1126075400,0.0000000000,0.0000000000,1.0000000000
2016-04-29,1.3590350266,-0.0831423299,0.0878111850,0.6674306806,0.2264706633,0.0182874711,0.0000000000,0.0000000000,1.0000000000
2016-05-27,0.9676920478,0.0000000000,0.1709535149,0.6674306806,0.1495404373,0.0120753672,0.0000000000,0.0000000000,1.0000000000
2016-06-07,0.8877759901,0.0000000000,0.2376739958,0.3865403347,0.2079037293,0.1678819402,0.0000000000,0.0000000000,1.0000000000
2016-06-10,1.0493893480,-0.1533649163,0.0843090795,0.3865403347,0.2927529948,0.2363975911,0.0000000000,0.0000000000,1.0000000000
2016-06-24,0.9694565561,0.0000000000,0.2376739958,0.3865403347,0.2079037293,0.1678819402,0.0000000000,0.0000000000,1.0000000000
2016-06-27,1.5176022539,-0.1533649163,0.0843090795,0.3865403347,0.2927529948,0.2363975911,0.0000000000,0.0000000000,1.0000000000
2016-07-19,0.9596249458,0.0000000000,0.2376739958,0.3865403347,0.2079037293,0.1678819402,0.0000000000,0.0000000000,1.0000000000
2016-07-25,0.9074743436,0.0000000000,0.5121847031,0.2908532386,0.0200207563,0.1641536501,0.0061980642,0.0065895877,1.0000000000
2016-08-01,1.0088144245,-0.1772866904,0.3348980127,0.2908532386,0.0380415551,0.3119093020,0.0117769778,0.0125209138,1.0000000000
2016-08-08,0.9099461742,0.0000000000,0.5121847031,0.2908532386,0.0200207563,0.1641536501,0.0061980642,0.0065895877,1.0000000000
2016-10-14,0.0607198338,0.0000000000,0.2256898801,0.1702823411,0.0000000000,0.5741635961,0.0135939105,0.0162702722,1.0000000000
2016-11-17,-0.6623183669,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2016-11-30,-1.5243925059,0.1979041414,0.3441508020,0.2083834343,0.0000000000,0.4268600350,0.0095300177,0.0110757110,1.0000000000
2016-12-06,-1.5933235167,0.1486481940,0.2337128689,0.4054072242,0.0000000000,0.3482439257,0.0058340081,0.0068019732,1.0000000000
2017-01-06,-1.9039271527,0.1667569052,0.3166771903,0.3329723792,0.0134943625,0.3287164050,0.0047493744,0.0033902887,1.0000000000
2017-03-22,-0.9932248912,0.0000000000,0.1499202851,0.3329723792,0.0199172977,0.4851761254,0.0070099424,0.0050039703,1.0000000000
2017-03-24,-1.0101726436,0.1667569052,0.3166771903,0.3329723792,0.0134943625,0.3287164050,0.0047493744,0.0033902887,1.0000000000
2017-03-28,-0.9708908556,0.0000000000,0.1499202851,0.3329723792,0.0199172977,0.4851761254,0.0070099424,0.0050039703,1.0000000000
2017-03-29,-1.0264009010,0.1667569052,0.3166771903,0.3329723792,0.0134943625,0.3287164050,0.0047493744,0.0033902887,1.0000000000
2017-03-30,-0.9754116355,0.0000000000,0.1499202851,0.3329723792,0.0199172977,0.4851761254,0.0070099424,0.0050039703,1.0000000000
2017-03-31,-1.0711272523,0.2500000000,0.4311818728,0.0000000000,0.0167213270,0.5420106647,0.0058851125,0.0042010229,1.0000000000
2017-04-03,-0.9911953390,0.0000000000,0.1811818728,0.0000000000,0.0240704805,0.7802285760,0.0084716654,0.0060474052,1.0000000000
2017-04-07,-1.0197229352,0.2500000000,0.4311818728,0.0000000000,0.0167213270,0.5420106647,0.0058851125,0.0042010229,1.0000000000
2017-04-10,-0.9898948758,0.0000000000,0.1811818728,0.0000000000,0.0240704805,0.7802285760,0.0084716654,0.0060474052,1.0000000000
2017-05-05,-1.0931708456,0.2500000000,0.4311818728,0.0000000000,0.0167213270,0.5420106647,0.0058851125,0.0042010229,1.0000000000
2017-05-18,-0.6011058565,0.0000000000,0.1811818728,0.0000000000,0.0240704805,0.7802285760,0.0084716654,0.0060474052,1.0000000000
2017-05-26,-0.9335918306,0.0000000000,0.3464101435,0.0000000000,0.0368896968,0.5883690190,0.0147750419,0.0135560989,1.0000000000
2017-06-20,-1.2071146401,0.2500000000,0.5964101435,0.0000000000,0.0227792817,0.3633161769,0.0091235459,0.0083708521,1.0000000000
2017-08-11,-0.8692454095,0.0000000000,0.3464101435,0.0000000000,0.0368896968,0.5883690190,0.0147750419,0.0135560989,1.0000000000
2017-08-16,-1.0956707404,0.2500000000,0.5964101435,0.0000000000,0.0227792817,0.3633161769,0.0091235459,0.0083708521,1.0000000000
2017-08-17,-0.9270910245,0.0000000000,0.3464101435,0.0000000000,0.0368896968,0.5883690190,0.0147750419,0.0135560989,1.0000000000
2017-09-15,-0.8307296697,0.0000000000,0.2142275103,0.1082012377,0.0000000000,0.4226296016,0.0300376893,0.2249039611,1.0000000000
2017-09-19,-1.2094260939,0.2229496906,0.4371772009,0.1082012377,0.0000000000,0.2835665309,0.0201540150,0.1509010154,1.0000000000
2017-09-26,-0.8738929907,0.0000000000,0.2142275103,0.1082012377,0.0000000000,0.4226296016,0.0300376893,0.2249039611,1.0000000000
2017-09-27,-1.1640123264,0.2229496906,0.4371772009,0.1082012377,0.0000000000,0.2835665309,0.0201540150,0.1509010154,1.0000000000
2017-11-17,-2.2964746695,0.1308764953,0.2876954808,0.4764940189,0.0000000000,0.2358105003,0.0000000000,0.0000000000,1.0000000000
2017-12-12,-2.5481691367,0.1166120643,0.1941250477,0.5335517427,0.0725374906,0.1698549471,0.0000000000,0.0299307720,1.0000000000
2018-02-09,-0.6232698178,0.0000000000,0.0775129833,0.5335517427,0.1035989141,0.2425888724,0.0000000000,0.0427474875,1.0000000000
2018-02-26,-1.1658546073,0.1166120643,0.1941250477,0.5335517427,0.0725374906,0.1698549471,0.0000000000,0.0299307720,1.0000000000
2018-03-02,-0.9971855127,0.0000000000,0.0775129833,0.5335517427,0.1035989141,0.2425888724,0.0000000000,0.0427474875,1.0000000000
2018-03-06,-1.0658896650,0.1166120643,0.1941250477,0.5335517427,0.0725374906,0.1698549471,0.0000000000,0.0299307720,1.0000000000
2018-03-09,-1.2461954471,0.1205654838,0.1553614810,0.5177380650,0.0000000000,0.3269004540,0.0000000000,0.0000000000,1.0000000000
2018-03-22,-0.9337871293,0.0000000000,0.0347959973,0.5177380650,0.0000000000,0.4474659378,0.0000000000,0.0000000000,1.0000000000
2018-05-16,-1.1828698555,0.1205654838,0.1553614810,0.5177380650,0.0000000000,0.3269004540,0.0000000000,0.0000000000,1.0000000000
2018-05-25,-0.7656222079,0.0000000000,0.0347959973,0.5177380650,0.0000000000,0.4474659378,0.0000000000,0.0000000000,1.0000000000
2018-06-07,-1.1307766758,0.1205654838,0.1553614810,0.5177380650,0.0000000000,0.3269004540,0.0000000000,0.0000000000,1.0000000000
2018-06-11,-0.7981799317,0.0000000000,0.0347959973,0.5177380650,0.0000000000,0.4474659378,0.0000000000,0.0000000000,1.0000000000
2018-06-13,-1.0794447538,0.1205654838,0.1553614810,0.5177380650,0.0000000000,0.3269004540,0.0000000000,0.0000000000,1.0000000000
2018-06-14,-0.8341176945,0.0000000000,0.0347959973,0.5177380650,0.0000000000,0.4474659378,0.0000000000,0.0000000000,1.0000000000
2018-06-18,-1.1070881666,0.1205654838,0.1553614810,0.5177380650,0.0000000000,0.3269004540,0.0000000000,0.0000000000,1.0000000000
2018-06-20,-0.5611120308,0.0000000000,0.0347959973,0.5177380650,0.0000000000,0.4474659378,0.0000000000,0.0000000000,1.0000000000
2018-07-24,-1.0641237171,0.1205654838,0.1553614810,0.5177380650,0.0000000000,0.3269004540,0.0000000000,0.0000000000,1.0000000000
2018-07-30,-1.0852041399,0.1822393112,0.2904254260,0.2710427552,0.1585342990,0.2799975198,0.0000000000,0.0000000000,1.0000000000
2018-07-31,-0.9267182380,0.0000000000,0.1081861148,0.2710427552,0.2244159072,0.3963552228,0.0000000000,0.0000000000,1.0000000000
2018-08-01,-0.7261081230,0.0000000000,0.1194736980,0.0742351685,0.2478303094,0.5584608240,0.0000000000,0.0000000000,1.0000000000
2018-08-14,-1.0346674681,0.2314412079,0.3509149058,0.0742351685,0.1766920521,0.3981578735,0.0000000000,0.0000000000,1.0000000000
2018-08-16,-0.9202923928,0.0000000000,0.1194736980,0.0742351685,0.2478303094,0.5584608240,0.0000000000,0.0000000000,1.0000000000
2018-08-17,-1.1351013702,0.2314412079,0.3509149058,0.0742351685,0.1766920521,0.3981578735,0.0000000000,0.0000000000,1.0000000000
2018-08-20,-0.6580710228,0.0000000000,0.1194736980,0.0742351685,0.2478303094,0.5584608240,0.0000000000,0.0000000000,1.0000000000
2018-08-24,-1.1332433448,0.2314412079,0.3509149058,0.0742351685,0.1766920521,0.3981578735,0.0000000000,0.0000000000,1.0000000000
2018-08-27,-0.9375923654,0.0000000000,0.1194736980,0.0742351685,0.2478303094,0.5584608240,0.0000000000,0.0000000000,1.0000000000
2018-08-28,-1.2602545182,0.2314412079,0.3509149058,0.0742351685,0.1766920521,0.3981578735,0.0000000000,0.0000000000,1.0000000000
2018-09-07,-0.6186034569,0.0000000000,0.1194736980,0.0742351685,0.2478303094,0.5584608240,0.0000000000,0.0000000000,1.0000000000
2018-09-24,-1.7704698671,0.2314412079,0.3509149058,0.0742351685,0.1766920521,0.3981578735,0.0000000000,0.0000000000,1.0000000000
2018-10-08,-1.2186693829,0.2007760193,0.3031221328,0.1968959227,0.0874492847,0.4125326597,0.0000000000,0.0000000000,1.0000000000
2018-10-09,-0.6018014143,0.0000000000,0.1023461135,0.1968959227,0.1225659914,0.5781919724,0.0000000000,0.0000000000,1.0000000000
2018-10-12,2.7663744444,-0.1220960322,0.0000000000,0.4646826673,0.0463013795,0.4890159532,0.0000000000,0.0000000000,1.0000000000
2018-11-07,1.5632851327,-0.0914735173,0.1272987224,0.6341059310,0.0206983440,0.2178970026,0.0000000000,0.0000000000,1.0000000000
2019-02-01,1.6044764412,-0.1405434174,0.1955866355,0.4378263304,0.0318017290,0.3347853052,0.0000000000,0.0000000000,1.0000000000
2019-02-14,0.7394614223,0.0000000000,0.3361300529,0.4378263304,0.0196094710,0.2064341457,0.0000000000,0.0000000000,1.0000000000
2019-02-18,1.0349212826,-0.1405434174,0.1955866355,0.4378263304,0.0318017290,0.3347853052,0.0000000000,0.0000000000,1.0000000000
2019-02-19,0.8321003031,0.0000000000,0.3361300529,0.4378263304,0.0196094710,0.2064341457,0.0000000000,0.0000000000,1.0000000000
2019-04-02,-1.3157520293,0.1405434174,0.4766734703,0.4378263304,0.0074172131,0.0780829862,0.0000000000,0.0000000000,1.0000000000
2019-04-26,-1.3849022408,0.0898450561,0.3085982361,0.6406197757,0.0120030154,0.0387789728,0.0000000000,0.0000000000,1.0000000000
2019-05-07,-0.7679291832,0.0000000000,0.2187531800,0.6406197757,0.0332391196,0.1073879247,0.0000000000,0.0000000000,1.0000000000
2019-06-13,0.1900582692,0.0000000000,0.4717837781,0.3974105243,0.0220165423,0.1087891553,0.0000000000,0.0000000000,1.0000000000
2019-07-19,0.7737102406,0.0000000000,0.6041040078,0.2284034886,0.0281914768,0.1393010268,0.0000000000,0.0000000000,1.0000000000
2019-08-05,1.0139848766,-0.1928991278,0.4112048799,0.2284034886,0.0606592660,0.2997323655,0.0000000000,0.0000000000,1.0000000000
2019-09-09,0.9427087792,0.0000000000,0.6041040078,0.2284034886,0.0281914768,0.1393010268,0.0000000000,0.0000000000,1.0000000000
2019-09-24,1.0816296286,-0.1928991278,0.4112048799,0.2284034886,0.0606592660,0.2997323655,0.0000000000,0.0000000000,1.0000000000
2019-09-26,0.9756122219,0.0000000000,0.6041040078,0.2284034886,0.0281914768,0.1393010268,0.0000000000,0.0000000000,1.0000000000
2019-09-27,1.0539482496,-0.1928991278,0.4112048799,0.2284034886,0.0606592660,0.2997323655,0.0000000000,0.0000000000,1.0000000000
2019-10-01,0.7985769389,0.0000000000,0.6041040078,0.2284034886,0.0281914768,0.1393010268,0.0000000000,0.0000000000,1.0000000000
2019-10-03,1.2616079278,-0.1928991278,0.4112048799,0.2284034886,0.0606592660,0.2997323655,0.0000000000,0.0000000000,1.0000000000
2019-10-11,0.8509388721,0.0000000000,0.4732482596,0.3573090662,0.0608626048,0.1085800694,0.0000000000,0.0000000000,1.0000000000
2020-01-06,0.0329189140,0.0000000000,0.4705203405,0.4012629317,0.0029547897,0.1213458962,0.0016708623,0.0022451795,1.0000000000
2020-02-04,1.2726682857,-0.1496842671,0.3208360735,0.4012629317,0.0064043047,0.2630089371,0.0036214799,0.0048662731,1.0000000000
2020-02-05,0.6471704687,0.0000000000,0.4705203405,0.4012629317,0.0029547897,0.1213458962,0.0016708623,0.0022451795,1.0000000000
2020-02-25,1.1376414148,-0.1496842671,0.3208360735,0.4012629317,0.0064043047,0.2630089371,0.0036214799,0.0048662731,1.0000000000
2020-03-03,0.7046281079,0.0000000000,0.4705203405,0.4012629317,0.0029547897,0.1213458962,0.0016708623,0.0022451795,1.0000000000
2020-03-04,1.3924173995,-0.1496842671,0.3208360735,0.4012629317,0.0064043047,0.2630089371,0.0036214799,0.0048662731,1.0000000000
2020-03-05,0.9391138720,0.0000000000,0.4705203405,0.4012629317,0.0029547897,0.1213458962,0.0016708623,0.0022451795,1.0000000000
2020-03-06,1.3551888024,-0.1496842671,0.3208360735,0.4012629317,0.0064043047,0.2630089371,0.0036214799,0.0048662731,1.0000000000
2020-03-30,2.9180192015,-0.1242213801,0.2325921278,0.5031144796,0.0000000000,0.2642933927,0.0000000000,0.0000000000,1.0000000000
2020-04-08,2.3862154423,-0.1670354768,0.2328276531,0.3318580928,0.0000000000,0.4353142541,0.0000000000,0.0000000000,1.0000000000
2020-04-22,2.1290075767,-0.1450988912,0.2687138919,0.4196044351,0.0000000000,0.3116816729,0.0000000000,0.0000000000,1.0000000000
2020-06-03,0.7954716311,0.0000000000,0.4138127832,0.4196044351,0.0000000000,0.1665827817,0.0000000000,0.0000000000,1.0000000000
2020-06-22,0.5912138299,0.0000000000,0.2206937165,0.6709657317,0.0000000000,0.1083405517,0.0000000000,0.0000000000,1.0000000000
2020-07-21,-0.5063616148,0.0000000000,0.2170941801,0.3190749079,0.0000000000,0.1776225110,0.0000000000,0.2862084011,1.0000000000
2020-09-14,0.2086217802,0.0000000000,0.2254399610,0.2725620909,0.2389307540,0.2285716130,0.0000000000,0.0344955810,1.0000000000
2020-10-14,-1.0293919998,0.1818594773,0.4072994383,0.2725620909,0.1523729858,0.1457666649,0.0000000000,0.0219988201,1.0000000000
2020-10-15,-0.8975080082,0.0000000000,0.2254399610,0.2725620909,0.2389307540,0.2285716130,0.0000000000,0.0344955810,1.0000000000
2020-11-05,-0.8580734177,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2020-11-20,-1.6146299322,0.2500000000,0.5753372639,0.0000000000,0.2170363080,0.2076264281,0.0000000000,0.0000000000,1.0000000000
2020-12-07,-2.0944748465,0.1530700492,0.2955591959,0.3877198033,0.1748728601,0.0785965951,0.0000000000,0.0632515456,1.0000000000
2021-01-14,-2.4633718028,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2021-03-03,-1.9754911383,0.0944729525,0.2294400804,0.6221081901,0.0188430078,0.1296087217,0.0000000000,0.0000000000,1.0000000000
2021-04-14,-1.4572681828,0.0715592163,0.0967718723,0.7137631346,0.0181174673,0.1713475257,0.0000000000,0.0000000000,1.0000000000
2021-05-11,-0.9018525276,0.0000000000,0.0252126560,0.7137631346,0.0249602711,0.2360639383,0.0000000000,0.0000000000,1.0000000000
2021-05-25,-0.8034814441,0.0000000000,0.0508652603,0.5853397880,0.1418061440,0.2219888076,0.0000000000,0.0000000000,1.0000000000
2021-06-17,-1.0888087758,0.1036650530,0.1545303133,0.5853397880,0.1013978278,0.1587320708,0.0000000000,0.0000000000,1.0000000000
2021-07-15,-0.9556275164,0.0000000000,0.0508652603,0.5853397880,0.1418061440,0.2219888076,0.0000000000,0.0000000000,1.0000000000
2021-07-22,-1.1112906218,0.1036650530,0.1545303133,0.5853397880,0.1013978278,0.1587320708,0.0000000000,0.0000000000,1.0000000000
2021-07-28,-0.8019102153,0.0000000000,0.0508652603,0.5853397880,0.1418061440,0.2219888076,0.0000000000,0.0000000000,1.0000000000
2021-08-09,-1.1646937094,0.1036650530,0.1545303133,0.5853397880,0.1013978278,0.1587320708,0.0000000000,0.0000000000,1.0000000000
2021-08-17,-1.0709670223,0.1672614324,0.2014825820,0.3309542703,0.1922976353,0.2752655123,0.0000000000,0.0000000000,1.0000000000
2021-08-18,-0.9123734899,0.0000000000,0.0400359659,0.0998614543,0.3054521035,0.5546504763,0.0000000000,0.0000000000,1.0000000000
2021-08-26,-1.0534251805,0.2250346364,0.2650706023,0.0998614543,0.2255345394,0.4095334040,0.0000000000,0.0000000000,1.0000000000
2021-08-27,-0.9163101259,0.0000000000,0.0400359659,0.0998614543,0.3054521035,0.5546504763,0.0000000000,0.0000000000,1.0000000000
2021-09-02,-1.0076302157,0.2250346364,0.2650706023,0.0998614543,0.2255345394,0.4095334040,0.0000000000,0.0000000000,1.0000000000
2021-09-06,-0.9294585216,0.0000000000,0.0400359659,0.0998614543,0.3054521035,0.5546504763,0.0000000000,0.0000000000,1.0000000000
2021-09-07,-1.0391731921,0.2250346364,0.2650706023,0.0998614543,0.2255345394,0.4095334040,0.0000000000,0.0000000000,1.0000000000
2021-10-05,-0.8475320491,0.0000000000,0.0400359659,0.0998614543,0.3054521035,0.5546504763,0.0000000000,0.0000000000,1.0000000000
2021-10-08,-1.1157119173,0.2250346364,0.2650706023,0.0998614543,0.2255345394,0.4095334040,0.0000000000,0.0000000000,1.0000000000
2021-10-14,-0.8482732066,0.0000000000,0.0400359659,0.0998614543,0.3054521035,0.5546504763,0.0000000000,0.0000000000,1.0000000000
2021-10-18,-1.2088749756,0.2250346364,0.2650706023,0.0998614543,0.2255345394,0.4095334040,0.0000000000,0.0000000000,1.0000000000
2021-11-09,-1.0099981322,0.0000000000,0.0000000000,1.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,1.0000000000
2022-07-20,0.3737427120,0.0000000000,0.3018846526,0.6935878347,0.0000000000,0.0045275127,0.0000000000,0.0000000000,1.0000000000
2022-09-30,1.0680703984,-0.0766030413,0.2252816113,0.6935878347,0.0000000000,0.0811305540,0.0000000000,0.0000000000,1.0000000000
2022-10-18,0.8597116259,0.0000000000,0.3018846526,0.6935878347,0.0000000000,0.0045275127,0.0000000000,0.0000000000,1.0000000000
2022-10-28,1.0486378901,-0.0766030413,0.2252816113,0.6935878347,0.0000000000,0.0811305540,0.0000000000,0.0000000000,1.0000000000
2022-10-31,0.9163796550,0.0000000000,0.3018846526,0.6935878347,0.0000000000,0.0045275127,0.0000000000,0.0000000000,1.0000000000
2022-11-07,1.1404308986,-0.0766030413,0.2252816113,0.6935878347,0.0000000000,0.0811305540,0.0000000000,0.0000000000,1.0000000000
2022-11-08,0.9487254383,0.0000000000,0.3018846526,0.6935878347,0.0000000000,0.0045275127,0.0000000000,0.0000000000,1.0000000000
2022-11-09,1.2186080290,-0.0766030413,0.2252816113,0.6935878347,0.0000000000,0.0811305540,0.0000000000,0.0000000000,1.0000000000
2022-11-16,0.9717525735,0.0000000000,0.3018846526,0.6935878347,0.0000000000,0.0045275127,0.0000000000,0.0000000000,1.0000000000
2022-11-17,1.0769061560,-0.0766030413,0.2252816113,0.6935878347,0.0000000000,0.0811305540,0.0000000000,0.0000000000,1.0000000000
2022-11-21,0.9790119739,0.0000000000,0.3018846526,0.6935878347,0.0000000000,0.0045275127,0.0000000000,0.0000000000,1.0000000000
2022-11-22,1.0028854846,-0.0766030413,0.2252816113,0.6935878347,0.0000000000,0.0811305540,0.0000000000,0.0000000000,1.0000000000
2022-11-23,0.8984519125,0.0000000000,0.3018846526,0.6935878347,0.0000000000,0.0045275127,0.0000000000,0.0000000000,1.0000000000
2022-11-29,1.0439875303,-0.0766030413,0.2252816113,0.6935878347,0.0000000000,0.0811305540,0.0000000000,0.0000000000,1.0000000000
2022-11-30,0.9950768279,0.0000000000,0.3018846526,0.6935878347,0.0000000000,0.0045275127,0.0000000000,0.0000000000,1.0000000000
2022-12-19,1.1840770481,-0.0766030413,0.2252816113,0.6935878347,0.0000000000,0.0811305540,0.0000000000,0.0000000000,1.0000000000
2023-01-04,1.7568053498,-0.0903651131,0.2657544392,0.6385395475,0.0000000000,0.0957060133,0.0000000000,0.0000000000,1.0000000000
2023-01-05,1.8023518300,-0.1539011530,0.4577236075,0.3843953879,0.0000000000,0.1578810047,0.0000000000,0.0000000000,1.0000000000
2023-01-30,0.9550245941,0.0000000000,0.6116247605,0.3843953879,0.0000000000,0.0039798516,0.0000000000,0.0000000000,1.0000000000
2023-01-31,1.1632773052,-0.1539011530,0.4577236075,0.3843953879,0.0000000000,0.1578810047,0.0000000000,0.0000000000,1.0000000000
2023-02-03,0.4511055654,0.0000000000,0.6116247605,0.3843953879,0.0000000000,0.0039798516,0.0000000000,0.0000000000,1.0000000000
2023-03-13,1.3026669251,-0.1539011530,0.4577236075,0.3843953879,0.0000000000,0.1578810047,0.0000000000,0.0000000000,1.0000000000
2023-03-27,1.7265896349,-0.2138183997,0.5780247364,0.1447264014,0.0000000000,0.2772488622,0.0000000000,0.0000000000,1.0000000000
2023-03-29,1.7478412475,-0.2500000000,0.6758360568,0.0000000000,0.0000000000,0.3241639432,0.0000000000,0.0000000000,1.0000000000
2023-05-19,0.7080837954,0.0000000000,0.9258360568,0.0000000000,0.0000000000,0.0741639432,0.0000000000,0.0000000000,1.0000000000
2023-05-24,1.1087935993,-0.2500000000,0.6758360568,0.0000000000,0.0000000000,0.3241639432,0.0000000000,0.0000000000,1.0000000000
2023-05-26,0.8668074725,0.0000000000,0.9258360568,0.0000000000,0.0000000000,0.0741639432,0.0000000000,0.0000000000,1.0000000000
2023-05-31,1.0017312295,-0.2500000000,0.6758360568,0.0000000000,0.0000000000,0.3241639432,0.0000000000,0.0000000000,1.0000000000
2023-06-05,0.6552197220,0.0000000000,0.9258360568,0.0000000000,0.0000000000,0.0741639432,0.0000000000,0.0000000000,1.0000000000
2023-09-21,0.3581127965,0.0000000000,0.6666660458,0.0000000000,0.0519070958,0.2814268584,0.0000000000,0.0000000000,1.0000000000
