date,signal_date,turnover,gross_decrease,us_decrease,factor_alignment,sale_top1,sale_top2,buy_top2,top1,top2,edge5,edge20,edge60
2008-06-06,2008-06-05,0.30560450570000003,0.30560450570000003,0.0132193454,-0.001652418175,0.0132193454,0.0132193454,0.0,nasdaq,nasdaq|csi300,0.0059691893445060346,-0.01089100168174649,0.022555242066373278
2009-03-09,2009-03-06,1.0,-1.0,-0.0183718151,0.24098981315,0.0,0.0,0.6820782834000001,gold,gold|csi300,0.0042450159100203486,0.08535081768992182,0.21580722746802722
2009-06-01,2009-05-29,0.3675409383,0.15067143269999994,-0.06709628710000001,0.008387035887500002,0.0,0.0,0.1084347528,nasdaq,nasdaq|gold,-0.011041292372675876,-0.031994139559235045,-0.028931793152382417
2009-06-08,2009-06-05,0.37702803490000003,0.10985971890000001,-0.13358415799999998,-0.0476697546,0.0694645898,0.1238869394,0.0,csi300,csi300|shanghai,-0.003545345971109245,-0.021522576712725006,0.012845399916623142
2009-08-20,2009-08-19,0.22184065460000005,-0.22184065460000002,-0.06571567810000004,0.008816379200000005,0.0,0.0,0.11288069720000005,nasdaq,nasdaq|csi300,-4.838102270828155e-06,0.012022219493584237,0.02371286486272616
2009-08-24,2009-08-21,1.1885381035000002,-0.03869049689999993,0.18481172080000002,-0.128901549325,0.19907658690000002,0.39672265540000007,0.0,csi300,csi300|nasdaq,0.03823180089296005,0.017891510998767894,0.054491760837302367
2009-11-12,2009-11-11,0.6584749919,-1.000000082740371e-10,-0.3267466699,-0.1271856872625,0.32923749590000007,0.32923749590000007,0.0011987416,gold,gold|csi300,-0.01608110391647127,-0.006436299768751714,0.0021514062309608882
2010-01-11,2010-01-08,1.0,1.0,0.4267028874,-0.058151852162499997,0.3996747482,0.4267028874,0.0,nasdaq,nasdaq|sp500,0.003851571601788775,0.06635238688070186,-0.025022705481469093
2010-02-05,2010-02-04,0.5562478322,-0.5562478322,-0.3731159066,0.1407749719,0.0,0.0,0.3731159066,nasdaq,nasdaq|sp500,0.00850845149251096,0.039831943320898254,0.07900380578042321
2010-04-30,2010-04-29,0.2241678764,-0.22416787640000002,-0.18387885269999998,0.09193942634999999,0.0,0.0,0.18387885269999998,nasdaq,nasdaq|sp500,-0.01593188072042795,-0.01633316963592943,-0.017809735914901655
2010-05-03,2010-04-30,0.7804157086,0.7804157086,0.5569947593,-0.3064249983125,0.5569947593,0.7804157086,0.0,nasdaq,nasdaq|gold,0.015970675762581273,0.03952564371057621,0.041871342172368736
2010-07-23,2010-07-22,0.5547288871,-0.5547288871,-0.1102953422,0.23600369022499998,0.0,0.0,0.5547288871,gold,gold|nasdaq,-0.009153875424660542,0.005463214830299508,0.0604704739254499
2010-10-15,2010-10-14,0.17537191600000002,-0.17537191600000002,-0.029782007799999996,-0.007545509650000001,0.0,0.0,0.039116978499999996,gold,gold|nasdaq,-0.0005547735550458744,-0.002049592808714099,-0.005540525365555538
2011-01-07,2011-01-06,0.44415893799999995,0.11167340820000005,-0.1662427649,0.07200382926250001,0.0,0.0,0.1662427649,nasdaq,nasdaq|sp500,0.0012821619538602369,0.005279223927418647,-0.010105066932303295
2011-02-14,2011-02-11,0.08254402290000003,0.07995561370000004,0.0005279747999999973,0.010081898024999996,0.0018221794000000124,0.0018221794000000124,0.0012942046000000013,nasdaq,nasdaq|sp500,-0.0020265966530772636,-0.003282365794156544,-0.0044908278529671875
2011-02-23,2011-02-22,0.039824931600000016,-0.01456141040000003,-0.0258989664,0.006474741600000004,0.0,0.0012942046000000013,0.027193171000000016,nasdaq,nasdaq|sp500,-0.0003528185397385149,-0.0008882063806223235,-0.0003583724619342125
2011-04-01,2011-03-31,0.3133950247000001,-0.2831750553000001,0.003376398700000005,0.14180902875,0.0,0.015109984700000002,0.28655145400000004,gold,gold|sp500,0.005765045087388306,0.020753173883492973,0.00826761042079779
2011-04-04,2011-04-01,0.3142046375,-0.16150775309999998,0.07634844219999998,0.09578543278750001,0.0,0.0236335658,0.23785619530000002,gold,gold|sp500,0.0029273274526472326,0.014583292431498033,0.008948698189263082
2011-07-28,2011-07-27,0.16961172000000002,0.16961172000000002,0.06969384280000002,-0.0673823993,0.0999178772,0.16961172000000002,0.0,gold,gold|nasdaq,0.0011358828727816898,-0.000718333171473079,0.004220106008033372
2011-09-16,2011-09-15,0.36076367460000003,0.36076367460000003,0.0750518282,-0.16161888025,0.2857118464,0.36076367460000003,0.0,gold,gold|nasdaq,0.02796334187980346,0.015664855221567523,0.013107093428832513
2011-09-19,2011-09-16,0.18098220539999998,0.18098220539999998,0.03838392039999999,-0.0808951226,0.142598285,0.18098220539999998,0.0,gold,gold|nasdaq,0.013780817401426844,0.006495154834673782,0.00781781443148968
2011-12-05,2011-12-02,0.06299884800000001,-0.062998848,-0.015144068299999994,0.007874856000000001,0.0,0.0,0.047854779700000016,sp500,sp500|gold,-0.0027007475612398774,-0.004920075301996637,0.002264631741217998
