date,split,b_short,b_long,ic,top2_bottom2
2024-01-23,holdout,0.02786522654812431,0.05583996110008606,-0.7,-0.033515300223666555
2024-01-24,holdout,0.02786522654812431,0.05583996110008606,-0.9,-0.030159288362270886
2024-01-25,holdout,0.02786522654812431,0.05583996110008606,-0.2,0.004461165663496969
2024-01-26,holdout,0.02786522654812431,0.05583996110008606,-0.2,0.001349475027800362
2024-01-29,holdout,0.02785930155842664,0.05604071807199759,-0.7,-0.010849412982603779
2024-01-30,holdout,0.02784087408585645,0.05622888468605291,-0.6,-0.035970522407752226
2024-01-31,holdout,0.027821673049918966,0.05641618991778807,-0.6,-0.014861134069386273
2024-02-01,holdout,0.02780248017421775,0.05660341554678982,-0.6,-0.0455461436061565
2024-02-02,holdout,0.02778407651804907,0.05679134268829002,-0.6,-0.06896405627274305
2024-02-05,holdout,0.027766995877550892,0.05698050519431474,-0.8,-0.07679981154757687
2024-02-06,holdout,0.027749922491518843,0.05716958735950019,-0.9,-0.06002446579541709
2024-02-07,holdout,0.027710507489537187,0.05733624036922384,-0.9,-0.04785143405497416
2024-02-08,holdout,0.027671109220734035,0.05750282262835963,-0.6,-0.021443378566059046
2024-02-09,holdout,0.02763172767445584,0.05766933418195248,-0.6,-0.046154520239389596
2024-02-12,holdout,0.027581195520103213,0.057824607755054235,-0.6,-0.05833333108039751
2024-02-13,holdout,0.027530684804933595,0.05797981545052633,-0.7,-0.02814109400734721
2024-02-14,holdout,0.027480195515305936,0.05813495731028456,-0.6,-0.03553033499187552
2024-02-15,holdout,0.027429727637590762,0.058290033376209124,-0.6,-0.04082810470480869
2024-02-16,holdout,0.027591280310173532,0.05823304453814135,-0.6,-0.04564664248062589
2024-02-19,holdout,0.027618898677390983,0.05804221403629818,-0.6,-0.03390188960047902
2024-02-20,holdout,0.02764650533943055,0.05785146441197223,-0.7,-0.010221689887589092
2024-02-21,holdout,0.027763306369744452,0.057538137272991105,0.7,0.010310982936891033
2024-02-22,holdout,0.02784661272967015,0.057403317212475526,-0.1,-0.0009490917218485384
2024-02-23,holdout,0.027929883805241786,0.05726855425490806,0.6,0.01733301594369363
2024-02-26,holdout,0.027957401241836505,0.057078129986982425,0.5,0.010751991260980587
2024-02-27,holdout,0.027773222015672297,0.05709947135168503,0.5,0.014366053553998448
2024-02-28,holdout,0.027589120748968896,0.05712080368300576,0.6,0.022428340953414283
2024-02-29,holdout,0.02740509739223871,0.057142126986678865,0.6,0.029295194232931754
2024-03-01,holdout,0.027221151896036012,0.05716344126843376,0.7,0.016521248159807267
2024-03-04,holdout,0.027015020429676313,0.05716248275271442,0.6,0.0069152107579946165
2024-03-05,holdout,0.027020437337800164,0.056950063445502457,0.7,0.02057962864703433
2024-03-06,holdout,0.027025851955476608,0.05673773395617939,0.7,0.016135781328842747
