horizon,factor,family,n_dev,dev_beta,dev_t,dev_p,val_beta,val_t,hold_beta,hold_t,val_ok,hold_ok,dev_bh_q
20,rel_gold_china_20,relative_strength,998,-0.0018020304945185286,-1.6074921889485843,0.10794644151019775,-4.569712150467014e-05,-0.12205986464310585,-0.0003545289569628749,-1.2496857548984155,1,1,0.22291305013689763
20,breadth_20,breadth,998,0.0010721550819638766,1.2579998501686458,0.20839181043516009,-0.00035914601052035105,-0.704423516683639,8.750252328891242e-05,0.283186898895612,0,1,0.3205082098550503
20,dispersion_20,dispersion,998,0.002003884005982708,1.9746357593263903,0.04830949793722682,0.00014476213571755614,0.29775919509769616,-0.0003590122595550367,-1.0803007530146984,1,0,0.13495986725320508
20,rel_us_gold_60,relative_strength,998,0.0005692091157701594,0.6116675182886194,0.5407577566123095,-0.00036293160746492074,-1.0673630642065948,0.0001426615390752987,0.27292727263697397,0,1,0.6474378582569148
20,rel_us_china_60,relative_strength,998,-0.0025348118335978232,-2.7075822059749557,0.006777528331240821,0.00010552733984441789,0.29678231764199453,0.00012094466854322345,0.2952499150611338,0,0,0.029821124657459612
20,rel_gold_china_60,relative_strength,998,-0.0028166149124322468,-2.788004753462302,0.005303376563578662,0.0003701459348866188,0.9142618442463206,-5.5775113897483046e-05,-0.14568827701310652,0,1,0.025927618755273458
20,breadth_60,breadth,998,0.0015362869193707685,1.7745011744817496,0.07598028799334093,0.00017306881099134563,0.2774065342645866,-0.00028389873173314303,-0.7834426551041346,1,0,0.18671738927520837
20,dispersion_60,dispersion,998,0.0019112797568047806,2.070891606964169,0.03836892669339465,-0.00022517861343606836,-0.5112566470398001,-0.00029901088310370453,-0.9202002228131385,0,0,0.11254885163395764
20,rel_us_gold_120,relative_strength,998,0.0012517424388842162,1.4576101832950445,0.14494802115327207,-0.0005862535088438886,-1.3388628515764485,-0.00018769530911162425,-0.47499008413952754,0,0,0.25890691215177036
20,rel_us_china_120,relative_strength,998,-0.0028790841508472454,-2.943167826175747,0.003248722506020008,-0.00020897555265981263,-0.565154762420004,-0.0008305698349234978,-1.8301217914806072,1,1,0.01844436003417811
20,rel_gold_china_120,relative_strength,998,-0.0035114072355603198,-3.350866875340129,0.0008055901972256184,5.909295359754571e-05,0.189514406752038,-0.0006951435595739142,-1.8527858704182036,0,1,0.011000443500466032
20,breadth_120,breadth,998,0.0026252515784764953,2.756054207499246,0.005850330043226827,0.0002850816044797991,0.4768632845068282,0.0004846992874275023,1.4398074605842355,1,1,0.027096265463366357
20,dispersion_120,dispersion,998,0.0027275122734003523,2.4426768494380657,0.014578784790669477,-7.883365386652272e-05,-0.14205534417552745,-0.0004370967415561678,-1.2812148180491227,0,0,0.05477473027135486
20,rel_us_gold_252,relative_strength,998,0.0008167665624229076,0.808977327597607,0.4185281876317581,-0.00012984671344086317,-0.23392810367786757,-0.00034789498267388954,-0.7840540735893778,0,0,0.508006627746134
20,rel_us_china_252,relative_strength,998,-0.003821312747932314,-3.3655504903227165,0.0007639108506390744,-3.0050138707549263e-05,-0.10645536098666987,-0.000386520530649015,-0.949203069674102,1,1,0.011000443500466032
20,rel_gold_china_252,relative_strength,998,-0.004020461762261397,-3.4183847277438195,0.0006299399481095825,2.7235831082610693e-06,0.011781548267125415,-1.7814856570543783e-05,-0.05218136806850633,0,1,0.011000443500466032
20,breadth_252,breadth,998,0.0026435091221445085,2.9924795988514448,0.0027672116155980364,0.0007353337764331133,1.5044611106502472,0.0007418544937957104,1.9938270910207287,1,1,0.016234308144841815
20,dispersion_252,dispersion,998,0.003612143077412193,3.084395431404435,0.0020396629731125,-0.00019172501389121696,-0.5959985632262214,-0.0004719323517622754,-1.3274226165635554,0,0,0.015415670331205408
20,state_cash_ratio,strategy_state,998,-0.0010506685472652256,-2.719516147672921,0.006537750281465045,-0.00030212216617519236,-0.4435436761191203,-0.00022778518259313125,-1.2845814364779329,1,1,0.029503693577893533
20,state_target_gross,strategy_state,998,0.0012847812147053974,2.793049678594428,0.005221367246333358,0.00011193322464888356,0.19511371252624024,0.00021852531333081993,1.4028792136064527,1,1,0.025927618755273458
20,vix_level,vix,998,-0.0028680402245087134,-2.8601435906656762,0.004234492297546188,-0.00011184336571280935,-0.2024536650036824,-3.9455512421475546e-05,-0.11114749653374419,1,1,0.02224784326876215
20,vix3m_level,vix_term,358,-0.0008053255705304868,-0.8281859278394234,0.4075652120154204,-0.00019833364696193907,-0.32955545379235945,-8.397263606797562e-05,-0.2392004742189696,1,1,0.5022171650697671
20,vix_term_ratio,vix_term,358,-0.0008545276617708666,-0.9866752667623286,0.3238018588423619,0.00014994074839472604,0.27366119262812566,0.00021193535393125663,0.5505958034072335,0,0,0.43837790120196685
20,vix_term_spread,vix_term,358,-0.0014119315911706716,-1.8878038534700152,0.059052287684517125,0.00013405914683587772,0.3465446779256661,9.132578217547285e-05,0.2632046853420372,0,0,0.15722015835911726
20,chg_vix_1,vix,998,0.0001252470609992676,0.5685607924797481,0.5696542387762968,2.091016047763478e-05,0.21494594066678066,-5.9938756604454396e-05,-0.6178261044486865,1,0,0.668394306830855
20,chg_vix3m_1,vix_term,357,-9.66427762165858e-05,-0.47153349144868356,0.6372598087598079,9.284915459722706e-06,0.087994253578584,-6.56279191526837e-05,-0.6773799459380163,0,1,0.7053945052938754
20,chg_real10_1,real_yield,998,0.0001199617884435917,0.47189671665123795,0.6370005117636631,0.00018705815265800764,0.9593069006279573,3.54274967086807e-05,0.3966726750530455,1,1,0.7053945052938754
20,chg_vix_5,vix,998,0.0007491545670357502,1.5432483972617212,0.12277051873303112,-4.870051809173149e-05,-0.2505938065059965,-1.1500705347550232e-05,-0.06840937707173456,0,0,0.23588178474998908
