horizon,factor,dev_n,dev_rank_ic,dev_ic_t_nw,dev_ic_p,val_rank_ic,val_ic_t_nw,hold_rank_ic,hold_ic_t_nw,dev_top2_bottom2,dev_spread_t_nw,val_top2_bottom2,val_spread_t_nw,hold_top2_bottom2,hold_spread_t_nw,val_sign_stable,hold_sign_stable,dev_bh_q,selection_score
5,near_peak_20,3311,0.030634229702318744,1.8099653018297412,0.07030116818300411,-0.013622277768268874,-0.5902353706657696,0.009995944538687185,0.42126605315148774,0.0013406283372523556,1.2646405240301144,0.0007704385635472469,0.6329120777386371,0.00013748905317584277,0.12984767410139772,0,1,0.11003661106904991,1.8099653018297412
5,momentum_10,3345,0.03064916008018959,1.776575544551959,0.0756381022816977,-0.00633231104593185,-0.27337647141714444,0.0020014288364043654,0.08519509120591053,0.0014631772697832777,1.3881253043607265,4.472711266795832e-05,0.03790980846307436,-0.0007399804460023573,-0.70665812153702,0,1,0.11345715342254654,1.776575544551959
5,downside_vol_60,3295,0.0015458235983158933,0.0856019281279044,0.9317828656636933,0.06450674235664919,2.6076451043430886,0.01841827915350962,0.7414600552502739,0.0005612609081283669,0.49924919056970224,1.3904518896006634e-05,0.01003145548368329,0.00013782256442596382,0.11293616040995991,1,1,0.98659362246744,1.5856019281279043
5,downside_vol_120,3235,0.0009253339862118015,0.049364702780322706,0.9606286569515774,0.060004906340705995,2.3473027622953104,0.017925981069981733,0.7396289635506622,0.0006557660451824721,0.5723942243261034,0.0007042211452423987,0.5184752015427718,0.00013439408919799106,0.11489950562919903,1,1,0.9880751900073368,1.5493647027803228
5,downside_vol_10,3345,-0.017602177560670628,-1.0024822255958217,0.31611074689874874,0.04634880527587751,1.9245551372647127,-0.05063563961079244,-2.181695157613945,-0.0011226982743109504,-1.0336060814935923,0.0009046625052963736,0.6859245755064376,-0.0020775084770210776,-2.1050502582460435,0,1,0.40642810315553407,1.0024822255958217
5,momentum_5,3350,0.00019343581635044934,0.012405429321288368,0.990102153346049,-0.020598083384250142,-0.9714399267477953,-0.020815387085736513,-0.9169602025337612,-0.000782132841296776,-0.826256763914794,-0.0003868828253189917,-0.3401973085728655,-0.0007694037972400622,-0.7234672193795946,0,0,0.990102153346049,0.012405429321288368
20,ma_distance_120,3236,0.10525339925834364,2.9246390161335594,0.0034485600843754635,0.02111324376199616,0.4290823005088789,-0.022168840082361013,-0.39253431352468643,0.014473662755968252,3.1451610589849226,0.002456565321909142,0.45929550408254355,-0.004763802975657821,-1.0093560266219623,1,0,0.03453313565099104,5.424639016133559
20,risk_adjusted_momentum_252_60,3103,0.1073799548823719,2.8931011002351155,0.0038145848932544047,0.02437619961612284,0.47450410086418676,0.1269732326698696,2.542100582461551,0.01041580935381951,2.3262172334143476,0.00145482575116067,0.2713921346069577,0.006203648076297958,1.4130496542054476,1,1,0.03453313565099104,5.393101100235116
20,drawdown_120,3234,0.09314300467479406,2.7612170600510986,0.005758638950964957,0.03944876049263855,0.8589815492158932,0.04636656743192753,0.8920891338515724,0.00941014929382198,2.3635551076741628,0.004106238159452054,0.9194518930686832,-0.0006383995570750088,-0.14574566103462677,1,1,0.03453313565099104,5.261217060051099
20,near_peak_120,3234,0.09314300467479406,2.7612170600510986,0.005758638950964957,0.03944876049263855,0.8589815492158932,0.04636656743192753,0.8920891338515724,0.00941014929382198,2.3635551076741628,0.004106238159452054,0.9194518930686832,-0.0006383995570750088,-0.14574566103462677,1,1,0.03453313565099104,5.261217060051099
20,ma_distance_60,3296,0.09038228155339804,2.733043666362925,0.006275201226993225,0.001023672424824057,0.02103694618412299,0.029238160603980785,0.5489781966851006,0.010378230013215086,2.5415954514076384,-0.000489234995109913,-0.10139548317933064,-0.00038436499930892055,-0.08921085061429564,1,1,0.03453313565099104,5.233043666362925
20,momentum_252,3103,0.10370609087979375,2.690284996449284,0.0071391021287358575,0.03973128598848369,0.8009902145994243,0.10144131777625258,2.067713075023655,0.01174536791935425,2.5611702315953098,0.0010470816369322034,0.1938377758007467,0.0054261795216462225,1.3213793198842942,1,1,0.03453313565099104,5.190284996449284
20,risk_adjusted_momentum_60_20,3295,0.08946889226100152,2.6037711907634944,0.009220428970646392,0.008189379398592453,0.17605161761542257,0.00020590253946465377,0.0039131582676721005,0.012560177570590692,2.9394008304723336,0.0016691514881041125,0.34954068750741973,-0.003812770699135222,-0.8550108121860073,1,1,0.03453313565099104,5.103771190763494
