label,horizon,factor,family,dev_beta_sd,dev_t_nw,dev_p,dev_r2,val_beta_sd,val_t_nw,hold_beta_sd,hold_t_nw,dev_spearman,val_spearman,hold_spearman,val_sign_stable,hold_sign_stable,dev_bh_q,selection_score
ram_excess_20,20,eff_gold_120,trend_efficiency,-0.0004917530424217031,-1.4718047157865246,0.1410736198012546,0.007078895057743617,0.00020040432104108171,1.0046101641515237,0.0001506596557695894,0.9315480207292526,-0.028744308609437098,0.0023380804596770184,0.09737602432038375,0,0,0.2482895708502081,1.4718047157865246
ram_excess_20,20,vol_shanghai_60,volatility,0.000734017777727206,1.4111586310792166,0.15819784516573432,0.016057764147893505,-9.468273231769903e-05,-0.4180215215933715,-2.6344224372089705e-05,-0.18830678203141799,0.023112353161513693,-0.004411256808788127,-0.01180775136564071,0,0,0.26890892826694784,1.4111586310792166
ram_excess_20,20,ma_dist_gold_20,trend,0.00026345786390225494,1.4087783110939496,0.1589007303395601,0.002093848503317619,-9.908247385820146e-06,-0.09948920521026368,1.0814183704403408e-05,0.08948113368092665,0.06944225392245582,0.04684249823854523,0.01477721254170661,0,1,0.26890892826694784,1.4087783110939496
ram_excess_20,20,vol_csi300_10,volatility,0.0005610710237641023,1.3972661342140589,0.1623335557295101,0.009521444135200174,-0.00010893489649852803,-0.616286804117712,-0.0002466720032206336,-2.8468930702834654,0.010909623616443348,-0.029526128333455814,-0.12011854652051623,0,0,0.27093292424078924,1.3972661342140589
ram_excess_20,20,downvol_csi300_60,downside_vol,0.0007934616417603371,1.3944707006933024,0.16317551119047535,0.018763929425363757,-0.00010959284449115432,-0.4803253037124738,-7.446606702273334e-05,-0.5611972608533929,0.035548638376218605,-0.01793380930765189,-0.06459117398639137,0,0,0.27093292424078924,1.3944707006933024
ram_excess_20,20,chg_vix_60,vix,0.00030910279676967347,1.3800590164479993,0.1675684746078445,0.002847592149130884,-6.217021690357957e-05,-0.8520420408502043,2.786213493908241e-05,0.2155236793250229,0.07343428957496129,0.0759945984431259,0.02710580477360045,0,1,0.2747285341103603,1.3800590164479993
ram_excess_20,20,vol_csi300_20,volatility,0.0006254099340676991,1.3717400488520495,0.17014437623880269,0.01179573894245256,-0.00012640015571454004,-0.64541715142306,-0.00029920261484051697,-2.836732305721161,0.019713026573193633,-0.043916525009764965,-0.14419941425970495,0,0,0.2747285341103603,1.3717400488520495
ram_excess_20,20,vol_shanghai_10,volatility,0.00049437665685012,1.3056783700511276,0.19166195663412053,0.007392359101025758,-6.0304257943979785e-05,-0.3343774299010729,-0.00018150402753278863,-2.5277428667899797,0.011632151436866571,-0.027319429242130298,-0.08308446299000852,0,0,0.30190539668777133,1.3056783700511276
ram_excess_20,20,dd_shanghai_20,drawdown,0.0003973325121849312,1.3043284588094257,0.1921216160740363,0.0047624576815410435,-6.305316890293959e-06,-0.04510096026122918,0.00015423876913167034,1.2807508335237539,0.06277490142294136,-0.005150657390457659,0.07844820083902444,0,1,0.30190539668777133,1.3043284588094257
ram_excess_20,20,vol_csi300_120,volatility,0.0005424266179751567,1.2561304166129907,0.20906868982933993,0.008612978224583179,-0.00014562081293345594,-0.5484484149811443,0.00045485578521072765,1.7341515579034943,0.07057646407571336,0.0015268928323796534,0.08885373618839924,0,1,0.31720766732727435,1.2561304166129907
