horizon,factor,dev_n,dev_factor_beta,dev_factor_t_nw,dev_factor_p,val_factor_beta,val_factor_t_nw,hold_factor_beta,hold_factor_t_nw,dev_weight_beta,dev_weight_t_nw,val_sign_stable,hold_sign_stable,overlap_n,mean_rank_corr_with_target,top1_match_rate,top2_mean_overlap,dev_bh_q,score
20,near_peak_252,2703,0.07343164893128255,1.7278903312065885,0.08400788811616387,0.019257344970368837,0.31044748641119685,0.08192528046548649,1.4954950382457273,0.07048973969502814,1.8509656538580455,1,1,6144,0.38205315222865954,0.4485677083333333,0.5343424479166666,0.18600686786688694,4.227890331206589
20,drawdown_60,2782,0.061190849294692595,1.6797630142332205,0.09300343393344347,0.037756161530975794,0.6960060428739469,0.06770209058035703,1.213712493875435,0.09484417162451889,2.5721972081488356,1,1,6336,0.20557557889058628,0.3732638888888889,0.47853535353535354,0.18600686786688694,4.17976301423322
20,near_peak_60,2782,0.061190849294692595,1.6797630142332205,0.09300343393344347,0.037756161530975794,0.6960060428739469,0.06770209058035703,1.213712493875435,0.09484417162451889,2.5721972081488356,1,1,6336,0.20557557889058628,0.3732638888888889,0.47853535353535354,0.18600686786688694,4.17976301423322
20,risk_adjusted_momentum_252_60,2706,0.04543896617616837,1.0040583756502248,0.31535047701681845,0.08812759396160769,1.338181556497381,0.10043740906040674,1.5345129523542373,0.09991460526314162,2.321855431423874,1,1,6143,0.4375207943521637,0.5072440175809865,0.577160996255901,0.45095565683592204,3.504058375650225
20,efficiency_20,2784,0.029504452020088213,0.9828318639844739,0.32569019660372145,0.003433852618446174,0.09001229579423843,0.0014766612216566364,0.03174395919158649,0.07827098489354246,2.1271848728146345,1,1,6375,-0.026337447868475812,0.2307450980392157,0.37545098039215685,0.45095565683592204,3.4828318639844738
20,downside_vol_120,2780,0.037746325939964395,0.9554036910906929,0.33937358813259266,0.1566639610820692,2.604548238883524,0.027755135250381036,0.4822752633801035,0.05905857211030051,1.5837531030723249,1,1,6275,-0.168099973964899,0.10310756972111554,0.33155378486055775,0.45249811751012353,3.4554036910906927
20,ma_distance_120,2800,0.07311648194914391,1.6856299576171052,0.091867095352889,0.05695488531354661,0.8905546468374065,-0.04541158623007041,-0.6602853294701028,0.10111172069777104,2.575859120548356,1,0,6276,0.36886278184163596,0.4545889101338432,0.5352135117909497,0.18600686786688694,3.185629957617105
20,efficiency_120,2781,0.09414608950967332,2.1614952732512798,0.030657101688140665,-0.0337586026224407,-0.6069239634190694,0.035393100654717215,0.6760905143060603,0.10291546073050835,2.587032916499776,0,1,6275,0.14957303921549134,0.3282868525896414,0.40908366533864543,0.15845094993005066,3.1614952732512798
20,momentum_60,2807,0.06555561468554484,1.5514499828786117,0.12079388492555895,0.036081118872400536,0.6074512784330668,-0.011196806561553216,-0.15693568392273238,0.11674072320225086,3.076195579205387,1,0,6335,0.29369768012392655,0.4107340173638516,0.5029202841357537,0.22887262406948014,3.0514499828786117
20,risk_adjusted_momentum_120_60,2800,0.023995478507829633,0.5363701633813864,0.591702747887353,0.02081632824478661,0.3388298116546383,0.0009646102769005151,0.014925281783114126,0.12249570435675107,2.9005414468348483,1,1,6275,0.4025451613383808,0.47394422310756973,0.5490039840637451,0.6265087918807266,3.0363701633813864
