label,horizon,factor,family,n_full,beta_full_sd,t_full_nw,r2_full,dev_beta_sd,dev_t_nw,dev_p,dev_r2,dev_rank_ic,dev_q5_q1,dev_quintile_mono,val_beta_sd,val_t_nw,hold_beta_sd,hold_t_nw,sign_stable_val,sign_stable_hold,dev_bh_q,selection_score
fwd_us_5,5,rel_us_china_10,relative_strength,6380,0.0005308856498533562,0.6529120846249876,0.00044303151053126655,0.0006885115636576611,0.566092753476852,0.5713307291599379,0.0006772453497250197,0.020734765940315196,0.0005231092490485098,0.10962653022280719,0.0007876255997956675,0.5471819335049275,-0.0005132158358185233,-0.4777602080907127,1,0,0.8705307045315339,2.1209060185882556
fwd_us_5,5,dd_sp500_252,drawdown,6139,-0.0009459891654531603,-0.8906720555225488,0.0014902792259045006,-0.00039116790568778474,-0.2630795218336026,0.792489287361259,0.0002409283532931461,-0.09048997295055246,-0.0031855154858630537,-0.7129811999191462,-0.00440540242201353,-2.199524678389358,-0.002636857719458505,-1.9444002673055867,1,1,0.9488724160466309,2.119570121793176
fwd_us_5,5,rel_us_china_252,relative_strength,6138,0.0002034763310038211,0.40854643042654964,6.898392803711406e-05,0.00020169387055739223,0.2794284835197883,0.7799160145855288,6.411278206586157e-05,-0.047245765189752036,-0.004191598589976132,-0.6632533198582606,0.00011785124115202404,0.14120186413850552,-0.0006584917973701827,-0.7093146205115755,1,0,0.9483100164068052,2.1110551434489184
fwd_us_5,5,eff_sp500_20,trend_efficiency,6370,0.0007015454668271826,1.5817017409341705,0.0007755770606631129,0.0003764597086065892,0.5919583967108305,0.5538784477317766,0.00020334697006396674,-0.02436346919612803,-0.00017499428757207806,0.028539046047541053,2.7958698032812743e-05,0.034147587958309654,0.001983819541147312,2.162287101676633,1,1,0.8705307045315339,2.106227919734601
fwd_us_5,5,dd_nasdaq_120,drawdown,6271,-0.0009526299496206042,-0.9112409106735747,0.0014515253926922211,-0.0004339580299200236,-0.2854052237765845,0.7753337059049851,0.00027627041169620004,-0.03915399173949581,-0.002771522945131134,-0.6039488314715095,-0.003477522359682458,-1.7577228700773602,-0.001405618762231799,-0.9387808672430356,1,1,0.9483100164068052,2.0873796395123394
fwd_us_5,5,eff_nasdaq_120,trend_efficiency,6270,-0.0010948754738948998,-2.171656609747067,0.0019192269227169545,-0.00027924364450749407,-0.406148865454888,0.6846332231176104,0.0001145935176111168,-0.037963455980986445,-0.00020126723286547233,-0.3549241568067935,-0.0027614795285008566,-2.4686662234425127,-0.0011683924121810778,-1.2126943110211097,1,1,0.9251969489415836,2.0836109438582846
fwd_us_5,5,mom_sp500_252,momentum,6138,-0.0005612973479061305,-0.6381822377602969,0.0005249356939662775,-0.00029556386225913046,-0.2265361753158578,0.8207844265913172,0.00013767715666634928,-0.039614584700139364,-0.0019874291775580366,-0.7110726372222793,-0.00328494274441546,-2.5507975527335995,-0.0007163389429173609,-0.6195507512433169,1,1,0.9488724160466309,2.0820724939269972
fwd_us_5,5,vix_term_spread,vix_term,4876,0.00025014960750249755,0.17449068837216422,9.422521316604371e-05,-0.0007598995031290293,-0.29722506406670246,0.766294687692435,0.0006983115154062247,-0.01044104636309221,-0.0023791758773535855,-0.5409677207093525,-0.00019755706437898148,-0.08282911576608068,0.00393379566322098,3.389812966857484,1,0,0.9483100164068052,2.0677089244213787
fwd_us_5,5,mom_csi300_20,momentum,6370,-0.0007130281552778046,-1.169035622307313,0.0008011736704102157,-0.00033034652693230175,-0.37261177693866837,0.7094374063673817,0.00015658140753316285,-0.032350063784137954,-0.0019778295391879486,-0.3846121721572018,-0.001670602479101369,-1.5895541465609622,-0.0006879125540639138,-0.6374409271642769,1,1,0.9398495540659767,2.064917863017269
fwd_us_5,5,mom_csi300_252,momentum,6138,-0.00039530445377716463,-0.6813095730843878,0.0002603655610337041,-0.00038224645079192943,-0.45069844852664376,0.6522069007011893,0.00023027465772851308,-0.004393653154322186,-0.0009102955492999751,-0.19545557687682993,-0.0009304309078251115,-1.07933499990204,0.0007527808249733698,0.6729686063907716,1,0,0.9179371568149339,2.0484262369650588
fwd_us_5,5,ma_dist_sp500_60,trend,6331,-0.001370584004765853,-1.3177751218929181,0.0029600405421016385,-0.0006643140345342448,-0.4459001170205163,0.6556693977249528,0.0006321905348348755,-0.01013725980077406,8.864797666927461e-05,0.184311690377471,-0.002256170284615262,-0.9993363163385514,-0.0030706423294579724,-2.325780969374844,1,1,0.9179371568149339,2.038055962209252
fwd_us_5,5,dd_nasdaq_252,drawdown,6139,-0.0006414973006955251,-0.6385950875868617,0.000685306718209544,-0.0002476320696522064,-0.167057032769948,0.8673251737205061,9.655510877182305e-05,-0.06409014758396146,-0.00447564305068774,-0.7250555018884367,-0.003613638707357061,-1.8358430439825741,-0.0008385350299675947,-0.6158965332794921,1,1,0.9566859491947401,2.0295847837141663
