date,portfolio_value,cash_ratio,target_gross,actual_gross,target_gold,target_nasdaq,target_sp500,target_csi300,target_shanghai,price_gold,price_nasdaq,price_sp500,price_csi300,price_shanghai
2012-08-02,538159.0548848817,0.4751596354,0.5208180000,0.5248403646,0.1831830000,0.2305800000,0.1070550000,0.0000000000,0.0000000000,324.9774430000,18527.6663482967,8691.4995224451,2334.8820000000,2111.1820000000
2012-08-03,543089.5872465814,0.4708523563,0.5208180000,0.5291476437,0.1831830000,0.2305800000,0.1070550000,0.0000000000,0.0000000000,328.7852870000,18912.9769824883,8864.0998190207,2353.7370000000,2132.7960000000
2012-08-06,544754.1005852519,0.4694201717,0.5208180000,0.5305798283,0.1831830000,0.2305800000,0.1070550000,0.0000000000,0.0000000000,330.5297650000,19057.7294485840,8886.8421220369,2385.6110000000,2154.9160000000
2012-08-07,545649.9578151661,0.4686559789,0.5208180000,0.5313440211,0.1831830000,0.2305800000,0.1070550000,0.0000000000,0.0000000000,329.4961840000,19200.7385242249,8921.8182975743,2388.8730000000,2157.6200000000
2012-08-08,545448.7527053107,0.4688353682,0.5208180000,0.5311646318,0.1831830000,0.2305800000,0.1070550000,0.0000000000,0.0000000000,329.8763830000,19155.4124973760,8919.9178122277,2389.7950000000,2160.9900000000
2012-08-09,546009.9174104226,0.4683600249,0.5208180000,0.5316399751,0.1831830000,0.2305800000,0.1070550000,0.0000000000,0.0000000000,330.7821510000,19196.4387917329,8920.8267090620,2411.7000000000,2174.1020000000
2012-08-10,546428.5429543294,0.4680077086,0.5208180000,0.5319922914,0.1831830000,0.2305800000,0.1070550000,0.0000000000,0.0000000000,331.3139880000,19213.2444602743,8941.6007326939,2399.7510000000,2168.8140000000
2012-08-13,545883.2539369457,0.4684817135,0.5208180000,0.5315182865,0.1831830000,0.2305800000,0.1070550000,0.0000000000,0.0000000000,329.2635310000,19231.3859231640,8933.9297303488,2351.9310000000,2136.0780000000
2012-08-14,544838.5240317594,0.4693865481,0.5208180000,0.5306134519,0.1831830000,0.2305800000,0.1070550000,0.0000000000,0.0000000000,326.9867550000,19184.6623426173,8927.4449955488,2357.0160000000,2142.5250000000
2012-08-15,545932.0938506683,0.4684528147,0.5208180000,0.5315471853,0.1831830000,0.2305800000,0.1070550000,0.0000000000,0.0000000000,328.0411450000,19283.6692624828,8942.3957856161,2331.6150000000,2118.9450000000
2012-08-16,548671.1328885438,0.4661207100,0.5208180000,0.5338792900,0.1831830000,0.2305800000,0.1070550000,0.0000000000,0.0000000000,330.7854480000,19496.1070048448,9011.5675751383,2319.6700000000,2112.1970000000
2012-08-17,549175.4686619577,0.4656991156,0.5208180000,0.5343008844,0.1831830000,0.2305800000,0.1070550000,0.0000000000,0.0000000000,330.8263960000,19562.4721815985,9017.3586825205,2313.4760000000,2114.8910000000
2012-08-20,548488.6174861526,0.6143961481,0.3849990672,0.3856038519,0.1387628096,0.1783388176,0.0678974400,0.0000000000,0.0000000000,331.2395630000,19566.5254614612,9020.1503644621,2301.7880000000,2106.9570000000
2012-08-21,548913.8765329729,0.6139286847,0.3849990672,0.3860713153,0.1387628096,0.1783388176,0.0678974400,0.0000000000,0.0000000000,335.1296180000,19501.0395010395,8984.6586176861,2313.7030000000,2118.2680000000
2012-08-22,548832.3722399666,0.6140283842,0.3849990672,0.3859716158,0.1387628096,0.1783388176,0.0678974400,0.0000000000,0.0000000000,334.3870980000,19523.2983561574,8978.1879620925,2295.5860000000,2107.7110000000
2012-08-23,549497.1682820157,0.6132940345,0.3849990672,0.3867059655,0.1387628096,0.1783388176,0.0678974400,0.0000000000,0.0000000000,341.1185970000,19402.5582858341,8909.3924547725,2302.1990000000,2113.0720000000
2012-08-24,550299.6526452848,0.6124081930,0.3849990672,0.3875918070,0.1387628096,0.1783388176,0.0678974400,0.0000000000,0.0000000000,341.1594710000,19510.9224149437,8968.8375906494,2275.6770000000,2092.1040000000
2012-08-27,550591.0283811709,0.6120926044,0.3849990672,0.3879073956,0.1387628096,0.1783388176,0.0678974400,0.0000000000,0.0000000000,341.8089480000,19539.3624190944,8967.5868821607,2228.2040000000,2055.7080000000
2012-08-28,550285.5292100342,0.6124409227,0.3849990672,0.3875590773,0.1387628096,0.1783388176,0.0678974400,0.0000000000,0.0000000000,340.4959380000,19549.4367959950,8953.4506966195,2238.4110000000,2073.1540000000
2012-08-29,550090.3360879018,0.6126667493,0.3849990672,0.3873332507,0.1387628096,0.1783388176,0.0678974400,0.0000000000,0.0000000000,338.9615960000,19574.1720718374,8960.5554884983,2214.8140000000,2053.2350000000
2012-08-30,548388.6695498179,0.6145764084,0.3849990672,0.3854235916,0.1387628096,0.1783388176,0.0678974400,0.0000000000,0.0000000000,337.5846360000,19358.1179757445,8886.1515016826,2211.3700000000,2052.5850000000
2012-08-31,550599.8832636036,0.6121167659,0.3849990672,0.3878832341,0.1387628096,0.1783388176,0.0678974400,0.0000000000,0.0000000000,343.9341250000,19470.9075326159,8929.8162079802,2204.8680000000,2047.5220000000
2012-09-03,550604.5642555458,0.6121200635,0.3849990672,0.3878799365,0.1387628096,0.1783388176,0.0678974400,0.0000000000,0.0000000000,343.9341250000,19470.9075326159,8929.8162079802,2228.3690000000,2059.1470000000
2012-09-04,551151.2322793473,0.6115214158,0.3849990672,0.3884785842,0.1387628096,0.1783388176,0.0678974400,0.0000000000,0.0000000000,345.4762970000,19518.3659479393,8917.5928453097,2204.4070000000,2043.6490000000
2012-09-05,550229.2474638261,0.4967830971,0.5490086698,0.5032169029,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,345.1510160000,19487.4285714286,8910.7301587302,2199.8750000000,2037.6810000000
2012-09-06,554782.8912699467,0.4927123573,0.5490086698,0.5072876427,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,347.2258910000,19893.8633609724,9085.4993116661,2217.8230000000,2051.9180000000
2012-09-07,556599.7476977275,0.4911108633,0.5490086698,0.5088891367,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,354.3433550000,19896.8496644125,9121.8899476001,2317.1790000000,2127.7620000000
2012-09-10,554001.8685352420,0.4934206809,0.5490086698,0.5065793191,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,352.2429840000,19672.3410188483,9057.0773072389,2326.6660000000,2134.8930000000
2012-09-11,554202.2956169515,0.4932490860,0.5490086698,0.5067509140,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,352.7299140000,19669.7141915822,9082.7646943288,2311.8900000000,2120.5540000000
2012-09-12,554359.2503417848,0.4931162821,0.5490086698,0.5068837179,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,352.0570600000,19703.9638100661,9088.9880105027,2320.0710000000,2126.5540000000
2012-09-13,559108.4243913705,0.4889344486,0.5490086698,0.5110655514,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,360.0370080000,19979.5508790590,9243.1925952657,2298.4610000000,2110.3790000000
2012-09-14,560249.5535244641,0.4879453526,0.5490086698,0.5120546474,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,360.1794830000,20106.9143863948,9256.4619105658,2315.5420000000,2123.8470000000
2012-09-17,559727.6406422019,0.4884071161,0.5490086698,0.5115928839,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,358.4733400000,20099.3373295900,9239.3833624200,2258.7050000000,2078.5000000000
2012-09-18,559699.2235397067,0.4884386973,0.5490086698,0.5115613027,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,359.2464200000,20082.4075127340,9222.3106965457,2235.2390000000,2059.5430000000
2012-09-19,559598.1943156575,0.4885336646,0.5490086698,0.5114663354,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,358.8791710000,20081.6486206809,9218.9116882461,2246.2360000000,2067.8310000000
2012-09-20,558912.3601410469,0.4891399315,0.5490086698,0.5108600685,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,358.2175970000,20022.8222699963,9206.2011007647,2195.9510000000,2024.8370000000
2012-09-21,559514.3690950142,0.4886204281,0.5490086698,0.5113795719,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,359.7982510000,20050.9477029396,9206.8426296077,2199.0630000000,2026.6900000000
2012-09-24,558020.0213673231,0.4899357320,0.5490086698,0.5100642680,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,357.4453700000,19942.3329295377,9191.9669897032,2215.5160000000,2033.1920000000
2012-09-25,555356.8086412473,0.4922920554,0.5490086698,0.5077079446,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,357.5917540000,19664.5137688747,9092.5661952998,2210.1540000000,2029.2930000000
2012-09-26,553088.1278314823,0.4943182257,0.5490086698,0.5056817743,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,354.6848020000,19499.2972260915,9034.0798073832,2184.8910000000,2004.1720000000
2012-09-27,556962.8509837968,0.4908861314,0.5490086698,0.5091138686,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,360.1895150000,19771.1872419553,9121.9389202307,2251.7170000000,2056.3230000000
2012-09-28,554844.8175543980,0.4927668564,0.5490086698,0.5072331436,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,358.8724390000,19584.5195673624,9054.1551185606,2293.1060000000,2086.1690000000
2012-10-01,555008.2684426100,0.4926285777,0.5490086698,0.5073714223,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,359.7696330000,19566.9360616382,9077.8773519689,2293.1060000000,2086.1690000000
2012-10-02,556810.8662477380,0.4910405810,0.5490086698,0.5089594190,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,360.4391050000,19733.3501992284,9143.9504142685,2293.1060000000,2086.1690000000
2012-10-03,558165.9037895128,0.4898553045,0.5490086698,0.5101446955,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,361.2772920000,19852.0230481859,9187.5514468435,2293.1060000000,2086.1690000000
2012-10-04,560176.0759113411,0.4881042551,0.5490086698,0.5118957449,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,364.6691940000,19962.8563822370,9263.0858359849,2293.1060000000,2086.1690000000
2012-10-05,558290.4044916535,0.4897596692,0.5490086698,0.5102403308,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,361.5186580000,19833.6126482213,9239.0830039526,2293.1060000000,2086.1690000000
2012-10-08,555122.0281304133,0.4925618289,0.5490086698,0.5074381711,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,358.4863400000,19574.7745254657,9156.5931646939,2270.0540000000,2074.4190000000
2012-10-09,551825.3513002122,0.4955113397,0.5490086698,0.5044886603,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,356.4432760000,19276.8553459120,9065.9119496855,2320.1570000000,2115.2300000000
2012-10-10,551410.5889744803,0.4958909427,0.5490086698,0.5041090573,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,357.0789280000,19228.2925784277,9026.1037218123,2324.1170000000,2119.9420000000
2012-10-11,550546.4268470486,0.4966762134,0.5490086698,0.5033237866,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,357.0074540000,19141.1193130461,8993.9238726524,2302.5330000000,2102.8680000000
2012-10-12,549316.6421602189,0.4977950628,0.5490086698,0.5022049372,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,354.8276140000,19073.7294560675,8951.2334191745,2304.5310000000,2104.9320000000
2012-10-15,549636.5808682011,0.4975122104,0.5490086698,0.5024877896,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,349.9351330000,19209.9554886841,9028.4621653815,2294.8570000000,2098.7030000000
2012-10-16,552116.0346241237,0.4952848515,0.5490086698,0.5047151485,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,351.3522680000,19427.6030997262,9114.4981738678,2298.1620000000,2098.8080000000
2012-10-17,552302.2523548249,0.4951247347,0.5490086698,0.5048752653,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,352.1979670000,19414.7043187291,9137.2549019608,2300.8030000000,2105.6180000000
2012-10-18,550089.1774971574,0.4971235854,0.5490086698,0.5028764146,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,350.3865670000,19209.7596959316,9110.4248455903,2336.0770000000,2131.6880000000
2012-10-19,545120.4631233721,0.5016617809,0.5490086698,0.4983382191,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,346.2662660000,18795.6975798887,8962.4788943781,2332.4700000000,2128.3020000000
2012-10-22,545906.8257313655,0.5009461094,0.5490086698,0.4990538906,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,346.9004590000,18870.1526144608,8968.0385288967,2341.5920000000,2132.7580000000
2012-10-23,543111.3432257851,0.5035315540,0.5490086698,0.4964684460,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,343.3409050000,18696.6851312318,8834.9192852588,2312.0770000000,2114.4470000000
2012-10-24,542012.0504867079,0.5045598094,0.5490086698,0.4954401906,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,341.5818700000,18628.7556463554,8801.4419682742,2307.7790000000,2115.9900000000
2012-10-25,542692.9491567395,0.5039337541,0.5490086698,0.4960662459,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,343.8148290000,18639.3683093536,8819.7621797073,2291.2390000000,2101.5800000000
2012-10-26,542923.7895260444,0.5037264876,0.5490086698,0.4962735124,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,343.5939250000,18671.4200014997,8823.0809608319,2247.9070000000,2066.2090000000
2012-10-29,542896.6078030644,0.5037587047,0.5490086698,0.4962412953,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,343.5939250000,18671.4200014997,8815.5890212532,2235.8540000000,2058.9430000000
2012-10-30,542879.9336177744,0.5037811742,0.5490086698,0.4962188258,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,343.5939250000,18671.4200014997,8810.6381119972,2239.8820000000,2062.3470000000
2012-10-31,542283.8083354181,0.5043419787,0.5490086698,0.4956580213,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,344.6708940000,18569.8514277160,8808.0535908087,2254.8200000000,2068.8800000000
2012-11-01,544772.7122816497,0.5020447634,0.5490086698,0.4979552366,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,343.7461030000,18846.6338833279,8908.8515014603,2297.8840000000,2104.4280000000
2012-11-02,540700.7159701835,0.5058326686,0.5490086698,0.4941673314,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,335.8644170000,18613.3008769466,8826.8888680835,2306.7740000000,2117.0460000000
2012-11-05,542288.2512897544,0.5043588610,0.5490086698,0.4956411390,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,337.7436680000,18739.4422509871,8853.8907491629,2301.8800000000,2114.0270000000
2012-11-06,545120.2628490617,0.5017455819,0.5490086698,0.4982544181,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,343.9279490000,18863.7046872260,8946.0004509357,2292.2060000000,2105.9990000000
2012-11-07,540276.2911058818,0.5062511288,0.5490086698,0.4937488712,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,344.0117640000,18382.7643395813,8727.5401320524,2287.5050000000,2105.7300000000
2012-11-08,538208.2220724684,0.5082034608,0.5490086698,0.4917965392,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,346.3616960000,18119.6848619863,8620.0509377171,2245.4050000000,2071.5090000000
2012-11-09,538914.5575441103,0.5075444263,0.5490086698,0.4924555737,0.1720658839,0.2927499603,0.0841928256,0.0000000000,0.0000000000,348.6804510000,18141.4912286180,8617.4378446569,2240.9240000000,2069.0670000000
2012-11-12,537575.6824733214,0.4107036396,0.6697905772,0.5892963604,0.2099203783,0.3571549516,0.1027152472,0.0000000000,0.0000000000,347.3953940000,18092.0343618208,8596.6846698686,2251.8480000000,2079.2740000000
2012-11-13,533893.7463443344,0.7023100377,0.3000394800,0.2976899623,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,344.7571060000,17971.2971733387,8565.5441447729,2212.4400000000,2047.8890000000
2012-11-14,533854.9300857256,0.7023708572,0.3000394800,0.2976291428,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,346.6398110000,17722.0067605844,8438.2178452038,2223.1100000000,2055.4190000000
2012-11-15,532648.5142748890,0.7039714608,0.3000394800,0.2960285392,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,343.2001020000,17685.2250129354,8436.4733531572,2193.6230000000,2030.2900000000
2012-11-16,533099.1405027064,0.7033861662,0.3000394800,0.2966138338,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,343.7200720000,17790.6991245355,8479.5350809368,2177.2400000000,2014.7250000000
2012-11-19,535474.6808961205,0.7002754415,0.3000394800,0.2997245585,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,347.8706560000,18181.1210175198,8646.9854729098,2174.9850000000,2016.9820000000
2012-11-20,534756.7357034726,0.7012253453,0.3000394800,0.2987746547,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,345.6540990000,18179.3703525951,8650.0788461658,2164.8810000000,2008.9230000000
2012-11-21,535109.6393032568,0.7007726216,0.3000394800,0.2992273784,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,346.2524590000,18237.9335057489,8668.7439628579,2194.8960000000,2030.3190000000
2012-11-22,535114.8475002674,0.7007755339,0.3000394800,0.2992244661,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,346.2524590000,18237.9335057489,8668.7439628579,2177.5460000000,2015.6110000000
2012-11-23,537360.3879044902,0.6978568009,0.3000394800,0.3021431991,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,351.2062160000,18479.6352469993,8777.1805141174,2192.6760000000,2027.3840000000
2012-11-26,537272.7183441102,0.6979803678,0.3000394800,0.3020196322,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,350.4964790000,18531.9056216149,8754.8403162547,2175.5990000000,2017.4640000000
2012-11-27,536528.6630964476,0.6989580311,0.3000394800,0.3010419689,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,348.7147000000,18466.5115237194,8704.6393548708,2150.6380000000,1991.1650000000
2012-11-28,535229.7706792690,0.7006639896,0.3000394800,0.2993360104,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,343.3940810000,18626.7954201610,8778.2115218190,2129.1610000000,1973.5230000000
2012-11-29,536362.0685481434,0.6991945498,0.3000394800,0.3008054502,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,345.8178560000,18756.8422560296,8817.5585211386,2115.6760000000,1963.4880000000
2012-11-30,535368.5980434818,0.7005017572,0.3000394800,0.2994982428,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,342.7688320000,18752.9357529544,8822.3970695423,2139.6610000000,1980.1170000000
2012-12-03,535713.3957083281,0.7000606208,0.3000394800,0.2999393792,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,344.2464510000,18699.8199904078,8779.1114128573,2108.8500000000,1959.7670000000
2012-12-04,534004.0323742209,0.7023112906,0.3000394800,0.2976887094,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,339.3106230000,18656.2035025245,8759.7352873427,2131.4730000000,1975.1430000000
2012-12-05,533483.2458165043,0.7030066510,0.3000394800,0.2969933490,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,338.7414390000,18526.1098720361,8779.7949088553,2207.8780000000,2031.9070000000
2012-12-06,534257.4337408923,0.7019976798,0.3000394800,0.2980023202,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,340.3281140000,18623.1107566941,8808.8266444048,2203.6020000000,2029.2370000000
2012-12-07,534344.5530577763,0.7018929748,0.3000394800,0.2981070252,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,341.2221090000,18543.9057499035,8830.1555475298,2246.7570000000,2061.7860000000
2012-12-10,535111.9619692841,0.7008961183,0.3000394800,0.2991038817,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,342.8040330000,18638.9107292174,8851.8851323524,2271.0460000000,2083.7700000000
2012-12-11,535351.2693351115,0.7005925410,0.3000394800,0.2994074590,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,341.5908190000,18877.9302547830,8918.5931029313,2258.5000000000,2074.7040000000
2012-12-12,536234.4820115843,0.6994483345,0.3000394800,0.3005516655,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,344.6724160000,18831.8399380147,8925.8801034754,2267.7670000000,2082.7260000000
2012-12-13,534751.9878716238,0.7013971581,0.3000394800,0.2986028419,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,340.9246830000,18727.9213869938,8884.3337297365,2242.6350000000,2061.4760000000
2012-12-14,534199.5405672534,0.7021322661,0.3000394800,0.2978677339,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,340.5723740000,18558.9811495172,8829.2463554484,2355.8650000000,2150.6250000000
2012-12-17,534846.5108926431,0.7012926807,0.3000394800,0.2987073193,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,340.7369780000,18783.1447074531,8924.0214122609,2366.7000000000,2160.3420000000
2012-12-18,533629.1561927289,0.7029022844,0.3000394800,0.2970977156,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,335.0059710000,19025.1756440281,9011.3483481987,2368.1200000000,2162.4640000000
2012-12-19,533216.4973024715,0.7034560340,0.3000394800,0.2965439660,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,334.1360830000,18973.4129407805,8948.4213544069,2371.1090000000,2162.2390000000
2012-12-20,531865.5875237293,0.7052525693,0.3000394800,0.2947474307,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,329.6466100000,19011.2307730661,8997.6441552614,2384.8160000000,2168.3530000000
2012-12-21,532328.8919280318,0.7046485500,0.3000394800,0.2953514500,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,332.5670330000,18825.0725956206,8911.8134572963,2372.0020000000,2153.3100000000
2012-12-24,532178.9065222354,0.7048569325,0.3000394800,0.2951430675,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,332.4614640000,18778.9856879270,8893.0583952526,2381.2170000000,2159.0530000000
2012-12-25,532184.1163832298,0.7048598219,0.3000394800,0.2951401781,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,332.4614640000,18778.9856879270,8893.0583952526,2448.3950000000,2213.6110000000
2012-12-26,531894.9554875802,0.7052528089,0.3000394800,0.2947471911,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,332.6860140000,18639.1063681245,8850.4837181469,2457.6190000000,2219.1320000000
2012-12-27,532062.8105210298,0.7050401080,0.3000394800,0.2949598920,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,333.3167020000,18623.1780107651,8844.7169328834,2444.5940000000,2205.8970000000
2012-12-28,531191.3257942211,0.7062066214,0.3000394800,0.2937933786,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,331.9964890000,18452.2318005872,8741.6397080365,2480.0490000000,2233.2520000000
2012-12-31,533351.4155878890,0.7033562313,0.3000394800,0.2966437687,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,335.7194820000,18813.3808520978,8886.0297324577,2522.9520000000,2269.1280000000
2013-01-02,535794.3402745891,0.7001590417,0.3000394800,0.2998409583,0.2119540416,0.0880854384,0.0000000000,0.0000000000,0.0000000000,338.4973650000,19399.0051983993,9115.3994789134,2522.9520000000,2269.1280000000
2013-01-03,532934.5932752697,0.4005920035,0.6006792000,0.5994079965,0.3260831410,0.1469318757,0.1276641834,0.0000000000,0.0000000000,335.4128780000,19334.8174754618,9100.4726805602,2522.9520000000,2269.1280000000
2013-01-04,530494.6106356818,0.4024400952,0.6006792000,0.5975599048,0.3260831410,0.1469318757,0.1276641834,0.0000000000,0.0000000000,330.2455020000,19325.2252364515,9136.9985918828,2524.4090000000,2276.9920000000
2013-01-07,529870.3641892544,0.4029198105,0.6006792000,0.5970801895,0.3260831410,0.1469318757,0.1276641834,0.0000000000,0.0000000000,329.6187140000,19304.9420940823,9107.2707903737,2535.9850000000,2285.3640000000
2013-01-08,531008.1148364418,0.4020620891,0.6006792000,0.5979379109,0.3260831410,0.1469318757,0.1276641834,0.0000000000,0.0000000000,332.7863650000,19246.8251992032,9070.9038844622,2525.3300000000,2276.0700000000
2013-01-09,530717.2350770726,0.4022880417,0.6006792000,0.5977119583,0.3260831410,0.1469318757,0.1276641834,0.0000000000,0.0000000000,331.1464550000,19337.1063543651,9096.4673067105,2526.1260000000,2275.3400000000
2013-01-10,533970.2330910641,0.3998428176,0.6006792000,0.6001571824,0.3260831410,0.1469318757,0.1276641834,0.0000000000,0.0000000000,335.7029400000,19433.2669322709,9164.0936254980,2530.5690000000,2283.6580000000
2013-01-11,532064.8875267826,0.4012802439,0.6006792000,0.5987197561,0.3260831410,0.1469318757,0.1276641834,0.0000000000,0.0000000000,332.2083810000,19431.7136249472,9151.5803347176,2483.2300000000,2242.9970000000
2013-01-14,532568.9075085752,0.4009060428,0.6006792000,0.5990939572,0.3260831410,0.1469318757,0.1276641834,0.0000000000,0.0000000000,333.5387950000,19391.7792540619,9148.0679754174,2577.7250000000,2311.7400000000
2013-01-15,534042.2904621616,0.3998055256,0.6006792000,0.6001944744,0.3260831410,0.1469318757,0.1276641834,0.0000000000,0.0000000000,336.7668580000,19335.6662916529,9151.6194998850,2595.8560000000,2325.6820000000
2013-01-16,533954.2536699583,0.3998769981,0.6006792000,0.6001230019,0.3260831410,0.1469318757,0.1276641834,0.0000000000,0.0000000000,336.1453070000,19383.9496117042,9156.3815433592,2577.0920000000,2309.4990000000
2013-01-17,535855.6956085216,0.3984636001,0.6006792000,0.6015363999,0.3260831410,0.1469318757,0.1276641834,0.0000000000,0.0000000000,338.0150450000,19509.6459521839,9213.2063381465,2552.7580000000,2284.9090000000
2013-01-18,535610.6776454060,0.3986514161,0.6006792000,0.6013485839,0.3260831410,0.1469318757,0.1276641834,0.0000000000,0.0000000000,337.1900960000,19498.8305839616,9243.2385359906,2595.4390000000,2317.0700000000
2013-01-21,535613.6432281163,0.3986547457,0.6006792000,0.6013452543,0.3260831410,0.1469318757,0.1276641834,0.0000000000,0.0000000000,337.1900960000,19498.8305839616,9243.2385359906,2610.8980000000,2328.2210000000
2013-01-22,536850.3223276234,0.3977419356,0.6006792000,0.6022580644,0.3260831410,0.1469318757,0.1276641834,0.0000000000,0.0000000000,338.5602480000,19552.4894871731,9284.6301226704,2596.8980000000,2315.1390000000
2013-01-23,536549.0034587031,0.3979708296,0.6006792000,0.6020291704,0.3260831410,0.1469318757,0.1276641834,0.0000000000,0.0000000000,337.3632740000,19610.7901724363,9295.3306013817,2607.4560000000,2320.9110000000
2013-01-24,534305.0580364468,0.3996477565,0.6006792000,0.6003522435,0.3260831410,0.1469318757,0.1276641834,0.0000000000,0.0000000000,333.9485580000,19480.0151838553,9302.1027150476,2582.7550000000,2302.5980000000
2013-01-25,533705.4913338049,0.4001022791,0.6006792000,0.5998977209,0.3260831410,0.1469318757,0.1276641834,0.0000000000,0.0000000000,331.2056820000,19594.3289413111,9349.9060629814,2571.6740000000,2291.3040000000
